	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
678	917_1	one night i turn freaking thing use next day i turn no gui screen dark power light steady hard drive light steady not flash usually	screen	94--100	-1	light screen
587	1580_0	a great computer light home use business use	home use	27--35	1	light use computer business home
873	1580_1	a great computer light home use business use	business use	40--52	1	light use computer business home
742	2738_1	comfterbale use light easy transport	transport	33--42	1	light use easy transport
732	440_1	i love solid build light wt excellent battery life	wt	30--32	1	light wt build
468	952_0	the next time i issue lightscribe would n't work	lightscribe	32--43	-1	lightscribe i work next time the issue
2121	2455_0	the acer one computer i buy 17 screen hard find lap top bag i like big screen	17 screen	39--53	0	like 17 big screen lap find
537	2455_1	the acer one computer i buy 17 screen hard find lap top bag i like big screen	screen	115--121	1	like 17 big screen lap find
738	76_3	i even get teenage son one feature offer like ichat photobooth garage band	garage band	96--107	1	like garage get band ichat photobooth
342	1958_1	i especially like keyboard chiclet type key	key	54--58	1	like i chiclet key keyboard type
720	2170_0	even i like play online game wonderful feature i dual boot windows	feature	74--81	1	like i feature windows game wonderful
2019	1535_3	however i love particular mac fast great size fantastic feature like light keyboard easy mouse pad	mouse pad	133--142	1	like light feature pad easy keyboard mouse
103	1696_1	the size perfect i not recommend anything big except person exceed limited space give	space	107--112	-1	limited space give
2240	2970_0	i not call support line	support line	27--39	0	line call support
1058	1492_0	the fact screen react light around added luxury when work around others dark area want privacy n't want bother bright lighting convenient darker soft lit screen	screen	18--24	1	lit screen react the soft bother fact darker
422	1492_1	the fact screen react light around added luxury when work around others dark area want privacy n't want bother bright lighting convenient darker soft lit screen	screen	246--252	1	lit screen react the soft bother fact darker
1056	2805_0	little short ram get pay	ram	16--19	-1	little ram get short
1917	1995_0	i edit burn dvd lot video i obviously could not live non functioning drive	drive	92--97	-1	live functioning non drive
114	388_2	the processor quick effective i load webpage application	load	47--51	1	load application
157	388_1	the processor quick effective i load webpage application	application	65--77	0	load application processor webpage
1413	2710_0	came fully load good	load	11--17	1	load came
87	1259_0	acer no help garmin could not determine problem spend 2 hour i return purchase toshiba r700 seem even nice i able load software no problem	software	200--208	1	load i able seem software nice
2216	3081_1	once i remove software laptop load 15 20 second	load	43--48	0	load laptop second remove software
162	2954_0	it load program no good average user make run way slow	program	18--26	-1	load make program
1191	366_0	not mention fact mac come fully load necessary basic program	program	82--90	1	load mention program necessary basic
2075	1258_1	it seem nice laptop except i not able load garmin gps software microsoft office 2003	microsoft office 2003	91--112	-1	load office i laptop able except 2003 software garmin microsoft gps
1004	2220_1	the computer load 1 10th time pc i program pc	load	13--18	1	load pc the computer
1489	3081_0	once i remove software laptop load 15 20 second	software	23--31	-1	load software
1301	1112_1	info windows fail load vernal miss corrupt	vernal	41--47	-1	load vernal miss
2236	828_0	it load windows vista home premium deliver 1gb ram dog	windows vista home premium	21--47	0	load vista premium windows deliver home
455	1068_0	i reload windows 7 ultimate bluetooth fingerprint reader software would not load	windows 7 ultimate	16--34	-1	load windows ultimate 7 software
978	2267_1	as computer science student college i find portability longevity ease use computer make shockingly want homework	longevity	71--80	1	longevity ease portability
599	2001_2	yes cost make speed construction quality longevity	longevity	91--100	1	longevity make
291	2267_0	as computer science student college i find portability longevity ease use computer make shockingly want homework	portability	58--69	1	longevity portability
949	696_0	i look mac portable feature i look	feature	58--66	1	look feature
1036	2465_0	since i keyboard 100 wpm i look unit comfortable keyboard no key stick lag strange configuration extra key etc	keyboard	71--79	1	look i lag comfortable keyboard unit
633	1869_0	i consider i may much computer look plenty space not issue	space	91--96	1	look plenty space
1038	2346_0	i 'm already hook sleek look dependability laptop show	look	32--36	1	look show
1850	3020_0	it everything i 'd hop would look feel standpoint somehow bit sturdy	look feel standpoint	46--70	1	look would sturdy feel somehow everything hop standpoint
1529	1283_1	however girlfriend realize netbook 's hinge bit loose open close lcd	lcd	100--103	0	loose hinge lcd netbook close open realize
883	2973_0	it plenty memory lot hard drive great graphic	memory	17--23	1	lot memory
1402	1794_1	i love solid machine aluminum frame keyboard best laptop i 've use	keyboard	50--58	1	love aluminum solid frame 've machine keyboard
530	2482_1	we love size screen although still lightweight easy tote around	tote	82--86	1	love around tote although easy lightweight
2230	1984_0	who could n't love dvd burner 80 gigabyte hd fairly new graphic chip as i soon discover though reason similarly configured sony toshiba machine cost use higher quality component faster better configured end last lot long	hd	44--46	1	love dvd burner discover gigabyte end 80 hd
2268	2890_0	love this laptop wonderful price for what you get	price	27--32	1	love get this price wonderful laptop
2114	452_1	i windows linux user i love size screen big enough i use internet artwork yet small enough reasonably portable	screen	74--80	1	love i screen user artwork size
1972	2466_0	i love keyboard	keyboard	11--19	1	love keyboard
1104	2755_1	i overall pleased toshiba satellite i like extra feature i love window 7 home premium	window 7 home premium	91--113	1	love like extra i feature window 7 home premium pleased
2177	1983_0	at first computer seem great deal seemingly high end spec low low price	spec	63--68	1	low spec
1421	2518_0	i purchase toshiba satellite m60 harman pardon speaker december 2005	speaker	56--64	1	m60 satellite pardon december harman speaker
702	2561_1	i wish iwork ms office come mac ms office n't even come pc laptop	ms office	16--25	-1	mac come ms office iwork
92	2561_2	i wish iwork ms office come mac ms office n't even come pc laptop	ms office	49--58	-1	mac come ms office iwork
232	1694_0	overall i experience huge change mac run pretty fast compare old pc	run	52--56	1	mac compare run fast experience
47	2558_0	we figure everything his pc actually end cost $ 350 original mac	cost	57--64	-1	mac cost end 350
1380	2587_0	one suggestion i not bother get microsoft office mac expect work like know pc	microsoft office mac	51--79	-1	mac expect office microsoft
552	2231_2	find many laptop performance even well low price not find look easy application experience mac	look	110--114	1	mac find look
1086	451_0	it easy pick use it not take long get use mac os	mac os	83--89	1	mac os get
1342	2632_0	i think learn mac os would hard easily pick familiar pc	mac os	23--29	1	mac os pick
337	1614_0	i believe quality mac worth price	quality	19--26	1	mac quality
1122	2531_1	love stability mac software operating system	mac software	26--38	1	mac system software
1552	1180_0	after send document via email recipient tell could not open document come gibberish i break spend another $ 100 get microsoft word mac	microsoft word mac	180--202	0	mac word microsoft get
532	2507_1	pc user work word mac user work pages	pages	47--52	0	mac work pages user
489	1632_0	again window base machine not give anything work	window	7--14	-1	machine again window not give
2253	3018_0	the feel machine compare old macbook far superior	feel	4--8	1	machine feel
621	1794_0	i love solid machine aluminum frame keyboard best laptop i 've use	machine aluminum frame	17--40	1	machine frame aluminum keyboard
747	2187_0	compared similarly spec 'd pcs machine good value well build work easily right box	value	55--60	1	machine good build value
2250	2526_0	besides great look great machine	look	18--22	1	machine great look besides
1176	2602_1	sure initial pocket expense great not dissuade anyone fact machine run like none planet i factor money i waste geek squad late patch de corrupt infested pcs probably come even anyhow	run	122--125	1	machine great run i anyone dissuade expense fact
80	207_1	learning keyboard shortcuts take minute get use shortcut windows machine	shortcut	93--102	0	machine shortcut
848	2791_1	most everything fine machine speed capacity build	capacity	50--58	1	machine speed capacity build
1622	1541_1	the fact spend $ 100 webcam underscore value machine	value	71--76	1	machine value
847	1738_4	i plug 22 monitor speedy macosx perform well dual core dell windows 7 quad core	22 monitor	25--36	0	macosx monitor 22
520	18_1	while people say pcs hold functionality value macs pretty look i think 's something say simplicity macs	value	54--59	1	macs value
1432	2792_0	the thing i n't understand resolution screen n't high enough page yahoo mail	resolution screen	46--70	-1	mail screen resolution
35	1710_0	the macbook also make well computer never get virus laptop run fast first day i buy	run	83--87	1	make buy run day
749	2515_0	very good quality well make	quality	10--17	1	make good quality
1477	1740_0	the material pro make seem lot nicer pc specs like i say perform lot well computer i 've past	material	4--12	1	make material pro
624	2501_0	the capability use program alone make want mac	program	28--35	1	make program
668	988_1	windows vista make computer almost unusable online service	online service	54--68	-1	make service online
1895	2797_0	oh thats not bad enough n't come recovery cd make one know buy one buy cost $ 25 two cd	recovery cd	54--65	-1	make thats recovery two cd
1831	2490_0	2nd best computer world one way computer might become best need upgrade patch make less easy people hack	patch	110--117	-1	make upgrade patch
483	1617_0	the online tutorial video make super easy learn always use pc	online tutorial video	4--26	1	make video the tutorial online
1299	541_0	the store honor warrenty make comment n't even recommend hp brand problem warranty	warrenty	24--32	1	make warrenty the store honor
990	2886_1	my dad one first toshiba ever make yes abit slow still work well hook ethernet	work	85--90	1	make work abit ethernet yes still
212	156_0	it cooling system malfunction 10 minute general use would not move past error	cool system	9--23	-1	malfunction system
2026	3060_0	i mainly use email internet manage personal file pic vids etc	internet	27--35	0	manage email internet
1331	845_0	long story many call various office i tell no one override depot manager n't take phone call e mail	depot	94--99	0	manager depot
549	2489_0	i think manual somewhere hard drive i rather hard copy	manual	12--18	0	manual drive
1645	2488_0	the one thing i wish detailed hardcopy manuel	hardcopy manuel	43--58	-1	manuel wish detailed hardcopy
843	942_0	taking back best buy i find tiny plastic piece inside break manuf issue	manuf	82--87	-1	manuf issue
716	1511_0	there many wonderful feature benefit new macbook	feature	28--36	1	many benefit wonderful feature
70	80_0	great laptop offer many great feature	feature	36--44	1	many great feature offer
2299	2909_2	have many higher price computer crash burn long ever get use great memory speed etc	price	21--27	-1	many price burn have higher
2169	102_5	the dv4 boast faster processor memory big hard drive old computer plus good quality web cam nicer screen many feature	feature	155--163	1	many screen feature boast
2195	1190_0	maybe virus related maybe not computer lock many time two occasion screen simply go black	screen	109--115	-1	many screen two time go occasion
936	2578_1	additional caveat base installation come toshiba specific software may may not user 's liking	software	74--82	-1	may specific toshiba software
437	2734_0	seems like maybe bad shipment toshiba	shipment	23--31	-1	maybe bad seems like shipment
74	1819_2	it n't come software instal outside window medium price i pleased condition overall product	price	81--86	1	medium price outside window instal come pleased software
1461	16_0	a longer battery life would great meet 's spec quite easily	spec	64--68	1	meet 's spec easily
717	267_1	the machine bluray player book no mention connect hdtv	book	36--40	-1	mention machine player hdtv book bluray the
959	1600_0	also one user mention edge macbook sharp money spend one incase shell n't seem problem	edge	41--46	-1	mention one also edge user macbook
564	1472_0	not mention sometimes whole charger unit decide not work entirely	charger unit	35--47	-1	mention whole decide unit charger
2138	922_0	i buy notebook 3 month if overload update boot mgr	boot mgr	87--95	0	mgr boot update
663	1937_2	i get back built in webcam built in mic short anytime i touch lid mind mean communication fiance deploy i suffer thru would constantly reset computer able use cam mic anytime go	cam	269--272	-1	mic cam
982	2808_2	cords come right power plus cord come front headphone mic plus network connection left make messy setup cord go every direction	headphone	69--79	-1	mic headphone
819	2808_4	cords come right power plus cord come front headphone mic plus network connection left make messy setup cord go every direction	network connection	89--107	-1	mic plus connection network
2280	1937_3	i get back built in webcam built in mic short anytime i touch lid mind mean communication fiance deploy i suffer thru would constantly reset computer able use cam mic anytime go	mic	277--280	-1	mic use built cam in
2264	1430_0	i not much computer techie i understand internal problem though i trend micro antiviral program	trend micro	104--115	0	micro trend though i program understand
128	2672_0	the price great model i plan use medium entertainment room	price	4--9	1	model price the room
2037	334_2	it 's also capable moderate video edit although may need performance boost large macbook pros heavy duty mobile video editing	mobile video edit	142--162	0	moderate capable edit mobile video need editing
2234	334_0	it 's also capable moderate video edit although may need performance boost large macbook pros heavy duty mobile video editing	video edit	41--54	1	moderate capable edit video need editing
1071	2956_0	it well worth money cost very good investment	cost	30--34	1	money cost worth investment
679	936_0	it easy use fast great graphic money	graphic	40--48	1	money graphic
325	936_1	it easy use fast great graphic money	use	16--19	1	money use it easy
2155	1742_1	size i know 13 small especially desktop replacement external monitor care	external monitor	76--92	0	monitor external care
1436	884_0	now monitor act 2 month	monitor	11--18	-1	month now monitor act
2297	1912_1	i continue take computer again replace hard drive mother board yet	mother board	81--93	-1	mother drive hard board replace
1843	1913_0	this process continue repeat mother board replace 4 time hard drive replace 3 time	mother board	52--64	-1	mother repeat board replace
1264	1909_1	they replace hard drive well mother board	mother board	44--56	0	mother well board replace
630	1347_0	replace motherboard april	motherboard	24--35	-1	motherboard april
1778	1799_1	the sata controller motherboard chip let cpu talk hard drive	motherboard chip	28--44	0	motherboard controller let chip
1818	915_0	a month ago freak motherboard die	motherboard	32--43	-1	motherboard die freak
943	945_0	again i send back replace motherboard fan inside	motherboard	45--56	0	motherboard fan
1579	945_1	again i send back replace motherboard fan inside	fan	66--69	0	motherboard fan replace
1464	911_0	no complaint desktop maybe sit desktop n't carry around could jar hard drive motherboard	hard drive	133--143	0	motherboard hard drive
1448	911_1	no complaint desktop maybe sit desktop n't carry around could jar hard drive motherboard	motherboard	152--163	0	motherboard hard jar drive
1516	838_0	the port secure motherboard happen ca n't see plug 's go	motherboard	23--34	0	motherboard port secure
2117	2057_0	was disappoint find model discontinue apparently known motherboard problem	motherboard	95--106	-1	motherboard problem
1446	1351_0	i think motherboard soon replace	motherboard	26--37	-1	motherboard replace
331	1799_0	the sata controller motherboard chip let cpu talk hard drive	sata controller	5--20	0	motherboard sata controller the
2108	1349_0	they say could motherboard dell	motherboard	25--36	-1	motherboard say could dell
566	918_0	the motherboard is dead	motherboard	5--16	-1	motherboard the dead
979	838_1	the port secure motherboard happen ca n't see plug 's go	port	4--8	0	motherboard the happen port
876	1803_0	my friend replace entire motherboard wife look like i well	motherboard	41--52	-1	motherboard wife
1511	2938_1	i wish volume could loud mouse didnt break month	mouse	42--47	-1	mouse didnt
1274	534_0	a seventy dollar mouse	mouse	17--22	0	mouse dollar
783	2927_0	another thing month left mouse key broke cost $ 175 send fix	leave mouse key	45--59	-1	mouse key broke
377	2814_0	the thing i would change mouse key	mouse key	46--56	-1	mouse key change
1226	394_1	the leather carry case keyboard mouse arrive two day memphis warehouse	keyboard	27--35	0	mouse keyboard
894	1743_2	but sit lap desk front look big enough could im use lenovo 10 tablet plus great size i want unplug external keyboard mouse monitor take i take photo video	mouse	208--213	0	mouse monitor
1653	2836_0	mouse pad left button always stick	mouse pad	4--20	0	mouse pad left
1813	486_5	that include extra sony sonic stage software speaker subwoofer i get was worth money bluetooth mouse supposedly bluetooth enabled computer extended life battery docking port	bluetooth mouse	120--135	0	mouse supposedly bluetooth enabled money
63	2837_0	mouse way way way sensitive	mouse	4--9	-1	mouse way
2087	2416_0	i think white mac computer look dirty quickly use mousepad place hand typing	mousepad	76--84	0	mousepad hand
1617	2350_0	i 'm learn finger option mousepad allow quick browsing web page	mousepad	40--48	1	mousepad option allow
416	888_0	the mousepad huge pain arse	mousepad	4--12	-1	mousepad pain
360	1392_0	sometimes move finger pointer not even move	pointer	49--56	-1	move pointer finger
1755	1595_2	its pretty fast not hiccup i use web browsing upload photo watch movie 720p occasion create presentation	watch movie	98--113	1	movie 720p watch
382	1707_1	i love program superior windows movie maker	window movie maker	39--58	-1	movie program maker
625	711_0	yes i think expense little much i realize get pay	expense	19--25	-1	much expense
1562	532_0	all i say two grand less expensive much good quality hunk crap vaio	quality	83--90	1	much good vaio quality
1857	335_2	the operating system user interface intuitive large multi touch track pad amazing	multi touch track pad	73--94	1	multi intuitive track large touch amazing pad interface
1927	1746_3	screen keyboard mouse if cant see spend extra money jump mac beautiful screen responsive island backlit keyboard fun multi touch mouse worth extra money alone	island backlit keyboard	132--155	1	multi island screen backlit touch mac keyboard responsive mouse
159	1746_4	screen keyboard mouse if cant see spend extra money jump mac beautiful screen responsive island backlit keyboard fun multi touch mouse worth extra money alone	multi touch mouse	165--182	1	multi money island screen backlit fun keyboard touch mouse
790	1746_1	screen keyboard mouse if cant see spend extra money jump mac beautiful screen responsive island backlit keyboard fun multi touch mouse worth extra money alone	keyboard	8--16	0	multi mouse keyboard
951	2505_0	multiple page viewer allow press one button see every separate page currently open time one screen great work non stop shopping online	multiple page viewer	8--28	1	multiple separate viewer see every allow page
1537	3078_0	i3 processor n't seem run hot fan rarely turn	i3 processor	4--16	1	n't i3 processor seem
1513	700_0	speakers n't sound great	speakers	0--8	-1	n't sound speakers
185	1037_0	the driver update n't fix issue frustrating	driver update	4--18	-1	n't the fix driver update
2073	2731_1	the first one sent touchpad n't work the second sent usb n't work the third sent touchpad n't work the fourth sent has n't arrive yet	usb	58--61	-1	n't work usb sent
42	2644_2	it 's much easy navigate operating system find file run lot faster	navigate	23--31	1	navigate find easy
54	2594_0	it make computer much easy use navigate	use	36--39	1	navigate make computer use
1262	2478_2	all thing trackpad make navigate around computer program much simpler quicker easy	navigate	49--59	1	navigate make program around
2066	2708_0	the start menu not easy thing navigate due stacking	start menu	4--14	-1	navigate menu the start
804	2478_1	all thing trackpad make navigate around computer program much simpler quicker easy	program	88--96	1	navigate program computer easy simpler
241	1771_1	it easy navigate update program	navigate	14--22	1	navigate program easy
2286	1771_0	it easy navigate update program	update program	27--42	0	navigate program update
712	2524_0	it secure easy navigate	navigate	26--34	1	navigate secure
485	2594_1	it make computer much easy use navigate	navigate	44--52	1	navigate use
1358	2481_0	it nice not worry extra expense come along necessary virus protection pc 's	virus protection	96--112	1	necessary pc virus protection along come
2006	1067_0	unless need bluetooth 3	bluetooth 3	20--31	0	need 3 unless bluetooth
112	2680_0	again decent comp price i need one quickly laptop die	price	27--32	1	need again price comp decent
1872	2433_0	you may need special order bag	bag	32--35	0	need bag order special
2144	2537_0	need one able carry work everyday one seem fit criterion	carry	27--32	0	need carry able one
973	1766_0	it sleek lightweight charge quickly need	charge	32--39	1	need charge lightweight
1259	2549_0	have not yet need customer support yet great thing leap bound ahead pc opinion	customer support	24--40	1	need customer support
1329	740_0	this computer exactly specification i need	specification	30--44	1	need exactly specification computer
1913	3065_0	i'ts nice higher end laptop fit budget feature i need	feature	74--82	1	need feature
2255	1646_0	but see macbook pro different may huge price tag come full software would actually need free future update	software	101--109	1	need full software
767	1646_1	but see macbook pro different may huge price tag come full software would actually need free future update	update	170--177	1	need future update free
1044	668_1	feature great thing need good speaker	speaker	58--66	-1	need good speaker
1786	2811_1	fan vent side no cool pad need great feature	cool pad	29--40	0	need pad cool
169	2291_0	there no need open program first click open import	program	27--34	1	need program open
1193	1400_0	switch top need memorize key combination rather flick switch	switch	9--15	-1	need rather switch memorize flick
683	1400_1	switch top need memorize key combination rather flick switch	switch	102--108	-1	need rather switch memorize flick
2060	2768_0	the thing i n't learn research software i would need like privacy protection warranty protection case get break crash etc	software	53--61	0	need software research learn
806	668_0	feature great thing need good speaker	feature	4--12	1	need thing feature
615	931_0	but i need laptop school use	school use	28--38	0	need use laptop school
1484	940_0	i definitely suggest get extended warranty probably need	extend warranty	34--51	1	need warranty extended
2051	298_0	i get macbook pro i want stuff i need without worry system quit freeze minute	system	98--104	0	need without system worry
1095	1817_1	great value fast delivery computer work brand new no problem pleased	value	6--11	1	new great computer value
1233	2655_0	great product apple new great look design	design	50--56	1	new great design apple look
2022	2234_1	come new osx come new feature make use easy	feature	50--58	1	new make feature
639	1329_0	the people change spot i get new arm piece n't even request receipt	arm piece	65--74	1	new piece request arm
446	1818_0	this laptop look brand new ship quickly	ship	37--44	1	new ship brand look
1310	73_0	the new black keyboard take little bit away previous gray one look really slick still great notebook	black keyboard	10--24	-1	new the black take keyboard
19	2142_0	everything mac wonderful take little use learn get use new system learn fast worth	system	100--106	0	new use system learn
147	1867_2	i think part problem computer vista yet i know vista n't entire issue late purchase acer also vista i wait month get next operating system	operating system	211--227	0	next operating system get
1227	39_0	the much laud combine touch pad clicker nightmare	combine touch pad clicker	16--46	-1	nightmare laud clicker pad touch combine
645	264_0	vista nightmare	vista	0--5	-1	nightmare vista
2274	2996_0	i keep turn decide lower no mute	mute	68--72	-1	no decide mute
43	1186_0	and lot writing edit problem since no forward delete key	delete key	80--91	-1	no since writing key forward delete
353	775_0	unless want inconvenience non work power supply ca n't find replacement make attachment small	power supply	56--68	-1	non inconvenience power supply work find
1548	488_0	but pay bluetooth none	bluetooth	20--29	-1	none bluetooth
1838	2953_0	the nortons virus scan short time unlike others usually good year	nortons virus scan	4--22	-1	nortons scan others year virus time the
1730	2436_0	it also not bluetooth	bluetooth	22--31	-1	not also it bluetooth
1615	2756_0	the battery life not decrease since i buy 'm thrill	battery life	4--16	1	not battery life the
536	1973_0	microsoft word not andi buy separately	microsoft word	0--14	-1	not buy word microsoft
2013	169_0	not easy carry	carry	12--17	-1	not carry easy
2306	1966_0	it not feature i expect	feature	24--32	-1	not feature expect
1709	14_0	not much junk software remove	software	20--28	1	not junk much remove software
188	2407_1	you even run parallels type program easily run leftover pc software absolutely not without	software	73--81	1	not leftover run pc software
1565	2807_5	headphone mic jack front touch pad make touch pad hard use use headphone mic not mention laptop design right hand person	mic	108--111	-1	not mention use mic headphone
518	2238_0	look sexy d really mac book pro best laptop specially student college not care price	price	129--134	-1	not price college care
880	2509_0	not version program able save work open pc mac version program mac graphically functionally superior	program	35--43	1	not program mac save version
196	2509_1	not version program able save work open pc mac version program mac graphically functionally superior	program	127--135	1	not program mac save version
257	771_0	the rep not even answer question i ask understand i ask speak english n't even try acknowledge question	rep	4--7	-1	not rep the
1174	2789_0	easy start not overheat much laptop	start	8--16	1	not start overheat easy
1422	569_0	but screen size not bad email web browsing	screen size	8--19	1	not web screen but size
1708	2495_0	the flaw computer not computer gamers os x	os x	71--75	-1	not x computer os gamers
476	1106_0	it still work nothing screen	screen	51--57	-1	nothing screen work
2153	1070_0	also i issue replacement rma dead pixel upper zone screen noticable	screen	80--86	-1	noticable screen
1334	453_9	there several program school office use pages numbers keynote etc music garageband photo management photo booth iphoto video editing movie making imovie etc	pages	53--58	0	numbers pages
1948	1407_0	my computer froze several occasion button randomly would fall even moment computer would refuse turn	button	43--50	-1	occasion button several fall
170	1595_3	its pretty fast not hiccup i use web browsing upload photo watch movie 720p occasion create presentation	create presentation	137--159	1	occasion create presentation
1324	2679_0	also consider ms office apps trial version hope copy	ms office apps	18--32	-1	office apps consider ms
857	2561_0	i wish iwork ms office come mac ms office n't even come pc laptop	iwork	7--12	-1	office iwork
1167	2576_0	i would n't play first person shooter mind want run ms office email chat download video listen music certain fruit named music store look highly portable yet powerful netbook i 'd highly recommend check	ms office	81--90	0	office ms chat
458	2247_1	ilife easily compatible microsoft office send receive file pc	microsoft office	32--48	0	office send microsoft
267	2753_0	best thing i use exist 32 bit old program	program	44--52	1	old program exist
1668	2783_0	was not happy one program	one program	19--38	-1	one program happy
1041	2644_0	it 's much easy navigate operating system find file run lot faster	operating system	44--60	1	operating find system
192	1574_1	i love operating system preloaded software	preloaded software	36--54	1	operating love system preloaded software
1722	2531_2	love stability mac software operating system	operating system	43--59	1	operating mac love system software
1229	1574_0	i love operating system preloaded software	operating system	11--27	1	operating system software
1335	335_0	the operating system user interface intuitive large multi touch track pad amazing	operating system	4--20	1	operating user system
832	2858_0	like price operation	price	9--14	1	operation price
1052	1454_0	since minor problem slow operation	operation	49--58	-1	operation slow
842	1401_0	brief summary would say would not recommend dell vostro 1000 anyone due right awful setup opinion steer clear want decent laptop	setup	131--136	-1	opinion setup
996	116_0	despite inconvenient weight i opt 12 cell battery	12 cell battery	49--64	1	opt battery 12 cell
253	1496_3	all program keynote pages numbers option save document microsoft compatible really eliminate need actual	numbers	37--44	0	option numbers
1349	2271_0	we upgrade memory four gigabyte order take advantage performance increase speed	memory	16--22	0	order memory
2184	456_0	the neat organize icon list welcome change cluttered confusing desktop icon	icon list	23--32	1	organize list desktop neat the confusing change icon
336	3011_0	great os fabulous improvement exist line bump processor speed add thunderbolt port	os	6--8	1	os improvement
1607	3004_0	i dual boot linux security prone os perform flawlessly	linux	17--22	0	os linux
1087	2234_0	come new osx come new feature make use easy	osx	26--29	1	osx come new
841	2380_0	previous laptop pc 's still mac osx clean smooth operating system	mac osx	53--60	1	osx laptop system pc mac still
120	2380_1	previous laptop pc 's still mac osx clean smooth operating system	operating system	83--99	1	osx operating smooth system clean
1547	1487_0	my macbook pro work like dream never overheat even slightly warm matter	work	15--20	1	overheat dream pro work my macbook
124	1776_0	the macbook arrive nice twin packing seal box function work great	twin packing	30--42	1	packing nice twin seal
434	698_0	the macbook arrive nice twin packing seal box function work great	twin packing	30--42	1	packing nice twin seal
1409	2780_0	there no number pad right keyboard bummer	pad	19--22	-1	pad bummer
1171	1391_0	mouse pad button bad 've ever see	mouse pad	4--13	-1	pad button mouse
493	1438_2	externally key keyboard fall use paint rub button mouse pad heals hand sit screen terrible glare	button mouse pad	98--124	-1	pad button mouse hand
2147	1391_1	mouse pad button bad 've ever see	button	18--25	-1	pad see bad mouse button
233	2821_0	oh yea no numeric pad side	numeric pad	15--26	-1	pad side numeric
376	2669_0	sometimes really tap pad get work	pad	37--40	-1	pad tap
2100	2350_1	i 'm learn finger option mousepad allow quick browsing web page	browsing	72--80	1	page browsing
125	1438_4	externally key keyboard fall use paint rub button mouse pad heals hand sit screen terrible glare	paint	73--78	-1	paint hand
1732	1691_0	the paint wear easily due keyboard farther back usual	paint	4--9	-1	paint the wear
380	890_1	your cursor end freaking place 's not uncommon accidentally delete word sentence paragraph mousepad	mousepad	147--155	-1	paragraph mousepad
1462	2776_0	my favorite part computer vga port i connect big screen	vga port	51--59	1	part computer port vga
383	1668_1	the bad part size weight	weight	30--36	-1	part weight size
2059	1669_0	it 's like 9 pound look past 's great	9 pound	10--17	-1	past 9 pound
786	744_0	the aspire wont even boot past acer screen droid i try motorola etc plug usb port	acer screen	35--46	-1	past acer screen boot
1084	329_0	i know everyone think macs overprice overrate get past initial expense 'll find 're worth every penny besides 's always financing plan best buy offer	expense	97--104	-1	past initial expense find
418	1420_0	then pay examine i tell problem cite website i 'd pay anyways since past warrenty	warrenty	135--143	-1	past pay since warrenty
238	391_0	i pay extra memory 17 inch screen well top line dvd cd burner	memory	17--23	0	pay extra memory
2007	927_0	so may lucky get ahold someone understand no good let send back course take chance test see happen tell not side stuck pay repair price new one	price	301--306	-1	pay price repair
1986	1552_0	was much worth price pay	price	24--29	1	pay price worth
254	141_1	called acer many time want pay shipping ship repair center i disappointed since brand new computer	repair center	77--90	0	pay ship center shipping repair
324	1012_0	i pay shipping	shipping	21--29	-1	pay shipping
1534	391_3	i pay extra memory 17 inch screen well top line dvd cd burner	cd burner	87--97	1	pay top burner cd dvd line
429	905_0	i pay $ 100 universal charger cheap $ 300 laptop	universal charger	24--41	-1	pay universal cheap $ charger
1013	2413_0	the mac take amount starting up time average pc keep clean ready use	starting up time	39--55	1	pc amount starting up time
2249	1562_0	the difference apple keyboard pc 's keyboard take bit tim get use overall 's worth	apple keyboard	22--36	0	pc apple take keyboard
1391	2507_0	pc user work word mac user work pages	word	17--21	0	pc mac work word user
397	2220_0	the computer load 1 10th time pc i program pc	program	87--95	1	pc program
1598	1626_0	i use build desktop component part recently 7 year old pentium 4 ht 1 gb ram sata desktop stop work rock star 7 year ago	pentium 4	85--94	0	pentium stop 4
921	1561_1	with awesome graphic assure security 's perfect	security	35--43	1	perfect assure security graphic awesome
2052	2188_0	i would recommend computer anyone search perfect laptop battery life amazing	battery life	84--96	1	perfect battery amazing laptop life
995	331_3	it 10 hour battery life 're web browsing word editing make perfect classroom office term gaming movie playing 'll battery life 5 hour	movie playing	153--166	0	perfect classroom term office gaming movie make playing
834	2620_0	the thing n't perfect netbook speaker not loud i expect	speaker	60--68	-1	perfect loud speaker netbook expect
1922	2617_0	it really perfect work play	play	34--38	1	perfect play work
1061	1696_0	the size perfect i not recommend anything big except person exceed limited space give	size	4--8	1	perfect the size
1096	2941_0	i wish webcam though would perfect	webcam	16--22	-1	perfect webcam
1474	2166_0	it run perfectly	run	3--7	1	perfectly run it
1088	13_1	the amd turin processor seem always perform much good intel	intel	68--73	-1	perform good intel
2162	2751_0	good monitor perform well	monitor	5--12	1	perform good monitor
1045	1738_0	i plug 22 monitor speedy macosx perform well dual core dell windows 7 quad core	macosx	52--58	1	perform macosx speedy monitor 22
1460	2751_1	good monitor perform well	perform	17--26	1	perform well monitor
676	552_1	overall poor features average performance poor battery life excellent price value poor	performance	35--46	-1	performance average life features
2077	1723_0	the performance awesome	performance	4--15	1	performance awesome the
829	334_1	it 's also capable moderate video edit although may need performance boost large macbook pros heavy duty mobile video editing	performance	82--93	-1	performance boost
