	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words	opin_polarity
1143	2880_0	so exchang 2 hour work	work	63--67	-1	exchang 2 hour work	0.0
1144	2952_0	there no gold key number instal program must use serial number not accept thing limit far work good short time	program	41--49	-1	instal program	0.0
1145	1485_0	thi purchas open world macbook i impress intuit design beauti product excel technolog advanc associ	design	95--101	1	impress intuit design product	1.0
1146	2828_0	excel speed process data	speed	10--15	1	speed data	0.0
1147	1126_2	the screen frame half full inch margin obvious unnecessari reduc screen size increas bulk	bulk	125--129	-1	frame full margin obvious unnecessari increas bulk	1.0
1148	1373_2	i notic window new system call window 7 u vista user they get bug vista invest new system	vista	117--122	-1	u vista user bug vista invest	0.0
1149	2080_4	even though run snow leopard 2 4 ghz c2d bit antiqu cpu thu occasion spin wheel would appear run offic mac applic word excel	excel	187--192	-1	run run offic mac applic word excel	1.0
1150	2105_1	it softwar speed enabl amaz thing	speed	18--23	1	softwar speed enabl	0.0
1151	2999_0	not use wire lan not sure that	wire lan	10--19	0	not use wire lan not sure that	-1.0
1152	1488_0	there no need purchas viru protect mac save lot time money	viru protect mac	29--53	1	purchas viru protect mac money	0.0
1153	223_0	it work flawlessli	work	8--13	1	it work flawlessli	1.0
1154	698_1	the macbook arriv nice twin pack seal box function work great	function	74--83	1	function work great	1.0
1155	3076_0	batteri last 6 hour i surf web sunday check footbal score watch funni youtub video	batteri	0--7	0	batteri last sunday	0.0
1156	2939_0	thi laptop great price sleek look	price	23--28	1	laptop great price sleek	1.0
1157	453_10	there sever program school offic use page number keynot etc music garageband photo manag photo booth iphoto video edit movi make imovi etc	number	60--67	0	page number	0.0
1158	3065_1	i ts nice high end laptop fit budget featur i need	budget	59--65	1	fit budget featur	1.0
1159	1926_2	again februari comput complet fail point could not load window i contact acer get fix thru warrenti take 3 day fight phone agent seem though none speak english	agent	197--203	-1	phone agent seem	0.0
1160	2409_0	the program come standard leopard run system enough averag person run basic	program	4--12	1	the program come	0.0
1161	1413_1	also size consist laptop comput websit even attempt work comput browser problem	consist	30--41	-1	consist comput comput	0.0
1162	2426_0	i person like game look need machin deliv game perform still look profession front custom	game look	22--33	1	game look need deliv game perform look profession custom	0.0
1163	2504_1	featur dashboard allow view frequent use tool like calcul weather forecast movi time calendar comput post etc	dashboard	21--30	0	featur dashboard allow	1.0
1164	2884_0	i love easi see screen it work well work person play	screen	23--29	1	see screen	0.0
1165	1129_2	did i mention everyth size weight keyboard scream bulk	keyboard	58--66	-1	keyboard bulk	0.0
1166	348_0	love size comput sinc play game	size	11--15	1	size comput	0.0
1167	2576_0	i play first person shooter mind want run ms offic email chat download video listen music certain fruit name music store look highli portabl yet power netbook i highli recommend check	ms offic	81--90	0	run ms offic email chat video	0.0
1168	2588_3	it offic compat featur function new might well save money learn pre instal mac program	offic	4--10	1	offic featur function new	0.0
1169	1398_0	although window vista compar window suck	window vista	13--26	-1	window vista compar window	1.0
1170	599_0	it absolut expens laptop eas use secur minim problem aris make well worth price tag	use	70--73	1	expens laptop eas use	1.0
1171	1391_0	mous pad button bad ever see	mous pad	4--13	-1	mous pad button	0.0
1172	2001_1	ye cost make speed construct qualiti longev	construct qualiti	65--85	1	speed construct qualiti longev	0.0
1173	1322_1	so i suppos the servic center not provid servic call servic center	servic center	107--121	-1	suppos the servic center not provid servic call servic center	0.0
1174	2789_0	easi start not overheat much laptop	start	8--16	1	easi start not overheat much laptop	1.0
1175	300_5	i run dreamweav final cut pro 7 photoshop safari firefox msn messeng applic constantli time	firefox	55--62	0	firefox applic	0.0
1176	2602_1	sure initi pocket expens great not dissuad anyon fact machin run like none planet i factor money i wast geek squad late patch de corrupt infest pc probabl come even anyhow	run	122--125	1	machin run planet	0.0
1177	2252_0	in addit photo detect softwar allow group photo togeth base upon peopl pictur	photo detect softwar	22--46	1	photo detect softwar allow group photo togeth base pictur	1.0
1178	2918_1	if check find notebook miss port dual core amd intel processor	processor	103--112	0	find intel processor	0.0
1179	973_0	with i know comput work beauti	work	44--49	1	know comput work beauti	1.0
1180	138_0	good thing graphic qualiti	graphic qualiti	23--39	1	good thing graphic qualiti	1.0
1181	1038_0	look nice horribl cheap feel	feel	37--41	-1	look nice horribl cheap feel	-1.0
1182	1424_0	my wireless system would not recogn window 7 i get onlin find	wireless system	3--18	-1	my wireless system recogn	0.0
1183	1610_0	my macbook much good look thin	look	29--36	1	macbook much good look thin	1.0
1184	2202_0	pair iphon pure pleasur talk painless sync use take forev snap	sync	67--74	1	painless sync use	1.0
1185	2082_1	if need machin surf email check word process watch movi two machin want	surf	41--48	0	need machin surf check watch machin	0.0
1186	1972_1	it hard handl oper school	oper	26--33	-1	handl oper school	0.0
1187	2735_0	need longer last batteri more 1 2 hr	batteri	21--28	-1	need longer last batteri more	0.0
1188	3073_1	the best thing laptop price along newer featur	featur	75--83	1	price newer featur	0.0
1189	505_0	they send box right away send comput pay postag whatnot i get comput back still run right cd drive read anyth	cd drive	169--177	-1	cd drive read	0.0
1190	2138_0	with mac worri antiviru softwar firewal wonder	antiviru softwar	41--59	0	worri antiviru softwar firewal wonder	1.0
1191	366_0	not mention fact mac come fulli load necessari basic program	program	82--90	1	load necessari basic program	0.0
1192	851_0	i tell mani great comput get one work great one year soon warrenti get realli bad	warrenti	131--139	-1	work warrenti	0.0
1193	1400_0	switch top need memor key combin rather flick switch	switch	9--15	-1	switch top memor rather flick switch	1.0
1194	453_5	there sever program school offic use page number keynot etc music garageband photo manag photo booth iphoto video edit movi make imovi etc	video edit	145--158	0	video edit movi	0.0
1195	582_0	the appl care never fail i expect comput well	appl care	4--14	1	the appl care fail	-1.0
1196	1425_1	in desper i call custom servic number tell warranti expir 2 day old priviledg talk technician would cost credit card readi	warranti	76--84	-1	warranti expir	0.0
1197	970_0	i no idea burn cd use web cam starter	web cam	46--53	0	burn cd use web cam	0.0
1198	314_0	i like program good offic save file complet compat offic program well	program	13--21	1	program good offic save file complet compat offic program well	1.0
1199	1107_0	i say videocard	videocard	16--25	-1	say videocard	0.0
1200	1504_0	it enough ram run smoothli enough memori satisfi need	ram	19--22	1	enough ram run enough memori	0.0
1201	2003_0	window also rather unsteadi foot suscept mani bug	window	0--7	-1	window rather unsteadi foot suscept	0.0
1202	1793_0	without doubt design laptop fantast	design	22--28	1	design laptop	0.0
1203	273_0	even viru protect alway turn updat need instal	viru protect	10--26	-1	even viru protect alway updat need instal	0.0
1204	2901_1	i find easi use inform wonder alert tutori make easi someon like not exactli technolog advanc learn use variou featur program	program	205--213	1	easi use inform easi someon use variou featur program	1.0
1205	831_0	the thing i imagin soni jump earli specif vista requir microsoft design inadequ requir	vista	79--84	-1	earli vista microsoft	0.0
1206	3011_1	great fabul improv exist line bump processor speed add thunderbolt port	processor speed	68--83	1	processor speed add	0.0
1207	2314_0	applic open second no lag hiccup awkward moment wonder whether comput tea	applic	0--12	1	applic open	0.0
1208	1573_0	it alway reliabl never bug respond well	respond	40--48	1	reliabl never bug respond well	-1.0
1209	536_0	i sorri disappoint discov i think reput compani honor warrenti fan blade fell apart	warrenti	104--112	-1	think warrenti	0.0
1210	1811_1	the mac snow leopard extrem easi use although differ win xp visa win7	win xp	80--86	0	use although differ win xp	1.0
1211	1052_0	the button press littl hard	button	4--11	-1	the button press littl hard	-1.0
1212	315_0	i would recommend laptop anyon look get new laptop will spend littl money get great qualiti	qualiti	125--132	1	get get great qualiti	1.0
1213	2257_0	awesom graphic	graphic	8--16	1	awesom graphic	1.0
1214	1952_0	i read onlin user sound problem	sound	46--51	-1	onlin sound problem	-1.0
1215	105_2	that possibl sinc make window driver sound card machin i stick window 7 come	window 7	121--130	1	that possibl window machin stick window 7 come	1.0
1216	2213_0	i use iphoto time great program anyon photographi amateur expert alik	iphoto	6--12	1	iphoto time	0.0
1217	2806_0	hing design forc place variou connect around comput leav right front	hing design	4--16	-1	hing design forc	0.0
1218	1647_1	and ram thing make fast come sport 2 gig high perform handl stuff surf web whole lot faster	perform	76--87	1	and 2 gig high perform handl	0.0
1219	331_4	it 10 hour batteri life web brows word edit make perfect classroom offic term game movi play batteri life 5 hour	web brows	48--60	0	life web brows edit make life	0.0
1220	486_0	that includ extra soni sonic stage softwar speaker subwoof i get wa worth money bluetooth mous supposedli bluetooth enabl comput extend life batteri dock port	soni sonic stage softwar	24--49	0	includ extra soni sonic stage softwar subwoof wa worth money	1.0
1221	762_0	i agre previou comment asu tech support horribl which is a con opinion	asu tech support	39--56	-1	previou comment asu tech support horribl	-1.0
1222	335_1	the oper system user interfac intuit larg multi touch track pad amaz	user interfac	25--39	1	the oper system user interfac intuit touch pad amaz	1.0
1223	296_1	ye mac much money averag laptop no comparison style speed cool factor	speed	102--107	1	averag laptop speed cool factor	1.0
1224	2100_1	i run window via bootcamp coupl program i not want buy version like cad program	program	42--50	0	window via bootcamp coupl program want buy like cad program	1.0
1225	1638_0	the batteri life great	batteri life	4--16	1	the batteri life great	1.0
1226	394_1	the leather carri case keyboard mous arriv two day memphi warehous	keyboard	27--35	0	keyboard mous	0.0
1227	39_0	the much laud combin touch pad clicker nightmar	combin touch pad clicker	16--46	-1	much laud combin touch pad clicker nightmar	0.0
1228	1355_0	run hot i think pay qualiti decis buy appl product	qualiti	39--46	-1	qualiti decis	0.0
1229	1574_0	i love oper system preload softwar	oper system	11--27	1	oper system preload softwar	0.0
1230	1660_0	there also idvd program dedic put favorit medium togeth photo record video project one program creat perfect memoir parent famili sibl person import life may	idvd	12--16	1	there also idvd put	0.0
1231	312_2	the comput run fast no problem ilif softwar come iphoto imovi web itun garageband help well	imovi	96--102	1	imovi itun garageband help well	1.0
1232	1097_0	i actual hard drive replac twice mother board dvd drive twice final agre replac all thi less than 1 1 2 year	hard drive	20--30	-1	i actual hard drive replac twice board dvd drive twice replac	-1.0
1233	2655_0	great product appl new great look design	design	50--56	1	great appl new great look design	1.0
1234	917_0	one night i turn freak thing use next day i turn no gui screen dark power light steadi hard drive light steadi not flash usual	gui	89--92	-1	gui light hard light	-1.0
1235	2235_0	also come use applic like iphoto best photo applic ever	applic	31--43	1	come use applic iphoto best photo applic ever	1.0
1236	1058_1	but i receiv replac i make both recoveri dvd 4 driver applic dvd	driver applic dvd	73--95	0	dvd 4 driver applic dvd	0.0
1237	941_0	i four month disc drive refus open	disc drive	29--39	-1	four month disc drive refus open	-1.0
1238	1582_1	crisp screen great batteri life plenti storag	batteri life	20--32	1	screen great batteri life storag	1.0
1239	1745_3	though pictur video music softwar nowher close profession grade softwar use cs5 job beginn even intermedi medium design	video	20--25	-1	video softwar softwar	0.0
1240	2748_0	easi carri take anywher hook printer headset	carri	8--13	1	easi carri take	1.0
1241	854_0	the hard drive crash well i buy new power cord	hard drive	6--16	-1	hard drive crash	-1.0
1242	1746_2	screen keyboard mous if cant see spend extra money jump mac beauti screen respons island backlit keyboard fun multi touch mous worth extra money alon	screen	113--119	1	screen keyboard mous jump mac beauti screen respons backlit keyboard mous	1.0
1243	834_4	thi laptop look great surfac 17 inch screen good price point nice appear boot quickli run fast etc	run	111--115	1	laptop great screen good point run fast	1.0
1244	102_3	the dv4 boast faster processor memori big hard drive old comput plu good qualiti web cam nicer screen mani featur	web cam	117--124	1	big hard drive good qualiti web cam nicer screen	1.0
1245	319_0	it super easi use	use	20--23	1	super easi use	1.0
1246	3046_0	so i take back appl store narcissist geniu bar staff fix reset fan boot	geniu bar staff	58--74	-1	narcissist geniu bar staff fix	0.0
1247	1484_0	if upgrad possibl full window 7 i truli happi geek	window 7	35--44	1	upgrad possibl full window 7	0.0
1248	407_0	oh yeah forget expens ship	ship	36--44	-1	expens ship	0.0
1249	1046_0	i no idea could even get past qualiti control product	qualiti control	52--67	-1	past qualiti control product	0.0
1250	903_0	they give hard time yet malfunct batteri die	batteri	71--78	-1	give malfunct batteri	0.0
1251	624_0	they claim call center still	call center	11--22	-1	claim call center	0.0
1252	544_1	i comput get strong signal drop place net book lose signal	signal	103--109	-1	strong signal drop lose signal	-1.0
1253	2271_2	we upgrad memori four gigabyt order take advantag perform increas speed	perform	75--85	1	perform speed	0.0
1254	2426_1	i person like game look need machin deliv game perform still look profession front custom	game perform	70--88	1	game deliv game perform	0.0
1255	285_0	it doesnt work worth damn	work	10--14	-1	work damn	-1.0
1256	113_1	in fact somehow i never open speck dust someth get insid screen perman behind front screen way display	screen	154--160	-1	get insid screen behind front screen display	0.0
1257	2156_0	of cours student weight alway issu	weight	26--32	0	weight issu	0.0
1258	2155_0	the speed give power work project seamlessli multipl time sowish	speed	4--9	1	the speed give	0.0
1259	2549_0	have not yet need custom support yet great thing leap bound ahead opinion	custom support	24--40	1	need custom support	1.0
1260	2173_1	with program come ilif iwork i set begin	ilif	49--54	0	come ilif	0.0
1261	593_0	after coupl year batteri life begin diminish replac free due compani wide recal particular batteri	batteri	131--138	-1	batteri life wide recal particular batteri	0.0
1262	2478_2	all thing trackpad make navig around comput program much simpler quicker easi	navig	49--59	1	make navig program simpler easi	1.0
1263	569_1	but screen size not bad email web brows	web brows	50--62	0	size bad email web brows	-1.0
1264	1909_1	they replac hard drive well mother board	mother board	44--56	0	replac well mother board	1.0
1265	563_0	macbook pro notebook make easi write read email blaze speed	speed	91--97	1	read email blaze speed	0.0
1266	1654_1	it applic terrif includ replac microsoft offic	microsoft offic	63--79	1	includ microsoft offic	0.0
1267	2786_0	the extend warranti $ 4000 comput one avail purchas drop drown menu	extend warranti	4--21	0	the extend warranti 4000 comput avail purchas	0.0
1268	784_0	if improv custom servic i would hate see	custom servic	29--45	-1	custom servic i	0.0
1269	154_0	the video card great medium averag game not gamer first choic	game	57--63	1	video great medium averag game	1.0
1270	1659_0	garageband easi work like appl applic i experi	garageband	0--10	1	garageband easi work	1.0
1271	312_1	the comput run fast no problem ilif softwar come iphoto imovi web itun garageband help well	iphoto	88--94	1	iphoto itun garageband help well	1.0
1272	1942_0	the comput continu give issu late june complet die i tri call acer get fix refus help say warrenti hang	warrenti	172--180	-1	refus warrenti	-1.0
1273	1865_2	until i buy dell i think look want size softwar option hardwar purchas best deal could find	hardwar	99--107	0	hardwar purchas	0.0
1274	534_0	a seventi dollar mous	mous	17--22	0	a seventi dollar mous	0.0
1275	1921_0	program would crash time turn unstabl unreli laptop	program	0--8	-1	program crash	-1.0
1276	1413_0	also size consist laptop comput websit even attempt work comput browser problem	size	21--25	-1	size comput comput	0.0
1277	2960_0	the ati graphic card huge plu definit good valu need abl run slightli old game intel build card would troubl half life 2 even world warcraft	ati graphic card	4--21	1	ati graphic card huge plu card would	1.0
1278	2895_1	it super fast great valu price	price	42--47	1	super fast great valu price	1.0
1279	2762_0	the batteri last long i sure upgrad batteri would solv problem	batteri	4--11	-1	the batteri last long i sure upgrad batteri solv	1.0
1280	1651_0	and warranti macbook pro last 5 year 1000 batteri recharg cycl	warranti	8--16	1	warranti macbook	0.0
1281	140_0	i buy laptop find tab not function	tab	35--38	-1	find tab	0.0
1282	2208_0	i especi like backlit keyboard	backlit keyboard	22--38	1	like backlit keyboard	1.0
1283	2084_1	if want littl custom abil drop buck upgrad one robust version win 7 grab 2gb stick memori spice bit	2gb stick memori	126--145	1	stick memori bit	0.0
1284	2689_1	i dislik weight size cumbersom	size	25--29	-1	dislik weight size cumbersom	-1.0
1285	2250_1	iphoto excel program store organ photo	program	24--31	1	iphoto excel program store photo	1.0
1286	1878_1	1 you not chang desktop background window 7 starter not support function	window 7 starter	46--64	-1	chang desktop background window 7 starter support	1.0
1287	105_1	that possibl sinc make window driver sound card machin i stick window 7 come	sound card	75--85	-1	possibl sound card machin	0.0
1288	2272_4	we also use parallel run virtual machin window profession window 7 home premium window server enterpris 2003 window server 2008 enterpris	window server 2008 enterpris	140--170	0	virtual window profession window premium window server enterpris 2003 window server 2008 enterpris	0.0
1289	2682_0	not sure i recommend qualiti game i desktop rig reason	game	40--46	-1	recommend qualiti game	1.0
1290	209_0	connect wireless router via build wireless take no time	build wireless	37--54	1	connect wireless router build wireless take	0.0
1291	523_0	i guess good thing come speaker subwoof	speaker	60--68	1	speaker subwoof	0.0
1292	2276_1	i connect laci 2big extern drive via firewir 800 interfac use time machin	firewir 800 interfac	46--68	1	firewir 800 interfac use machin	1.0
1293	1288_0	we carri netbook around henc kinda irrit lcd slide downward	lcd	84--87	-1	kinda irrit lcd downward	-1.0
1294	2465_2	sinc i keyboard 100 wpm i look unit comfort keyboard no key stick lag strang configur extra key etc	configur extra key	118--146	1	keyboard comfort keyboard key lag strang configur extra key	1.0
1295	2272_3	we also use parallel run virtual machin window profession window 7 home premium window server enterpris 2003 window server 2008 enterpris	window server enterpris 2003	104--134	0	virtual window profession window premium window server enterpris 2003 window server 2008 enterpris	0.0
1296	2420_0	they size key	key	29--33	0	size key	0.0
1297	1455_0	also batteri complet shot	batteri	11--18	-1	batteri shot	0.0
1298	2359_1	the screen bright vivid keyboard easi use import use quick typer	keyboard	39--47	1	bright vivid keyboard easi use import use	1.0
1299	541_0	the store honor warrenti make comment even recommend brand problem warranti	warrenti	24--32	1	warrenti make	0.0
1300	1372_4	we numer problem vista adob flash player quit uninstal reinstal internet explor quit lose whatev work also window updat appear comput sinc get updat probabl 400 time updat	updat	326--332	-1	window updat appear get updat probabl updat	0.0
1301	1112_1	info window fail load vernal miss corrupt	vernal	41--47	-1	load vernal miss corrupt	-1.0
1302	1263_0	say warranti	warranti	22--30	0	say warranti	0.0
1303	2727_0	tri make recoveri disk wouldnt get pass first recoveri disk	recoveri disk	16--28	-1	recoveri disk wouldnt pass first recoveri disk	0.0
1304	1647_0	and ram thing make fast come sport 2 gig high perform handl stuff surf web whole lot faster	ram	8--11	1	ram thing	0.0
1305	3056_1	the speed differ next noth mac hard drive manual upgrad could buy $ 60 500gb extern hard drive	hard drive	59--69	0	mac hard drive upgrad buy $ 500gb extern hard drive	-1.0
1306	259_0	they break often pc reason get viru no one make viru not well way bad tri find viru protect program mac exist	viru protect program mac	186--221	-1	get viru no one make viru well way bad find viru protect program mac	-1.0
1307	1546_0	final i note i take 2gb ram stick old deep instal i even power first time	2gb ram stick	39--52	0	i i take ram stick i power	0.0
1308	2722_2	i realli impress qualiti perform price comput	price	62--67	1	price comput	0.0
1309	1086_2	either the comput too slow detect the key type thi unlik as i am a slow typist or the keyboard simpli doe not detect the key be type	key	141--145	-1	the comput slow detect the key type thi unlik as i am a slow typist or the keyboard simpli doe not detect the key type	0.0
1310	73_0	the new black keyboard take littl bit away previou gray one look realli slick still great notebook	black keyboard	10--24	-1	the new black keyboard take	0.0
1311	1224_0	i happi my purchas toshiba satellit l305d s5934 laptop come time repair toshiba warranti	toshiba warranti	120--136	-1	toshiba s5934 laptop come time repair toshiba warranti	0.0
1312	2625_0	the resolut screen almost pure	resolut screen	4--28	1	the resolut screen pure	0.0
1313	2761_0	it even easi hook wireless network	hook wireless network	18--52	1	it even easi hook wireless network	1.0
1314	2757_3	i also love design look feel toshiba featur wonder	toshiba featur	53--71	1	feel toshiba featur wonder	1.0
1315	1450_1	the best thing build comput u compani like dell allow choos compon good price get comput compar one appl $ 2000 system googl dell coupon find code take signifi amount price	price	151--156	1	u compon good price get take signifi amount price	1.0
1316	764_0	call tech support standard email form fax back u	tech support	5--17	0	call tech support standard u	1.0
1317	834_2	thi laptop look great surfac 17 inch screen good price point nice appear boot quickli run fast etc	appear	81--91	1	good point nice appear quickli	1.0
1318	1047_3	4 ram slot 2 hdd bay 16gb ram support wireless issu least	wireless	48--56	1	wireless issu	0.0
1319	1058_0	but i receiv replac i make both recoveri dvd 4 driver applic dvd	recoveri dvd	48--61	0	make both recoveri dvd 4 dvd	0.0
1320	2833_0	laptop preform pretti well	preform	11--20	1	laptop preform well	1.0
1321	1972_0	it hard handl oper school	handl	15--21	-1	it hard handl oper	-1.0
1322	3058_2	improv noth els resolut appear cool system graphic card etc	cool system	59--73	-1	resolut cool system	1.0
1323	1752_0	howev i may inadvert throw one batteri ship carton	batteri	56--65	0	batteri carton	0.0
1324	2679_0	also consid ms offic app trial version hope copi	ms offic app	18--32	-1	consid ms offic app	0.0
1325	637_0	i propos swap hard drive	hard drive	39--50	0	swap hard drive	-1.0
1326	314_1	i like program good offic save file complet compat offic program well	offic	34--40	-1	like program good offic complet compat offic program	1.0
1327	240_0	skype dang cool machin	skype	0--5	1	skype dang	0.0
1328	1968_0	sure one touch key best featur comput	one touch key	16--30	1	sure one touch key comput	1.0
1329	740_0	thi comput exactli specif i need	specif	30--44	1	comput exactli specif need	0.0
1330	2577_1	the downsid netbook pretti much netbook screen size not someth i stare entir 10 11 hour batteri life five day week	batteri life	142--154	0	stare entir 11 hour batteri life day	0.0
1331	845_0	long stori mani call variou offic i tell no one overrid depot manag take phone call e mail	depot	94--99	0	depot manag e	0.0
1332	2221_2	of cours i also sever great softwar packag come free includ iwork garageband imovi	garageband	91--101	1	iwork garageband imovi	0.0
1333	1427_0	best buy 5 star sale servic respect old men familiar technolog dell comput 3 star dell support owe coupl	sale	26--31	1	sale old men	0.0
1334	453_9	there sever program school offic use page number keynot etc music garageband photo manag photo booth iphoto video edit movi make imovi etc	page	53--58	0	use page number keynot garageband photo photo booth iphoto video movi	0.0
1335	335_0	the oper system user interfac intuit larg multi touch track pad amaz	oper system	4--20	1	oper system user	0.0
1336	3027_0	enabl batteri timer useless	batteri timer	13--26	-1	enabl batteri timer useless	-1.0
1337	990_0	the technic servic dell 3rd world might well not even bother	technic servic dell	4--30	-1	the technic servic dell 3rd world bother	-1.0
1338	108_0	it start randomli ceas charg plug mous batteri icon would read exampl 74 % plug not charg requir unplug plug back sever time get charg	charg	146--154	-1	charg mous exampl not charg get charg	0.0
1339	394_2	the leather carri case keyboard mous arriv two day memphi warehous	mous	40--45	0	keyboard mous arriv	0.0
1340	1867_1	i think part problem comput vista yet i know vista entir issu late purchas acer also vista i wait month get next oper system	vista	68--73	-1	think part problem comput vista know vista entir late acer also vista wait	-1.0
1341	1675_0	it color even cool	color	5--10	1	it color even cool	1.0
1342	2632_0	i think learn mac os would hard easili pick familiar pc	mac os	23--29	1	mac os pick	0.0
1343	2154_2	the larg screen also help work design base program like adob creativ suit	adob creativ suit	79--99	0	help like adob creativ suit	1.0
1344	331_0	it 10 hour batteri life web brows word edit make perfect classroom offic term game movi play batteri life 5 hour	batteri life	17--29	1	10 hour batteri life web perfect offic term game movi play batteri life hour	1.0
1345	3031_0	i know 7 hr batteri look like	batteri	21--28	1	7 hr batteri look	0.0
1346	675_0	10 plu hour batteri	batteri	17--24	1	10 plu hour batteri	0.0
1347	2346_1	i alreadi hook sleek look depend laptop show	depend	41--54	1	look depend laptop	0.0
1348	1745_2	though pictur video music softwar nowher close profession grade softwar use cs5 job beginn even intermedi medium design	pictur	11--18	-1	pictur softwar softwar	0.0
1349	2271_0	we upgrad memori four gigabyt order take advantag perform increas speed	memori	16--22	0	memori order	0.0
1350	84_0	while i mostli use email internet game i confid applic live high standard i come appreci mac laptop	applic	78--90	1	i game i confid applic i	1.0
1351	2690_0	i dislik qualiti placement speaker	speaker	47--55	-1	dislik qualiti placement speaker	-1.0
1352	1441_0	stop boot up less week one year warranti	boot up	8--18	-1	stop boot up warranti	-1.0
1353	1089_0	well i spill someth replac model get hot batteri make 1 dvd	batteri	92--99	-1	hot batteri make	0.0
1354	1159_0	i would rate comput 5 star consid short life span i give 1 implor anyon look laptop stay away machin	life span	70--79	-1	star short life span	0.0
1355	3058_3	improv noth els resolut appear cool system graphic card etc	graphic card	75--88	-1	resolut graphic card	0.0
1356	1885_0	if internet connect import i would recommend go dell net book 50 buck buy usb wireless card	internet connect	3--24	0	if internet connect import i recommend net	1.0
1357	3011_2	great fabul improv exist line bump processor speed add thunderbolt port	thunderbolt port	99--115	1	add thunderbolt port	0.0
1358	2481_0	it nice not worri extra expens come along necessari viru protect pc	viru protect	96--112	1	necessari viru protect pc	0.0
1359	18_2	while peopl say pc hold function valu mac pretti look i think someth say simplic mac	simplic	144--154	1	function mac simplic mac	0.0
1360	744_1	the aspir wont even boot past acer screen droid i tri motorola etc plug usb port	usb port	114--122	-1	plug usb port	0.0
1361	248_0	the internet explor slow begin	internet explor	4--21	-1	the internet explor slow	0.0
1362	2288_0	wonder sleek case design outsid	case design	16--27	1	wonder sleek case design outsid	1.0
1363	59_0	the comput run extrem slowli whether open word comput	run	13--17	-1	comput run slowli open comput	0.0
1364	834_0	thi laptop look great surfac 17 inch screen good price point nice appear boot quickli run fast etc	17 inch screen	40--55	1	thi laptop look great surfac 17 inch screen run	1.0
1365	1332_0	do think i purpos destroy netbook i demand new set think fun take public transport way servic center get non satisfactori solut or rather no solut	servic center	145--159	-1	take public transport way servic center	0.0
1366	2132_1	the thing i wish 15 inch macbook pro much good speaker side keyboard	keyboard	93--101	0	wish much good speaker side keyboard	1.0
1367	2187_2	compar similarli spec pc machin good valu well build work easili right box	work	77--82	1	build work easili right box	1.0
1368	1444_0	appar manufactur defect someth amount thermal past	thermal past	73--86	-1	manufactur amount thermal past	0.0
1369	406_0	interest sell extend warranti cost netbook new help fix	extend warranti	33--52	-1	interest sell extend warranti cost	1.0
1370	1268_0	could not keep final hard drive go	hard drive	42--52	-1	keep hard drive	-1.0
1371	2809_0	i love window 7 give toshiba credit unless get seriou ergonom make requir connect less obtrus look differ manufactur next time	window 7	7--16	1	window 7 give	0.0
1372	1068_2	i reload window 7 ultim bluetooth fingerprint reader softwar would not load	fingerprint reader	58--76	-1	fingerprint reader softwar	0.0
1373	2967_0	i would like least 4 hr batteri life	batteri life	30--42	0	like least 4 hr batteri life	1.0
1374	1922_1	the batteri life suppos 6 hour even i run batteri high effici set batteri would last averag 2 5 3 hour	batteri	71--78	0	batteri life batteri high effici batteri last averag 5	1.0
1375	1811_4	the mac snow leopard extrem easi use although differ win visa win7	use	46--49	1	extrem easi use win7	1.0
1376	2368_0	he love easi use well school start teach kid earli comput easi get start	use	30--33	1	love easi use easi get	1.0
1377	1993_1	whenev tri turn would restart soon bio launch window windblow i like ot call	window	76--83	-1	window windblow	0.0
1378	2090_1	great product easi use great graphic	use	28--31	1	great product easi use great graphic	1.0
1379	2656_0	thi great valu money	valu	16--21	1	great valu money	1.0
1380	2587_0	one suggest i not bother get microsoft offic mac expect work like know pc	microsoft offic mac	51--79	-1	microsoft offic mac expect	0.0
1381	108_1	it start randomli ceas charg plug mous batteri icon would read exampl 74 % plug not charg requir unplug plug back sever time get charg	charg	38--44	-1	charg mous exampl not charg get charg	0.0
1382	1548_3	appar well build gorgeou look i5 macbook pro win combin price perform	look	38--42	1	build gorgeou look	1.0
1383	2990_0	right size weight portabl	size	6--10	1	right size portabl	0.0
1384	44_0	i regret buy understand aw use	use	59--62	-1	understand aw use	-1.0
1385	2813_0	memori upgrad	memori	0--6	1	memori upgrad	0.0
1386	1064_1	for bluetooth work properli must instal launch manag driver applic dvd not show reload	driver applic dvd	79--103	0	instal launch manag driver applic dvd	0.0
1387	2762_1	the batteri last long i sure upgrad batteri would solv problem	batteri	54--61	1	the batteri last long i sure upgrad batteri solv	1.0
1388	1255_0	i check i instal applic	applic	49--61	0	instal applic	0.0
1389	2775_0	sell netbook without sacrific size	size	52--56	1	netbook without sacrific size	0.0
1390	2491_0	first thing first macbook pro mani applic make life easi unlik window comput	applic	41--53	1	first thing first macbook pro mani applic	0.0
1391	2507_0	pc user work word mac user work page	word	17--21	0	word page	0.0
1392	429_0	the repair make quickli though i must say howev second time ship incorrect address take nearli week get	ship	78--85	-1	make howev second time ship take	0.0
1393	1142_1	and one point blame instal bad memori stick i upgrad memori first time purchas laptop i buy memori stick recommend	memori stick	55--67	-1	point instal bad memori stick upgrad memori first time memori stick recommend	-1.0
1394	2865_0	the featur good enough i need	featur	4--11	1	the featur good enough need	1.0
1395	4_1	i buy protector key pad work great happi	key pad	28--35	1	protector key pad work great happi	1.0
