	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words	opin_polarity
1048	555_0	it s perfect for everything and runs faster than an average pc	runs	32--36	1	it s perfect everything and runs faster average pc	1.0
1049	2138_1	with a mac you don t have to worry about antivirus software or firewall it s so wonderful	firewall	63--71	0	antivirus software firewall	0.0
1050	1433_0	nightly my computer defrags itself and runs a virus scan	virus scan	46--56	0	runs a virus scan	0.0
1051	2698_0	i went to toshiba online help and found some suggestions to fix it	toshiba online help	10--29	1	went to toshiba online help to	1.0
1052	1454_0	since then i have had minor problems with slow operation	operation	49--58	-1	had with slow operation	0.0
1053	1647_2	and the ram the thing that makes it faster comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before	surf the web	121--133	1	the ram the thing sporting surf the web whole lot before	0.0
1054	1676_0	another great thing is the beast graphics	beast graphics	27--41	1	thing is the beast graphics	0.0
1055	2512_0	there is nothing to complain about the system	system	39--45	1	complain about the system	-1.0
1056	2805_0	little short on ram but you get what you pay for	ram	16--19	-1	little short on ram get	0.0
1057	356_0	great battery life	battery life	6--18	1	great battery life	1.0
1058	1492_0	the fact that the screen reacts to the lighting around you is an added luxury when you are working around others in dark areas and want privacy or don t want to bother them with bright lighting it is very convenient to have a darker softer lit screen	screen	18--24	1	the screen reacts the convenient have a darker lit screen	0.0
1059	441_0	excellent led monitor and well equipped	led monitor	10--21	1	excellent led monitor and well equipped	1.0
1060	2649_4	the processor screams and because of the unique way that apple osx 16 functions most of the graphics are routed through the hardware rather than the software	software	151--159	0	the the the hardware the software	0.0
1061	1696_0	the size is perfect and i do not recommend anything bigger except for any person who can exceed the limited space it gives you	size	4--8	1	the size is perfect and recommend	1.0
1062	2807_4	the headphone and mic jack are in front of touch pad making the touch pad hard to use when using headphones mic not to mention the laptop was designed for right handed person	headphones	97--107	-1	mic headphones mic	0.0
1063	1129_1	did i mention everything about it from size to weight to keyboard screams bulk	weight	48--54	-1	size to weight to bulk	0.0
1064	566_0	pros the macbook pro notebook has a large battery life and you wont have to worry to charge your laptop every five hours or so	battery life	44--56	1	has a large battery life you wont	0.0
1065	3_0	it s so nice to look at and the keys are easy to type with	keys	32--36	1	nice the keys are easy type	1.0
1066	2009_2	the battery never held a charge longer than one hour and within two months stopped holding a charge for more than ten minutes	charge	96--102	-1	a charge longer holding a charge minutes	0.0
1067	2110_0	i have had it for about a 1 1 2 and yes i have had an issue with it one month out of warranty	warranty	86--94	0	had had month of warranty	0.0
1068	1295_0	as usual at customer service center she asked me to hold for a moment while she went to the back office and compare it with other same model netbooks and discussed it with her colleague i could see them	customer service center	12--35	-1	as usual at customer service center asked	0.0
1069	901_0	so i called compaq and after being on the phone for 3 hours i finally got a replacement which i shouldn t have had a problem getting since it was under warranty	warranty	154--162	0	getting since it was under warranty	0.0
1070	713_0	i ve had to call apple support to set up my new printer and have had wonderful experiences with helpful english speaking from vancouver techs that walked me through the processes to help me	apple support	17--30	1	had call apple support set and had with helpful english	1.0
1071	2956_0	it is well worth the money it cost very good investment	cost	30--34	1	worth money it cost very good investment	1.0
1072	2791_0	most everything is fine with this machine speed capacity build	speed	43--48	1	everything is fine with this machine speed capacity build	1.0
1073	1374_0	also if you need to talk to a representative at microsoft there is a charge which i believe is robbery since you are charged enormous amounts for a very badly designed system which most people would have went with xp if they could	representative at microsoft	31--56	-1	to talk to a representative at microsoft a a	0.0
1074	2959_0	the 2 gb of ram is plenty able to run windows 7 and at least 2 or 3 other programs with next to no slowdown	2 gb of ram	4--15	1	the 2 gb of ram plenty able run 2 or 3 other programs with next	0.0
1075	2049_0	it does not keep internet signals no matter where you bring it	internet signals	17--33	-1	keep internet signals	0.0
1076	2747_1	plain and simple it laptop runs great and loads fast	loads	44--49	1	and runs great and loads	1.0
1077	162_3	awesome cooling system much better grafts card ati 5870 8gb ram led backlit screen	8gb ram	64--71	1	ram led	0.0
1078	2719_0	still under warrenty so called toshiba no help at all	warrenty	12--20	-1	warrenty so	0.0
1079	823_0	it gets stuck all of the time you use it and you have to keep tapping on it to get it to work	use	36--39	-1	time you use it you it it	0.0
1080	2032_1	the processor went on me the fan went and the motherboard went	fan	30--33	-1	went the fan went the went	1.0
1081	271_1	macbook notebooks quickly die out because of their short battery life as well as the many background programs that run without the user s knowledge	programs	102--110	-1	short life programs run knowledge	0.0
1082	963_1	another three weeks later i had my laptop back with a new mousepad keys and casing	keys	70--74	0	new mousepad keys	0.0
1083	3072_0	i wanted something that had a new intel core processors and hdmi port so that we could hook it up directly to our tv	intel core processors	34--55	0	had a new intel core processors and port	0.0
1084	329_0	i know that everyone thinks macs are overpriced and overrated but once you get past the initial expense you ll find that they re worth every penny besides there s always the financing plan that best buy offers	expense	97--104	-1	get past the initial expense find the	0.0
1085	2494_0	the big screen allows you to enjoy watching movies pictures and etc	screen	8--14	1	the big screen allows	0.0
1086	451_0	it was very easy to just pick up and use it did not take long to get used to the mac os	mac os	83--89	1	to to used to the mac os	0.0
1087	2234_0	and it comes with the new osx that comes with new features that makes the use more easy	osx	26--29	1	comes with the new osx comes with new features the	0.0
1088	13_1	the amd turin processor seems to always perform so much better than intel	intel	68--73	-1	perform than intel	0.0
1089	2431_0	this is an over sized 18 inch laptop	18 inch	23--30	-1	sized 18 inch laptop	0.0
1090	2143_1	quality display i was surprised with the performance and quality of this hp laptop	performance	42--53	1	surprised with the performance and quality laptop	1.0
1091	854_1	the hard drive crashed as well and i had to buy a new power cord	power cord	58--68	-1	buy a new power cord	0.0
1092	3079_0	i took off a star because the machine has a lot of junk software on it	software	56--64	-1	lot of junk software it	0.0
1093	1409_0	but the quality in general was less than the worth of the cheap laptop	quality	8--15	-1	the quality general less the the	0.0
1094	1061_1	every driver on the drivers applications dvd is everything you will need for a reload	drivers applications dvd	20--44	1	driver on the drivers applications dvd	0.0
1095	1817_1	great value fast delivery computer works as if brand new no problems very pleased	value	6--11	1	great value fast works as brand new problems very pleased	1.0
1096	2941_0	i wish it had a webcam though then it would be perfect	webcam	16--22	-1	had a webcam	0.0
1097	2290_2	i love the dock where i can simply drop a file onto of a particular program and the program will simply open that file	program	86--93	1	the drop a onto of a particular program the program open	-1.0
1098	2360_1	navigation through the computer is far superior compared to windows operating systems as well	windows operating systems	60--85	-1	navigation is far superior compared to windows operating systems as	1.0
1099	354_3	the system constantly overheats the battery life is too short the case is coming apart and my core applications that i use every day in my work as a graphic artist run poorly	system	4--10	-1	the system overheats life is too short is	0.0
1100	1604_0	i picked it out because it was inexpensive $400 and i thought it would be a good easy to use first laptop	use	92--95	1	it it thought it would be a good easy to use first laptop	1.0
1101	2894_0	the difference is the toshiba had a lot more memory and hard drive space	memory	45--51	1	had a more memory and hard space	-1.0
1102	1738_3	i just plug this into my 22 monitor and the speedy macosx performs just as well on this dual core that my dell did with windows 7 with a quad core	quad core	138--147	0	just this just on this dual core did with with a quad core	0.0
1103	508_0	just a black screen	screen	13--19	-1	just a black screen	0.0
1104	2755_1	i am overall very pleased with my toshiba satellite i like the extra features i love the windows 7 home premium	windows 7 home premium	91--113	1	pleased the love the windows 7 home premium	1.0
1105	15_1	runs fast and the regular layout keyboard is so much better	runs	0--4	1	runs fast	0.0
1106	312_4	the computer runs very fast with no problems and the ilife software that comes with it iphoto imovie web itunes garageband is all very helpful as well	itunes	110--116	1	very itunes garageband is all very helpful as	1.0
1107	132_0	for some odd reasons the computer doesn t recognize the operation system	operation system	55--71	-1	the recognize the operation system	0.0
1108	1436_1	i have vista so i am unable to install and uninstall some programs	programs	60--68	-1	unable install some programs	0.0
1109	581_0	i do transcription work on the side and the flatline keyboard makes typing quick and easy as well	flatline keyboard	45--62	1	the the flatline keyboard makes	0.0
1110	2211_0	the graphics on this computer are also stellar very clear and vivid	graphics	4--12	1	the graphics computer stellar very clear and vivid	1.0
1111	2161_0	this is great if you have several lectures back to back and don t have a chance to charge during one of the lectures	charge	83--89	1	to chance to charge one	1.0
1112	1549_0	has a 5 6 hour battery life	battery life	15--27	0	has a 6 hour battery life	0.0
1113	953_0	now i had not tried to use this since the disc drive had been replaced and after taking it back to the geek squad i found out they had accidently not used the right drive when they replaced the first one so back it went to get the correct drive	disc drive	44--54	-1	tried the disc drive replaced the the right drive replaced the get the correct drive	0.0
1114	1879_0	2 the wireless card is low quality	wireless card	6--19	-1	the wireless card low quality	-1.0
1115	2808_6	cords coming out the right for power plus cords coming out front for headphones mic plus network connection on left make for a very messy setup with cords going every direction	cords	42--47	-1	power cords very messy setup with cords going	-1.0
1116	832_0	my opinion of sony has been dropping as fast as the stock market given their horrible support but this machine just caused another plunge	support	89--96	-1	given their horrible support	-1.0
1117	2246_0	it has many great programs such as ilife iphotos and others	programs	18--26	1	has many great programs such as ilife	1.0
1118	32_0	first it does not have a push button to open the lid	push button	26--37	-1	have a push button	0.0
1119	2612_1	it didn t take me long to get switched over to the mac computer programs and navigation it s been just fine and like the way this laptop functions much better	navigation	77--87	1	switched and navigation it s been just fine and like way laptop functions	1.0
1120	778_0	i spoke with a service rep at micro center and his girlfriend is having the same problem with her power adapter so it s not just an isolated incident	service rep	15--26	0	a service rep center having	0.0
1121	1650_0	with the macbook pro it comes with free security software to protect it from viruses and other intrusive things from downloads and internet surfing or emails	security software	39--55	1	comes with free security software	1.0
1122	2531_1	love the stability of the mac software and operating system	mac software	26--38	1	the stability of the mac software and system	0.0
1123	542_0	power supply went bad after 2 weeks	power supply	0--12	-1	power supply went bad	-1.0
1124	1657_0	theres a built in camera with special effects for video and photography	built in camera	9--24	1	a built in camera special effects	1.0
1125	695_0	it is so much easier to use	use	24--27	1	easier to use	1.0
1126	2722_0	i m really impressed with the quality and performance for the price of the computer	quality	30--37	1	i m really impressed with the quality and performance the price the	1.0
1127	2323_0	i like how the mac os is so simple and easy to use	mac os	15--21	1	like how the mac os is so simple and easy use	1.0
1128	4_0	i bought a protector for my key pad and it works great happy	protector	11--20	0	bought a protector	0.0
1129	2755_0	i am overall very pleased with my toshiba satellite i like the extra features i love the windows 7 home premium	extra features	64--78	1	i am overall very pleased satellite i like the extra features i love the	1.0
1130	3043_0	i always use a backup hard disk to store important files at all times	hard disk	22--31	0	use a backup hard disk	-1.0
1131	2777_0	great wifi too	wifi	6--10	1	great wifi too	1.0
1132	3072_1	i wanted something that had a new intel core processors and hdmi port so that we could hook it up directly to our tv	hdmi port	60--69	0	new processors hdmi port	0.0
1133	608_0	can t reinstall with standard os cd because of proprietary hardware drivers	standard os cd	21--35	-1	t with standard os cd proprietary drivers	0.0
1134	2752_0	i am using the external speaker sound is good	external speaker	15--31	1	external speaker sound is good	1.0
1135	1129_0	did i mention everything about it from size to weight to keyboard screams bulk	size	40--44	-1	mention from size weight	0.0
1136	561_0	this apple navigates you thru the unexplored world of the internet	internet	58--66	0	the unexplored world of the internet	0.0
1137	552_4	overall poor features average performance poor battery life excellent price value poor	value	85--90	-1	poor poor value poor	-1.0
1138	2943_0	its fast and another thing i like is that it has three usb ports	usb ports	55--64	1	has three usb ports	0.0
1139	559_0	apple has a reputation and is well known for its easy usage	usage	54--59	1	known for its easy usage	1.0
1140	1425_2	in desperation i called their customer service number and was told that my warranty had expired 2 days old and that the priviledge of talking to a technician would cost me have your credit card ready	talking to a technician	137--160	-1	priviledge of talking to a technician	0.0
1141	311_0	the display is incredibly bright much brighter than my powerbook and very crisp	display	4--11	1	the display is incredibly bright much brighter powerbook and very crisp	1.0
1142	2212_0	the applications are also very easy to find and maneuver much easier than any other computer i have ever owned	applications	4--16	1	the applications are also very easy find owned	1.0
1143	2880_0	so we exchanged it for the same on and after 2 hours it didn t work	work	63--67	-1	exchanged it for the same on hours it didn t work	0.0
1144	2952_0	there are no gold key numbers too install programs you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time	programs	41--49	-1	install programs	0.0
1145	1485_0	this purchase opened me to the world of macbooks and i am impressed with the intuition of the design the beauty of the product and the excellent technological advances associated with it	design	95--101	1	the of the intuition of the design the of the the	0.0
1146	2828_0	excellent speed for processing data	speed	10--15	1	excellent speed data	1.0
1147	1126_2	the screen is framed by half to a full inch margin that is obviously unnecessary reduces the screen size and increases the bulk	bulk	125--129	-1	the increases the bulk	0.0
1148	1373_2	i noticed windows has a new system called windows 7 what about us vista users they should get all the bugs out of vista before investing in a new system	vista	117--122	-1	has what about us vista users bugs out of vista	0.0
1149	2080_4	even though it is running snow leopard 2 4 ghz c2d is a bit of an antiquated cpu and thus the occasional spinning wheel would appear when running office mac applications such as word or excel	excel	187--192	-1	such as word excel	1.0
1150	2105_1	it s software and speed enable it to do amazing things	speed	18--23	1	software speed	0.0
1151	2999_0	not using wired lan not sure what thats about	wired lan	10--19	0	not using wired lan not sure thats	-1.0
1152	1488_0	there is no need to purchase virus protection for mac which saves me a lot of time and money	virus protection for mac	29--53	1	purchase virus protection for mac saves	0.0
1153	223_0	it just works flawlessly	works	8--13	1	it just works flawlessly	1.0
1154	698_1	the macbook arrived in a nice twin packing and sealed in the box all the functions works great	functions	74--83	1	the all the functions works great	1.0
1155	3076_0	battery is lasting about 6 hours as i am surfing the web on sundays while checking football scores and watching funny youtube videos	battery	0--7	0	battery is lasting surfing	0.0
1156	2939_0	this laptop is a great price and has a sleek look	price	23--28	1	laptop is a great price and has a	1.0
1157	453_10	there are several programs for school or office use pages numbers keynote etc music garageband photo management photo booth iphoto video editing or movie making imovie etc	numbers	60--67	0	pages numbers	0.0
1158	3065_1	i ts nice to have the higher end laptops but this fits my budget and the features i need	budget	59--65	1	fits my budget and features	0.0
1159	1926_2	again in february my computer completely failed to the point that it could not load windows so i contacted acer to get it fixed thru my warrenty and it took about 3 days fighting on the phone with agents and it seemed as though none of them spoke english	agents	197--203	-1	phone with agents	0.0
1160	2409_0	the programs that come standard with the leopard running system are enough for the average person to run all the basics	programs	4--12	1	the programs come are enough average person	0.0
1161	1413_1	also because of the size and consistency of the laptop computer some websites wouldn t even attempt to work on the computer because of browser problems	consistency	30--41	-1	size consistency	0.0
1162	2426_0	i personally like the gaming look but needed a machine that delivered gaming performance while still looking professional in front of my customers	gaming look	22--33	1	like the gaming look gaming performance	1.0
1163	2504_1	features such as the dashboard allows you to view frequently used tools like a calculator weather forecast movie times calendar computer post its etc	dashboard	21--30	0	features such as the dashboard	0.0
1164	2884_0	i love the easy to see screen and it works well for work personal or just play	screen	23--29	1	love the easy see screen	1.0
1165	1129_2	did i mention everything about it from size to weight to keyboard screams bulk	keyboard	58--66	-1	keyboard bulk	0.0
1166	348_0	i love the size of the computer since i play games on it	size	11--15	1	love the size the computer	1.0
1167	2576_0	i wouldn t play a first person shooter with this mind but if you wanted to run ms office email chat download a video listen to music from a certain fruit named music store and were looking for a highly portable yet powerful netbook to do that all in i d highly recommend checking this out	ms office	81--90	0	ms office email download	0.0
1168	2588_3	its office compatible but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs	office	4--10	1	its office compatible features is all new save	1.0
1169	1398_0	although its windows vista compared to windows xp sucks	windows vista	13--26	-1	although its windows vista compared to windows sucks	-1.0
1170	599_0	it absolutely is more expensive than most pc laptops but the ease of use security and minimal problems that have arisen make it well worth the price tag	use	70--73	1	ease of use security and minimal problems	1.0
1171	1391_0	the mouse pad and buttons are the worst i ve ever seen	mouse pad	4--13	-1	the mouse pad and buttons the i ve	0.0
1172	2001_1	yes they cost more but they more than make up for it in speed construction quality and longevity	construction quality	65--85	1	speed construction quality	0.0
1173	1322_1	so what am i supposed to do the lg service center cannot provide me the service when it is called the service center	service center	107--121	-1	the lg service center provide the service called the service center	0.0
1174	2789_0	easy to start up and does not overheat as much as other laptops	start up	8--16	1	easy to start up and overheat	1.0
1175	300_5	i run dreamweaver final cut pro 7 photoshop safari firefox msn messenger and a few other applications constantly at the same time	firefox	55--62	0	firefox messenger	0.0
1176	2602_1	sure the initial out of pocket expense is greater but that should not dissuade anyone from the fact that these machines run like none other on the planet and when i factor in all the money in that i wasted on geek squad and the latest patches to de corrupt my infested pcs it probably comes out about even anyhow	run	122--125	1	that dissuade that machines run none other that	0.0
1177	2252_0	in addition there is photo detection software that will allow you to group all the photos together based upon the people in the picture	photo detection software	22--46	1	is photo detection software allow	1.0
1178	2918_1	if you check you will find the same notebook with the above missing ports and a dual core amd or intel processor	processor	103--112	0	dual amd intel processor	0.0
1179	973_0	with what i do know how to do the computer works beautiful	works	44--49	1	know computer works beautiful	1.0
1180	138_0	only good thing is the graphics quality	graphics quality	23--39	1	good thing is the graphics quality	1.0
1181	1038_0	looks nice but has a horribly cheap feel	feel	37--41	-1	has a horribly cheap feel	-1.0
1182	1424_0	my wireless system would not recognize windows 7 and i couldn t get online to find out why	wireless system	3--18	-1	my wireless system recognize	0.0
1183	1610_0	my macbook is so much better looking and so thin	looking	29--36	1	macbook is so much better looking and so thin	1.0
1184	2202_0	pairing it with an iphone is a pure pleasure talk about painless syncing used to take me forever now it s a snap	syncing	67--74	1	pure talk about painless syncing used	1.0
1185	2082_1	if what you need is a machine to do some surfing email checking word processing and watching a movie or two this is the machine you want	surfing	41--48	0	do some surfing checking	0.0
1186	1972_1	it was hard to handle and operate at school	operate	26--33	-1	hard handle operate	-1.0
1187	2735_0	needs longer lasting battery more than 1 to 2 hrs	battery	21--28	-1	needs longer lasting battery hrs	0.0
1188	3073_1	the best thing about this laptop is the price along with some of the newer features	features	75--83	1	the some of the newer features	0.0
1189	505_0	they sent out the box right away for me to send in my computer they paid postage and whatnot but when i got my computer back it still wasn t running right and now my cd drive wasn t reading anything	cd drive	169--177	-1	wasn cd drive wasn	0.0
1190	2138_0	with a mac you don t have to worry about antivirus software or firewall it s so wonderful	antivirus software	41--59	0	worry about antivirus software or firewall	-1.0
1191	366_0	not to mention the fact that your mac comes fully loaded with all necessary basic programs	programs	82--90	1	loaded with all necessary basic programs	0.0
1192	851_0	i was told by many that it was a great computer but we got one of these and it worked great for one year and as soon as the warrenty was up then it got really bad	warrenty	131--139	-1	was was the warrenty was	0.0
1193	1400_0	with the switch being at the top you need to memorize the key combination rather than just flicking a switch	switch	9--15	-1	the switch the top the flicking a switch	1.0
1194	453_5	there are several programs for school or office use pages numbers keynote etc music garageband photo management photo booth iphoto video editing or movie making imovie etc	video editing	145--158	0	pages video editing	0.0
1195	582_0	the apple care has never failed me and i expect it to be the same for this computer as well	apple care	4--14	1	the apple care failed	-1.0
1196	1425_1	in desperation i called their customer service number and was told that my warranty had expired 2 days old and that the priviledge of talking to a technician would cost me have your credit card ready	warranty	76--84	-1	my warranty expired days old	0.0
1197	970_0	i have no idea how to burn cd s or to use the web cam just for starters	web cam	46--53	0	use the web cam	0.0
1198	314_0	i like those programs better than office and you can save your files to be completely compatible with the office programs as well	programs	13--21	1	like those programs office save to be completely compatible with the office programs as	1.0
1199	1107_0	i was said it s videocard	videocard	16--25	-1	said it s videocard	0.0
1200	1504_0	it has just enough ram to run smoothly and enough memory to satisfy my needs	ram	19--22	1	just enough ram run enough memory	0.0
1201	2003_0	windows is also rather unsteady on its feet and is susceptible to many bugs	windows	0--7	-1	windows is also rather unsteady feet and is susceptible many bugs	0.0
1202	1793_0	without a doubt the design of this laptop is fantastic	design	22--28	1	doubt the design laptop is fantastic	1.0
1203	273_0	even with virus protection it always turned off when updates were needed and installed	virus protection	10--26	-1	even with virus protection turned	0.0
1204	2901_1	i have found it very easy to use very informative wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs	programs	205--213	1	various features programs	0.0
1205	831_0	the only thing i can imagine is that sony jumped on early specifications for vista requirements from microsoft and designed it to those inadequate requirements	vista	79--84	-1	vista requirements inadequate requirements	-1.0
1206	3011_1	great os fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port	processor speed	68--83	1	the bumping the processor speed the	0.0
1207	2314_0	applications open in seconds and there are no lags hiccups or awkward moments when you wonder whether your computer is out for tea	applications	0--12	1	applications open	0.0
1208	1573_0	it is always reliable never bugged and responds well	responds	40--48	1	it is always reliable bugged and responds well	1.0
1209	536_0	i was sorry disappointed to discover that hp what i thought was a reputable company wouldn t honor the warrenty when the fan blade fell apart	warrenty	104--112	-1	honor the warrenty the	1.0
1210	1811_1	the mac snow leopard o s is extremely easy to use although very different than win xp visa or win7	win xp	80--86	0	s is extremely easy use although very different than win xp visa or win7	1.0
1211	1052_0	the buttons you have to press a little harder than most	buttons	4--11	-1	the buttons have	0.0
1212	315_0	i would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality	quality	125--132	1	get get great quality	1.0
1213	2257_0	awesome graphics	graphics	8--16	1	awesome graphics	1.0
1214	1952_0	i had read online that some users were having sound problems	sound	46--51	-1	sound problems	-1.0
1215	105_2	that s very possible but since they don t make windows xp drivers for the sound card in this machine i was stuck until windows 7 came out	windows 7	121--130	1	windows drivers windows 7 came	0.0
1216	2213_0	i use iphoto all the time which is a great program for anyone who is into photography amateurs and experts alike	iphoto	6--12	1	use iphoto	0.0
1217	2806_0	the hinge design forced you to place various connections all around the computer left right and front	hinge design	4--16	-1	the hinge design forced the	-1.0
1218	1647_1	and the ram the thing that makes it faster comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before	performance	76--87	1	gigs for high performance	0.0
1219	331_4	it has a 10 hour battery life when you re doing web browsing and word editing making it perfect for the classroom or office and in terms of gaming and movie playing it ll have a battery life of just over 5 hours	web browsing	48--60	0	doing web browsing and editing making it perfect classroom and and it	1.0
1220	486_0	that included the extra sony sonic stage software the speakers and the subwoofer i got that was worth the money the bluetooth mouse for my supposedly bluetooth enabled computer the extended life battery and the docking port	sony sonic stage software	24--49	0	included the extra sony sonic stage software the speakers and the subwoofer the the the and the	0.0
1221	762_0	i agree with the previous comment that asus tech support is horrible which is a con in my opinion	asus tech support	39--56	-1	asus tech support horrible	-1.0
1222	335_1	the operating system and user interface is very intuitive and the large multi touch track pad is amazing	user interface	25--39	1	system and user interface is very intuitive and large multi pad is amazing	1.0
1223	296_1	yes a mac is much more money than the average laptop out there but there is no comparison in style speed and just cool factor	speed	102--107	1	style speed	0.0
1224	2100_1	i run windows via bootcamp for the couple programs i do not want to buy a mac version of like my cad programs	programs	42--50	0	run for the couple programs want buy like my cad programs	1.0
1225	1638_0	the battery life is great	battery life	4--16	1	the battery life is great	1.0
1226	394_1	the leather carrying case keyboard and mouse arrived in two days from memphis warehouse	keyboard	27--35	0	case keyboard	0.0
1227	39_0	the much lauded combined touch pad and clicker is a nightmare	combined touch pad and clicker	16--46	-1	the much lauded combined touch pad and clicker nightmare	0.0
1228	1355_0	runs hot i thought we were paying for quality in our decision to buy an apple product	quality	39--46	-1	paying for quality	0.0
1229	1574_0	i love the operating system and the preloaded software	operating system	11--27	1	love the operating system and the preloaded software	1.0
1230	1660_0	theres also idvd a program dedicated to putting all your favorite media together photos recordings video projects into one program so that you can create the perfect memoir for your parents family siblings and any other person important in your life that there may be	idvd	12--16	1	theres also idvd program dedicated putting video projects program	1.0
1231	312_2	the computer runs very fast with no problems and the ilife software that comes with it iphoto imovie web itunes garageband is all very helpful as well	imovie	96--102	1	very imovie garageband is all very helpful as	1.0
1232	1097_0	i actually had the hard drive replaced twice the mother board once the dvd drive twice then they finally agreed to replace it all of this in less than 1 1 2 years	hard drive	20--30	-1	had the hard drive replaced the the dvd drive agreed this	1.0
1233	2655_0	great product by apple with the new great looking design	design	50--56	1	looking design	0.0
1234	917_0	one night i turned the freaking thing off after using it the next day i turn it on no gui screen all dark power light steady hard drive light steady and not flashing as it usually does	gui	89--92	-1	gui screen all dark	0.0
1235	2235_0	also it comes with very useful applications like iphoto that it is the best photo application i have ever had	applications	31--43	1	comes with very useful applications iphoto	1.0
1236	1058_1	but when i received my replacement i made both recovery dvds 4 and a driver application dvd	driver application dvd	73--95	0	4 a driver application dvd	0.0
1237	941_0	i had it four months when my disc drive refused to open	disc drive	29--39	-1	my disc drive refused	-1.0
1238	1582_1	crisp screen great battery life and plenty of storage	battery life	20--32	1	screen great battery life	1.0
1239	1745_3	though the picture video and music software is nowhere close to professional grade software im used to cs5 but does the job for beginner and even intermediate media designers	video	20--25	-1	picture video	0.0
1240	2748_0	easy to carry can be taken anywhere can be hooked up to printers headsets	carry	8--13	1	easy to carry hooked to	1.0
1241	854_0	the hard drive crashed as well and i had to buy a new power cord	hard drive	6--16	-1	the hard drive crashed	-1.0
1242	1746_2	screen keyboard and mouse if you cant see yourself spending the extra money to jump up to a mac the beautiful screen responsive island backlit keyboard and fun multi touch mouse is worth the extra money to me alone	screen	113--119	1	keyboard mouse the jump the beautiful screen responsive backlit keyboard mouse the	1.0
1243	834_4	this laptop looks great on the surface 17 inch screen good price point nice appearance boots up quickly runs fast etc	runs	111--115	1	looks great screen nice appearance runs fast	1.0
1244	102_3	the dv4 boasted a faster processor more memory and a bigger hard drive than my old computer plus a better quality web cam nicer screen and many other features	web cam	117--124	1	a and a bigger hard drive a quality web cam screen and many other features	-1.0
1245	319_0	it is super easy to use	use	20--23	1	it is super easy to use	1.0
1246	3046_0	so i took it back to the apple store and they narcissist genius bar staff fixed it by resetting the fan at boot up	genius bar staff	58--74	-1	narcissist genius bar staff fixed	0.0
1247	1484_0	if upgrade is possible to the full windows 7 then i will truly be a very happy geek	windows 7	35--44	1	if upgrade is possible to the full windows 7 very happy geek	1.0
1248	407_0	oh yeah don t forget the expensive shipping to and from hp	shipping	36--44	-1	forget the expensive shipping	-1.0
1249	1046_0	i have no idea how this could have even gotten past quality control during production	quality control	52--67	-1	gotten past quality control	0.0
1250	903_0	they gave me a hard time yet again but their was a malfunction in the battery itself it didn t die	battery	71--78	-1	malfunction in the battery itself	0.0
1251	624_0	they claim call center is still down	call center	11--22	-1	call center down	0.0
1252	544_1	i have other computers that get strong signals that don t drop in places that this net book loses its signal	signal	103--109	-1	loses its signal	-1.0
1253	2271_2	we upgraded the memory to four gigabytes in order to take advantage of the performance increase in speed	performance	75--85	1	performance increase	1.0
1254	2426_1	i personally like the gaming look but needed a machine that delivered gaming performance while still looking professional in front of my customers	gaming performance	70--88	1	gaming look delivered gaming performance	0.0
1255	285_0	it doesnt work worth a damn	work	10--14	-1	doesnt work	0.0
1256	113_1	in fact somehow and i never opened it up some specks of dust or something got inside the screen and are now there permanently behind the front of the screen in the way of the display	screen	154--160	-1	of got inside the screen the front of the screen the of the	0.0
1257	2156_0	of course for a student weight is always an issue	weight	26--32	0	weight issue	0.0
1258	2155_0	the speed gives you the power to work on these projects seamlessly and multiple at a time if you sowish	speed	4--9	1	the speed gives	0.0
1259	2549_0	have not yet needed any customer support with this yet so to me that is a great thing which is leaps and bounds ahead of pc in my opinion	customer support	24--40	1	needed any customer support	1.0
1260	2173_1	with all the programs that came with it such as ilife and iwork i was set from the very beginning	ilife	49--54	0	programs such as ilife and iwork	0.0
1261	593_0	after a couple of years my battery life began to diminish but was replaced for free due to a company wide recall of my particular battery	battery	131--138	-1	of my battery life free due company wide recall of my particular battery	1.0
1262	2478_2	all the things you can do with the trackpad make navigating around the computer and its programs so much simpler quicker and easier	navigating	49--59	1	make navigating computer simpler	0.0
1263	569_1	but the screen size is not that bad for email and web browsing	web browsing	50--62	0	but size is not that bad for email web browsing	1.0
1264	1909_1	they replaced my hard drive as well as my mother board	mother board	44--56	0	my hard drive my mother board	-1.0
1265	563_0	the macbook pro notebook will make it easy for you to write and read your emails at blazing speeds	speeds	91--97	1	blazing speeds	0.0
1266	1654_1	it s applications are terrific including the replacements for microsoft office	microsoft office	63--79	1	terrific replacements for microsoft office	1.0
1267	2786_0	the extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu	extended warranty	4--21	0	the extended warranty computers one available purchase	0.0
1268	784_0	if this is an improvement in customer service then i would hate too see what it was before	customer service	29--45	-1	improvement in customer service	1.0
