	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
983	2644_3	it s so much easier to navigate through the operating system to find files and it runs a lot faster	find files	65--75	1	files to system find
984	1805_0	good for every day computing and web browsing	web browsing	33--45	1	web browsing computing
985	2085_0	i found a 2gb stick for a bit under $50 and portable and definitely a decent enough system to keep you entertained while sitting in the airplane for a couple of hours or at the hotel taking care of some last minute details and documents	system	91--97	1	a enough definitely portable system
986	2747_0	plain and simple it laptop runs great and loads fast	runs	29--33	1	great runs laptop fast
987	2531_0	love the stability of the software and operating system	stability	9--18	1	stability the love software
988	453_6	there are several programs for school or office use pages etc music photo management iphoto video editing or movie making imovie etc	movie making	162--174	0	movie editing etc making
989	1913_1	this process continued to repeat itself until the mother board had been replaced 4 times and the hard drive replaced 3 times	hard drive	99--109	-1	the hard replaced drive
990	2886_1	my dad has one of the very first ever made yes its abit slow now but still works well and i hooked to my ethernet	works	85--90	1	still made well works
991	496_1	setting would change for some reason the screen size would change on it s own like the pixel sizes and whatnot	screen size	42--53	-1	the screen change size
992	453_8	there are several programs for school or office use pages etc music photo management iphoto video editing or movie making imovie etc	music	85--90	0	editing music
993	2944_0	i love to write and play with graphics and html programming and my new works great on both	works	79--84	1	both great graphics new works my
994	3030_0	it s so bad that i m thinking i only got half a battery or something	battery	48--55	-1	a battery something half got or
995	331_3	it has a 10 hour battery life when you re doing web browsing and word editing making it perfect for the classroom or office and in terms of gaming and movie playing it ll have a battery life of just over 5 hours	movie playing	153--166	0	perfect gaming movie it have making playing
996	116_0	despite the inconvenient weight i opted for the 12 cell battery	12 cell battery	49--64	1	12 opted for battery cell the
997	1623_1	with a computer i have more free time as i don t have to wait for windows to boot up or shut down and all the viruses associated with windows	boot up	81--88	-1	shut boot up to have or
998	344_1	it has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard	touch control buttons	71--92	-1	buttons touch fix the control
999	1194_0	it is known as safari and if you are doing any website work you should know that many hosting companies do not support it	safari	15--21	0	known as safari
1000	105_0	that s very possible but since they don t make windows xp drivers for the sound card in this machine i was stuck until windows 7 came out	windows xp drivers	48--66	-1	windows make until stuck xp drivers card
1001	1480_1	my friend reports the notebook is astonishing in performance picture quality and ease of use	picture quality	62--77	1	and picture ease astonishing in performance quality
1002	79_0	the takes some getting used to especially after being a windows user for so long but the learning curve is so worth it	windows	59--66	0	windows user
1003	1623_2	with a computer i have more free time as i don t have to wait for windows to boot up or shut down and all the viruses associated with windows	shut down	92--101	-1	down shut boot
1004	2220_1	the computer loads in about a 1 10th of the time that my pc did and i have all of the programs that were on my pc	loads	13--18	1	did computer time loads 10th the
1005	2004_0	if you really want a bang up system and don t need to run applications go with an	system	29--35	1	and don t system
1006	1535_1	however i love this particular because its very fast great size and has fantastic features like the lighted keyboard and easy mouse pad	features	89--97	1	fantastic has features keyboard
1007	1732_0	the only thing that i don t like about my mac is that sometimes there are programs that i want to be able to run and i am not able to	programs	74--82	-1	are want programs
1008	2323_1	i like how the is so simple and easy to use	use	47--50	1	simple to use
1009	1417_4	the board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues	power supply	93--105	-1	power supply connector start the with
1010	1373_0	i noticed windows has a new system called windows 7 what about us users they should get all the bugs out of before investing in a new system	windows 7	42--51	0	users windows noticed i 7 has called
1011	156_1	it had a cooling system malfunction after 10 minutes of general use and would not move past this error	use	64--67	0	of use minutes general
1012	2133_0	but you must get the 15 inch	15 inch	21--28	1	inch the 15 get
1013	2413_0	the takes about the same amount of starting up time as the average pc but keeps itself cleaned up and ready to use	starting up time	39--55	1	of cleaned up pc amount time starting
1014	405_0	now the screen is going darker darker darker	screen	8--14	-1	screen now the
1015	1130_1	after replacing the hard drive the battery stopped working 3 months of use which was frustrating	battery	35--42	-1	battery the stopped
1016	87_0	it is easy to operate and i have already ordered more software and gadgets for my new of laptops	software	54--62	0	and gadgets more ordered software
1017	1084_0	the is that keyboard function	keyboard function	30--47	-1	function the keyboard is that
1018	2610_0	it pretty much does everything we could ever need and looks great to boot	boot	70--74	1	to great boot
1019	400_0	the quality engineering design and warranty are superior covers damage from dropping the laptop	quality	4--11	1	quality design
1020	2867_1	it has easy to use features and all the speed and power i could ask for	speed	40--45	1	the all speed features
1021	2830_1	now when i order i did not go full scale for the webcam or full keyboard i wanted something for basics of being easy to carry when i use crutch or wheelchair and with a backpack laptop bag	keyboard	64--72	0	webcam full keyboard
1022	1937_1	i got it back and my built in webcam and built in mic were shorting out anytime i touched the lid mind you this was my means of communication with my fiance who was deployed but i suffered thru it and would constantly have to reset the computer to be able to use my cam and mic anytime they went out	built in mic	41--53	-1	and webcam built mic anytime in my
1023	2593_0	it had the full sized touch pad with 2 buttons instead of just one	touch pad	22--31	0	buttons full had sized pad touch the
1024	879_1	and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself	power supply	78--90	-1	a power ergonomic supply awesome weighed replaced lightweight small the with
1025	2387_0	screen is awesome battery life is good	screen	0--6	1	awesome screen
1026	2701_0	can listen to my music and watch my videos with ease and with a great display	display	70--77	1	a great with display listen
1027	2563_0	getting the apple care plan is a must	apple care plan	12--27	1	a the care plan apple
1028	1645_0	see when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it	operating system	62--78	0	a normal operating system get
1029	1330_0	this is what i call a good after sales service	after sales service	27--46	1	a good service after sales call
1030	1890_0	was in new condition and operational but for the audio problem when 1st sent for repair	audio	57--62	-1	problem audio
1031	1471_0	and not to mention after using it for a few months or so the battery will slowly less and less hold a charge until you can t leave it unplugged for more than 5 minutes without the thing dying	battery	62--69	-1	battery the hold
1032	2649_2	the processor screams and because of the unique way that 16 functions most of the graphics are routed through the hardware rather than the software	graphics	94--102	1	of functions the graphics
1033	23_0	the laptop is very lightweight can easily carry around in a knapsack full of text books and it barely adds any weight	carry	43--48	1	and easily adds around can knapsack lightweight carry
1034	1545_0	i use this for my tutoring business and since i m always bouncing from student to student it is ideal for portability and battery life yes it gets the 8 hours as advertised	portability	108--119	1	and battery life portability
1035	2937_0	i would recommend it just because of the internet speed probably because thats the only thing i really care about	internet speed	41--55	1	of the internet speed care
1036	2465_0	since i keyboard over 100 wpm i look for a unit that has a comfortable keyboard no keys sticking or lagging strange configuration of extra key etc	keyboard	71--79	1	a sticking look i comfortable keyboard has
1037	2653_0	the pro is a great product i wish that the 13 inch models came with the intel i processors and had a more comfortable edge the edges hurt my wrists	intel i processors	73--91	-1	product processors i the with came intel
1038	2346_0	i m already hooked on the sleek look and dependability that this laptop has shown	look	32--36	1	on the hooked look sleek
1039	144_0	i thought the price was great for the specs	price	14--19	1	the great price
1040	697_1	the 13 just fits in my budget and with free shipping and no tax to ca this is the best price we can get for a great product	price	100--105	1	get this price budget fits the is best
1041	2644_0	it s so much easier to navigate through the operating system to find files and it runs a lot faster	operating system	44--60	1	navigate system operating through the find
1042	890_0	your cursor will end up all over the freaking place it s not uncommon for me to accidentally delete words sentences paragraphs because of this mousepad	cursor	5--11	-1	cursor end your
1043	1768_0	iphoto is great for adding pictures right to facebook and other social networking sites	iphoto	0--6	1	iphoto great
1044	668_1	the features are great the only thing it needs is better speakers	speakers	58--66	-1	better thing great speakers is
1045	1738_0	i just plug this into my 22 and the speedy macosx performs just as well on this dual core that my did with 7 with a quad core	macosx	52--58	1	the macosx speedy 22
1046	2485_0	i have only had pcs with windows before so this takes a little getting use to	windows	25--32	0	windows with had
1047	1186_1	and if you do a lot of writing editing is a problem since there is no forward delete key	editing	32--39	-1	editing writing
1048	555_0	it s perfect for everything and runs faster than an average pc	runs	32--36	1	perfect pc runs faster
1049	2138_1	with a mac you don t have to worry about antivirus software or firewall it s so wonderful	firewall	63--71	0	firewall software
1050	1433_0	nightly my computer defrags itself and runs a virus scan	virus scan	46--56	0	a runs virus scan
1051	2698_0	i went to toshiba online help and found some suggestions to fix it	toshiba online help	10--29	1	to went online help toshiba
1052	1454_0	since then i have had minor problems with slow operation	operation	49--58	-1	with operation slow had
1053	1647_2	and the ram the thing that makes it faster comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before	surf the web	121--133	1	surf web sporting ram thing lot the before
1054	1676_0	another great thing is the beast graphics	beast graphics	27--41	1	beast thing is the graphics
1055	2512_0	there is nothing to complain about the system	system	39--45	1	the about complain system
1056	2805_0	little short on ram but you get what you pay for	ram	16--19	-1	on ram get
1057	356_0	great battery life	battery life	6--18	1	battery life great
1058	1492_0	the fact that the screen reacts to the lighting around you is an added luxury when you are working around others in dark areas and want privacy or don t want to bother them with bright lighting it is very convenient to have a darker softer lit screen	screen	18--24	1	a reacts lit softer have the screen darker
1059	441_0	excellent led monitor and well equipped	led monitor	10--21	1	and equipped led monitor excellent
1060	2649_4	the processor screams and because of the unique way that 16 functions most of the graphics are routed through the hardware rather than the software	software	151--159	0	hardware the software
1061	1696_0	the size is perfect and i do not recommend anything bigger except for any person who can exceed the limited space it gives you	size	4--8	1	perfect the size
1062	2807_4	the headphone and mic jack are in front of touch pad making the touch pad hard to use when using headphones mic not to mention the laptop was designed for right handed person	headphones	97--107	-1	mic headphones
1063	1129_1	i mention everything about it from size to weight to keyboard screams	weight	48--54	-1	to screams weight size
1064	566_0	pros the macbook pro notebook has a large battery life and you wont have to worry to charge your laptop every five hours or so	battery life	44--56	1	a large life has battery
1065	3_0	it s so nice to look at and the keys are easy to type with	keys	32--36	1	keys the easy
1066	2009_2	the battery never held a charge longer than one hour and within two months stopped holding a charge for more than ten minutes	charge	96--102	-1	a charge minutes longer holding
1067	2110_0	i have had it for about a 1 1 2 and yes i have had an issue with it one month out of warranty	warranty	86--94	0	warranty of had month
1068	1295_0	as usual at customer service center she asked me to hold for a moment while she went to the back office and compare it with other same model netbooks and discussed it with her colleague i could see them	customer service center	12--35	-1	customer center service at asked usual
1069	901_0	so i called and after being on the phone for 3 hours i finally got a replacement which i shouldn t have had a problem getting since it was under warranty	warranty	154--162	0	warranty getting since it under was
1070	713_0	i ve had to call apple support to set up my new printer and have had wonderful experiences with helpful english speaking from techs that walked me through the processes to help me	apple support	17--30	1	support call apple
1071	2956_0	it is well worth the money it cost very good investment	cost	30--34	1	money cost it investment
1072	2791_0	most everything is fine with this machine speed capacity build	speed	43--48	1	speed capacity
1073	1374_0	also if you need to talk to a representative at microsoft there is a charge which i believe is robbery since you are charged enormous amounts for a very badly designed system which most people would have went with if they could	representative at microsoft	31--56	-1	a is to at microsoft talk representative
1074	2959_0	the 2 gb of ram is plenty able to run 7 and at least 2 or 3 other programs with next to no slowdown	2 gb of ram	4--15	1	programs of ram able 3 2 gb the or
1075	2049_0	it does not keep internet signals no matter where you bring it	internet signals	17--33	-1	signals internet keep
1076	2747_1	plain and simple it laptop runs great and loads fast	loads	44--49	1	great loads
1077	162_3	awesome cooling system much better grafts card 5870 8gb ram backlit screen	8gb ram	64--71	1	screen ram 8gb
1078	2719_0	still under warrenty so called no help at all	warrenty	12--20	-1	warrenty so
1079	823_0	it gets stuck all of the time you use it and you have to keep tapping on it to get it to work	use	36--39	-1	and use all it stuck have you
1080	2032_1	the processor went on me the fan went and the motherboard went	fan	30--33	-1	went fan the
1081	271_1	quickly die out because of their short battery life as well as the many background programs that run without the user s knowledge	programs	102--110	-1	many life the background programs
1082	963_1	another weeks later i had my laptop back with a new mousepad keys and casing	keys	70--74	0	a and casing keys mousepad new weeks with
1083	3072_0	i wanted something that had a new intel core processors and port so that we could hook it up directly to our tv	intel core processors	34--55	0	a core and processors had new port intel
1084	329_0	i know that everyone thinks are overpriced and overrated but once you get past the initial expense you ll find that they re worth every penny besides there s always the financing plan that offers	expense	97--104	-1	get initial past the expense find
1085	2494_0	the big screen allows you to enjoy watching movies pictures and etc	screen	8--14	1	big screen allows the
1086	451_0	it was very easy to just pick up and use it did not take long to get used to the mac os	mac os	83--89	1	to the used os mac
1087	2234_0	and it comes with the new osx that comes with new features that makes the use more easy	osx	26--29	1	osx the with comes new
1088	13_1	the processor seems to always perform so much better than intel	intel	68--73	-1	perform intel than
1089	2431_0	this is an over sized 18 inch laptop	18 inch	23--30	-1	sized 18 laptop inch over
1090	2143_1	quality i was surprised with the performance and quality of this	performance	42--53	1	and this quality performance the with surprised
1091	854_1	the hard drive crashed as well and i had to buy a new power cord	power cord	58--68	-1	cord a buy power new
1092	3079_0	i took off a star because the machine has a lot of junk software on it	software	56--64	-1	of junk it lot software
1093	1409_0	but the quality in general was less than the worth of the cheap laptop	quality	8--15	-1	quality the was but general
1094	1061_1	every driver on the drivers applications dvd is everything you will need for a reload	drivers applications dvd	20--44	1	on dvd drivers driver applications the
1095	1817_1	value fast delivery works as if brand new no problems very pleased	value	6--11	1	new works problems value
1096	2941_0	i wish it had a webcam though then it would be perfect	webcam	16--22	-1	a webcam had
1097	2290_2	i love the dock where i can simply drop a file onto of a particular program and the program will simply open that file	program	86--93	1	a and of drop program particular the onto
1098	2360_1	through the computer is far superior compared to windows operating systems as well	windows operating systems	60--85	-1	superior compared windows to as operating systems
1099	354_3	the system constantly overheats the battery life is too short the case is coming apart and my core applications that i use every day in my work as a graphic artist run poorly	system	4--10	-1	the system overheats
1100	1604_0	i picked it out because it was inexpensive $400 and i thought it would be a good easy to use first laptop	use	92--95	1	to use laptop easy
1101	2894_0	the difference is the had a lot more memory and hard drive space	memory	45--51	1	a and space had memory more
1102	1738_3	i just plug this into my 22 and the speedy performs just as well on this dual core that my did with 7 with a quad core	quad core	138--147	0	a core 22 on this did dual quad with
1103	508_0	just a black screen	screen	13--19	-1	a screen black just
1104	2755_1	i am overall very pleased with my toshiba satellite i like the extra features i love the windows 7 home premium	windows 7 home premium	91--113	1	premium windows 7 home love the
1105	15_1	runs fast and the regular layout keyboard is so much better	runs	0--4	1	and better runs fast
1106	312_4	the computer runs very fast with no problems and the ilife software that comes with it iphoto imovie web itunes is all very helpful as well	itunes	110--116	1	itunes web helpful imovie
1107	132_0	for some odd reasons the computer doesn t recognize the operation system	operation system	55--71	-1	recognize the system operation
1108	1436_1	i have so i am unable to install and uninstall some programs	programs	60--68	-1	some install programs
1109	581_0	i do transcription work on the side and the flatline keyboard makes typing quick and easy as well	flatline keyboard	45--62	1	the flatline side keyboard
1110	2211_0	the graphics on this computer are also stellar very clear and vivid	graphics	4--12	1	stellar the computer graphics
1111	2161_0	this is great if you have several lectures back to back and don t have a chance to charge during one of the lectures	charge	83--89	1	to chance charge one
1112	1549_0	has a 5 6 hour battery life	battery life	15--27	0	battery life has hour 6
1113	953_0	now i had not tried to use this since the disc drive had been replaced and after taking it back to the i found out they had accidently not used the right drive when they replaced the first one so back it went to get the correct drive	disc drive	44--54	-1	right tried get drive disc replaced the correct
1114	1879_0	2 the wireless card is low quality	wireless card	6--19	-1	wireless the 2 card
1115	2808_6	cords coming out the right for power plus cords coming out front for headphones mic plus network connection on left make for a very messy setup with cords going every direction	cords	42--47	-1	power setup going coming cords with make
1116	832_0	my opinion of has been dropping as fast as the stock market given their horrible support but this machine just caused another plunge	support	89--96	-1	their given support horrible
1117	2246_0	it has many great programs such as iphotos and others	programs	18--26	1	many great has iphotos programs
1118	32_0	first it does not have a push button to open the lid	push button	26--37	-1	a push button have
1119	2612_1	it didn t take me long to get switched over to the computer programs and navigation it s been just fine and like the way this laptop functions much better	navigation	77--87	1	fine navigation switched
1120	778_0	i spoke with a service rep at and his girlfriend is having the same problem with her power adapter so it s not just an isolated incident	service rep	15--26	0	a spoke service rep at with
1121	1650_0	with the macbook pro it comes with free security software to protect it from viruses and other intrusive things from downloads and internet surfing or emails	security software	39--55	1	security with free comes software
1122	2531_1	love the stability of the mac software and operating system	mac software	26--38	1	and of system stability mac the software
1123	542_0	power supply went bad after 2 weeks	power supply	0--12	-1	went power supply
1124	1657_0	theres a built in camera with special effects for video and photography	built in camera	9--24	1	a built camera effects in theres
1125	695_0	it is so much easier to use	use	24--27	1	to use easier
1126	2722_0	i m really impressed with the quality and performance for the price of the computer	quality	30--37	1	and impressed quality price performance the with
1127	2323_0	i like how the mac os is so simple and easy to use	mac os	15--21	1	simple the os mac
1128	4_0	i bought a protector for my key pad and it works great happy	protector	11--20	0	a protector bought
1129	2755_0	i am overall very pleased with my toshiba satellite i like the extra features i love the windows 7 home premium	extra features	64--78	1	i features extra
1130	3043_0	i always use a backup hard disk to store important files at all times	hard disk	22--31	0	a hard use disk backup
1131	2777_0	wifi too	wifi	6--10	1	wifi too
1132	3072_1	i wanted something that had a new processors and hdmi port so that we could hook it up directly to our tv	hdmi port	60--69	0	processors hdmi port
1133	608_0	can t reinstall with standard os cd because of proprietary hardware drivers	standard os cd	21--35	-1	with drivers standard cd os reinstall
1134	2752_0	i am using the external speaker sound is good	external speaker	15--31	1	sound speaker external
1135	1129_0	i mention everything about it from size to weight to keyboard screams	size	40--44	-1	mention from weight size
1136	561_0	this apple navigates you thru the unexplored world of the internet	internet	58--66	0	world the of internet
1137	552_4	overall value	value	85--90	-1	overall value
1138	2943_0	its fast and another thing i like is that it has three usb ports	usb ports	55--64	1	usb has ports three
1139	559_0	apple has a reputation and is well known for its easy usage	usage	54--59	1	known usage easy its for
1140	1425_2	in desperation i called their number and was told that my warranty had expired 2 days old and that the priviledge of talking to a technician would cost me have your credit card ready	talking to a technician	137--160	-1	a priviledge talking of to technician
1141	311_0	the display is incredibly bright much brighter than my and very crisp	display	4--11	1	the bright display
1142	2212_0	the applications are also very easy to find and maneuver much easier than any other computer i have ever owned	applications	4--16	1	applications the easy
1143	2880_0	so we exchanged it for the same on and after 2 hours it didn t work	work	63--67	-1	exchanged on work didn hours t
1144	2952_0	there are no gold key numbers too install programs you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time	programs	41--49	-1	use install programs
1145	1485_0	this purchase opened me to the world of and i am impressed with the intuition of the design the beauty of the product and the excellent technological advances associated with it	design	95--101	1	of intuition design the
1146	2828_0	excellent speed for processing data	speed	10--15	1	data speed excellent
1147	1126_2	the screen is framed by half to a full inch margin that is obviously unnecessary reduces the screen size and increases the bulk	bulk	125--129	-1	bulk reduces the
1148	1373_2	i noticed windows has a new system called 7 what about us vista users they should get all the bugs out of vista before investing in a new system	vista	117--122	-1	investing of vista users
1149	2080_4	even though it is running 2 4 c2d is a bit of an antiquated and thus the occasional spinning wheel would appear when running applications such as or excel	excel	187--192	-1	running excel
1150	2105_1	it s software and speed enable it to do amazing things	speed	18--23	1	speed software
1151	2999_0	not using wired lan not sure what thats about	wired lan	10--19	0	using lan sure wired thats
1152	1488_0	there is no need to purchase virus protection for mac which saves me a lot of time and money	virus protection for mac	29--53	1	purchase for saves mac virus protection
1153	223_0	it just works flawlessly	works	8--13	1	flawlessly works it just
1154	698_1	the arrived in a nice twin packing and sealed in the box all the functions works great	functions	74--83	1	the functions works all
1155	3076_0	battery is lasting about 6 hours as i am surfing the web on while checking football scores and watching funny videos	battery	0--7	0	battery lasting
1156	2939_0	this laptop is a great price and has a sleek look	price	23--28	1	a and great price has laptop is
1157	453_10	there are several programs for school or office use pages numbers etc music photo management iphoto video editing or movie making imovie etc	numbers	60--67	0	school for programs use numbers pages
1158	3065_1	i ts nice to have the higher end laptops but this fits my budget and the features i need	budget	59--65	1	fits my budget
1159	1926_2	again in my computer completely failed to the point that it could not load so i contacted to get it fixed thru my warrenty and it took about 3 days fighting on the phone with agents and it seemed as though of them spoke	agents	197--203	-1	with phone agents
1160	2409_0	the programs that come standard with the running system are enough for the average person to run all the basics	programs	4--12	1	enough come the programs
1161	1413_1	also because of the size and consistency of the laptop computer some websites wouldn t even attempt to work on the computer because of browser problems	consistency	30--41	-1	consistency size
1162	2426_0	i personally like the gaming look but needed a machine that delivered gaming performance while still looking professional in front of my customers	gaming look	22--33	1	performance gaming the like look
1163	2504_1	features such as the dashboard allows you to view frequently used tools like a calculator weather forecast movie times calendar computer post its etc	dashboard	21--30	0	such the features dashboard
1164	2884_0	i love the easy to see screen and it works well for work personal or just play	screen	23--29	1	screen love the easy
1165	1129_2	i mention everything about it from size to weight to keyboard screams	keyboard	58--66	-1	screams keyboard
1166	348_0	i love the size of the computer since i play games on it	size	11--15	1	the computer love size
1167	2576_0	i wouldn t play a first person shooter with this mind but if you wanted to run ms office email chat download a video listen to music from a certain fruit named music store and were looking for a highly portable yet powerful netbook to do that all in i d highly recommend checking this out	ms office	81--90	0	download office ms
1168	2588_3	its office compatible but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs	office	4--10	1	compatible its office
1169	1398_0	although its windows vista compared to windows xp sucks	windows vista	13--26	-1	windows xp vista sucks its
1170	599_0	it absolutely is more expensive than most pc laptops but the ease of use security and minimal problems that have arisen make it well worth the price tag	use	70--73	1	security use
1171	1391_0	the mouse pad and buttons are the worst i ve ever seen	mouse pad	4--13	-1	and ve buttons pad the mouse
1172	2001_1	yes they cost more but they more than make up for it in speed construction quality and longevity	construction quality	65--85	1	and cost speed longevity construction in quality
1173	1322_1	so what am i supposed to do the service center cannot provide me the service when it is called the service center	service center	107--121	-1	do center service provide the called
1174	2789_0	to start up and does not overheat as much as other laptops	start up	8--16	1	and start overheat up to
1175	300_5	i run dreamweaver 7 firefox and a few other applications constantly at the same time	firefox	55--62	0	and firefox dreamweaver applications 7 run
1176	2602_1	sure the initial out of pocket expense is greater but that should not dissuade anyone from the fact that these machines run like none other on the planet and when i factor in all the money in that i wasted on and the latest patches to de corrupt my infested pcs it probably comes out about even anyhow	run	122--125	1	dissuade none run machines that
1177	2252_0	in addition there is photo detection software that will allow you to group all the photos together based upon the people in the picture	photo detection software	22--46	1	addition photo is there detection photos allow software
1178	2918_1	if you check you will find the same notebook with the above missing ports and a dual core or processor	processor	103--112	0	core processor
1179	973_0	with what i do know how to do the computer works beautiful	works	44--49	1	beautiful how works know do
1180	138_0	only good thing is the graphics quality	graphics quality	23--39	1	thing is quality the graphics
1181	1038_0	nice but has a horribly cheap feel	feel	37--41	-1	feel a has cheap
1182	1424_0	my wireless system would not recognize 7 and i couldn t get online to find out why	wireless system	3--18	-1	wireless recognize my system
1183	1610_0	my macbook is so much better looking and so thin	looking	29--36	1	and better is looking much thin macbook
1184	2202_0	pairing it with an iphone is a pure pleasure talk about painless syncing used to take me forever now it s a snap	syncing	67--74	1	syncing about painless used talk
1185	2082_1	if what you need is a machine to do some surfing email checking word processing and watching a movie or two this is the machine you want	surfing	41--48	0	surfing email
1186	1972_1	it was hard to handle and operate at school	operate	26--33	-1	operate handle
1187	2735_0	longer lasting battery more than 1 to 2	battery	21--28	-1	battery 1 longer lasting
1188	3073_1	the best thing about this laptop is the price along with some of the newer features	features	75--83	1	of the some features newer
1189	505_0	they sent out the box right away for me to send in my computer they paid postage and whatnot but when i got my computer back it still wasn t running right and now my cd drive wasn t reading anything	cd drive	169--177	-1	cd drive wasn
1190	2138_0	with a mac you don t have to worry about antivirus software or firewall it s so wonderful	antivirus software	41--59	0	about firewall antivirus wonderful have or worry software
1191	366_0	not to mention the fact that your mac comes fully loaded with all necessary basic programs	programs	82--90	1	all necessary programs basic loaded with
1192	851_0	i was told by many that it was a great computer but we got one of these and it worked great for one year and as soon as the warrenty was up then it got really bad	warrenty	131--139	-1	warrenty the was
1193	1400_0	with the switch being at the top you need to memorize the key combination rather than just flicking a switch	switch	9--15	-1	a the top flicking switch
1194	453_5	there are several programs for school or office use pages etc music photo management iphoto video editing or movie making imovie etc	video editing	145--158	0	management programs photo iphoto music movie video editing or
1195	582_0	the apple care has never failed me and i expect it to be the same for this computer as well	apple care	4--14	1	failed the apple care
1196	1425_1	in desperation i called their number and was told that my warranty had expired 2 days old and that the priviledge of talking to a technician would cost me have your credit card ready	warranty	76--84	-1	warranty my expired
1197	970_0	i have no idea how to burn cd s or to use the web cam just for starters	web cam	46--53	0	web use the cam
1198	314_0	i like those programs better than and you can save your files to be completely compatible with the programs as well	programs	13--21	1	like programs compatible the with those
1199	1107_0	i was said it s videocard	videocard	16--25	-1	s said it videocard
1200	1504_0	it has just enough ram to run smoothly and enough memory to satisfy my needs	ram	19--22	1	enough ram run just memory
1201	2003_0	windows is also rather unsteady on its feet and is susceptible to many bugs	windows	0--7	-1	windows unsteady
1202	1793_0	without a doubt the design of this laptop is fantastic	design	22--28	1	laptop fantastic design the
1203	273_0	even with virus protection it always turned off when updates were needed and installed	virus protection	10--26	-1	even turned virus protection with
1204	2901_1	i have found it very easy to use very informative wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs	programs	205--213	1	features programs
1205	831_0	the only thing i can imagine is that jumped on early specifications for vista requirements from and designed it to those inadequate requirements	vista	79--84	-1	vista requirements
1206	3011_1	fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port	processor speed	68--83	1	the bumping speed processor
1207	2314_0	applications open in seconds and there are no lags hiccups or awkward moments when you wonder whether your computer is out for tea	applications	0--12	1	applications open
1208	1573_0	it is always reliable never bugged and responds well	responds	40--48	1	well bugged responds
1209	536_0	i was sorry disappointed to discover that what i thought was a reputable company wouldn t honor the warrenty when the fan blade fell apart	warrenty	104--112	-1	the warrenty honor
1210	1811_1	the is extremely easy to use although very different than win xp or win7	win xp	80--86	0	win win7 or easy xp than
1211	1052_0	the buttons you have to press a little harder than most	buttons	4--11	-1	buttons the have
1212	315_0	i would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality	quality	125--132	1	great quality get
1213	2257_0	awesome graphics	graphics	8--16	1	awesome graphics
1214	1952_0	i had read online that some users were having sound problems	sound	46--51	-1	sound problems
1215	105_2	that s very possible but since they don t make windows drivers for the sound card in this machine i was stuck until windows 7 came out	windows 7	121--130	1	windows drivers 7 came
1216	2213_0	i use iphoto all the time which is a great program for anyone who is into photography amateurs and experts alike	iphoto	6--12	1	iphoto use
1217	2806_0	the hinge design forced you to place various connections all around the computer left right and front	hinge design	4--16	-1	hinge forced the design
1218	1647_1	and the ram the thing that makes it faster comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before	performance	76--87	1	high performance for gigs
1219	331_4	it has a 10 hour battery life when you re doing web browsing and word editing making it perfect for the classroom or office and in terms of gaming and movie playing it ll have a battery life of just over 5 hours	web browsing	48--60	0	and web doing browsing making editing
1220	486_0	that included the extra sony sonic stage software the speakers and the subwoofer i got that worth the money the bluetooth mouse for my supposedly bluetooth enabled computer the extended life battery and the port	sony sonic stage software	24--49	0	sonic extra got included sony the stage software
1221	762_0	i agree with the previous comment that asus tech support is a	asus tech support	39--56	-1	a asus support tech
1222	335_1	the operating system and user interface is very intuitive and the large multi touch track pad is amazing	user interface	25--39	1	interface system user
1223	296_1	yes a is much more money than the average laptop out there but there is no comparison in style speed and just cool factor	speed	102--107	1	and comparison style in factor speed
1224	2100_1	i run windows via bootcamp for the couple programs i do not want to buy a mac version of like my cad programs	programs	42--50	0	like programs i of version my cad
1225	1638_0	the battery life is great	battery life	4--16	1	battery the great life
1226	394_1	the leather carrying case keyboard and mouse arrived in two days from warehouse	keyboard	27--35	0	case and carrying mouse keyboard
1227	39_0	the much lauded combined touch pad and clicker is a nightmare	combined touch pad and clicker	16--46	-1	and much nightmare clicker lauded pad combined touch the
1228	1355_0	i thought we were paying for quality in our decision to buy an product	quality	39--46	-1	paying quality for
1229	1574_0	i love the operating system and the preloaded software	operating system	11--27	1	and love system operating the software
1230	1660_0	theres also idvd a program dedicated to putting all your favorite media together photos recordings video projects into one program so that you can create the perfect memoir for your parents family siblings and any other person important in your life that there may be	idvd	12--16	1	idvd also program siblings theres
1231	312_2	the computer runs very fast with no problems and the ilife software that comes with it iphoto imovie web itunes is all very helpful as well	imovie	96--102	1	itunes imovie
1232	1097_0	i actually had the hard drive replaced twice the mother board once the dvd drive twice then they finally agreed to replace it all 1 1 2 years	hard drive	20--30	-1	dvd agreed hard had drive replaced the once
