	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
2065	1964_1	$ 160 for 2 filet 2 side an appet and drink	side	21--26	0	2 appet side
2066	1964_2	$ 160 for 2 filet 2 side an appet and drink	appet	31--40	0	and drink appet an 160 side
2067	1964_3	$ 160 for 2 filet 2 side an appet and drink	drink	45--51	0	appet drink
2068	3380_0	while the price are noth special the portion are huge	price	10--16	0	the price noth
2069	3380_1	while the price are noth special the portion are huge	portion	42--50	1	huge portion the special
2070	3185_0	it a nice quiet locat to go eat a good meal relax be abl to talk and have a veri good time	locat	17--25	1	go a locat quiet nice
2071	3185_1	it a nice quiet locat to go eat a good meal relax be abl to talk and have a veri good time	meal	43--47	1	a good eat meal
2072	2651_0	we arriv for dinner expect to be impress by a place that ha an impress past but that s just it the past	dinner	15--21	0	dinner arriv for
2073	718_0	howev i think thi place is a good hang out spot	spot	47--51	1	spot hang out
2074	2848_0	the menu is prix fix so be prepar to spend at least $ 60 per person but it is well worth superb food	menu	4--8	-1	prix the menu
2075	2848_1	the menu is prix fix so be prepar to spend at least $ 60 per person but it is well worth superb food	food	102--106	1	food prepar it but superb is
2076	2848_2	the menu is prix fix so be prepar to spend at least $ 60 per person but it is well worth superb food	prix fix	12--21	0	fix menu is prix so prepar
2077	523_0	the wine list is extens and impress	wine list	4--13	1	extens the list wine
2078	1497_0	we had the most wonder waitress	waitress	26--34	1	most the had waitress wonder
2079	2861_0	while the staff at thi littl bistro is veri friendli i have never experienc more incompet	staff	10--15	1	bistro the friendli staff
2080	2697_0	the quail wa fantast and uniqu and the pasta were full of flavor	quail	4--9	1	quail wa
2081	2697_1	the quail wa fantast and uniqu and the pasta were full of flavor	pasta	43--49	1	pasta the wa
2082	2697_2	the quail wa fantast and uniqu and the pasta were full of flavor	flavor	63--69	1	of flavor full
2083	1116_0	the zucchini and mash potato are a blend of garlic and butter which simpli melt in your mouth	zucchini	4--12	1	and the potato blend zucchini
2084	1116_1	the zucchini and mash potato are a blend of garlic and butter which simpli melt in your mouth	mash potato	17--32	1	potato mash zucchini
2085	1116_2	the zucchini and mash potato are a blend of garlic and butter which simpli melt in your mouth	garlic	48--54	1	and garlic blend butter of
2086	1116_3	the zucchini and mash potato are a blend of garlic and butter which simpli melt in your mouth	butter	59--65	1	butter garlic
2087	3001_0	the staff is courteou and friendli	staff	4--9	1	courteou the staff
2088	2067_0	decor is nice though servic can be spotti	decor	0--5	1	decor nice
2089	2067_1	decor is nice though servic can be spotti	servic	21--28	-1	servic spotti
2090	2491_0	asid from the rush servic we were veri impress with the food and the drink	servic	22--29	-1	rush from servic asid veri the
2091	2491_1	asid from the rush servic we were veri impress with the food and the drink	food	63--67	1	and food drink impress the with
2092	2491_2	asid from the rush servic we were veri impress with the food and the drink	drink	76--82	1	food the drink
2093	1045_0	make sure you have the spici scallop roll	spici scallop roll	23--41	1	scallop the spici roll have
2094	2895_0	i would highli recommend thi place to anyon who is look for a fine indian dine experi that is definit a valu for your dollar	indian dine experi	72--96	1	a dine look for definit indian experi fine
2095	1650_0	thi big draw is the all you can sushi here for $ 19 95	sushi	33--38	1	all $ sushi here can you
2096	1835_0	some of the worker ignor me and talk to the femal custom other time they ve skip my order	worker	12--19	-1	worker the some of
2097	1835_1	some of the worker ignor me and talk to the femal custom other time they ve skip my order	order	96--101	-1	skip my order
2098	208_0	the special are usual quit good too	special	4--12	1	the special usual
2099	1023_0	they ve the best dessert and mix drink as well as snack food	dessert	17--25	1	and ve food dessert drink as the best
2100	1023_1	they ve the best dessert and mix drink as well as snack food	mix drink	30--42	1	dessert drink mix
2101	1023_2	they ve the best dessert and mix drink as well as snack food	snack food	54--65	1	food dessert snack
2102	85_0	tri the chocol mud cake warm with 2 scoop of dulc de lech gelato	chocol mud cake warm	8--35	1	tri chocol scoop mud warm cake the
2103	85_1	tri the chocol mud cake warm with 2 scoop of dulc de lech gelato	dulc de lech gelato	53--74	1	gelato of de lech scoop dulc
2104	609_0	realli cool staff insid	staff	12--18	1	cool realli insid staff
2105	3417_0	while the new restaur still featur much of the same classic furnitur that made tiffin so attract the menu ha been overhaul	classic furnitur	57--76	1	made classic of same much furnitur the
2106	3417_1	while the new restaur still featur much of the same classic furnitur that made tiffin so attract the menu ha been overhaul	menu	113--117	-1	menu ha
2107	602_0	the best burger i have had in the villag	burger	9--15	1	i burger
2108	909_0	we visit orsay dure ny restaur week and tri their $ 35 menu	menu	63--67	0	tri menu $ their
2109	488_0	i would have gotten some cole slaw and a knish if my stomach had more space	cole slaw	25--34	0	and gotten some knish slaw cole
2110	488_1	i would have gotten some cole slaw and a knish if my stomach had more space	knish	41--46	0	knish slaw a
2111	769_0	three of us arriv for dinner about 5 30 on a week night without reserv	dinner	24--30	0	dinner 30 arriv for
2112	769_1	three of us arriv for dinner about 5 30 on a week night without reserv	reserv	66--78	0	reserv without arriv
2113	3026_0	the blond wood decor is veri sooth the premium sake is excel and the servic is great	blond wood decor	4--20	1	decor wood sooth the blond
2114	3026_1	the blond wood decor is veri sooth the premium sake is excel and the servic is great	sake	51--55	1	sake premium the excel
2115	3026_2	the blond wood decor is veri sooth the premium sake is excel and the servic is great	servic	77--84	1	the great servic
2116	2532_0	your money could easili be better spent elsewher anywher	money	5--10	0	money spent your
2117	1062_0	onli drawback they won t toast your bagel and they don t make egg for the bagel	bagel	38--43	-1	for make bagel won the your
2118	1062_1	onli drawback they won t toast your bagel and they don t make egg for the bagel	egg	65--69	-1	make egg
2119	1062_2	onli drawback they won t toast your bagel and they don t make egg for the bagel	bagel	78--83	-1	for make bagel won the your
2120	552_0	as alway we had a great glass of wine while we wait	glass of wine	25--38	1	a great of had glass wine
2121	1722_0	the wait staff is pleasant fun and for the most part gorgeou in the wonder aesthet beautif way not in that she s way cuter than me that b $ way	wait staff	4--14	1	the gorgeou wait staff
2122	1218_0	of cours thi atmospher is lack but what do you expect from a 24 hour bagel place anyway	atmospher	15--25	-1	lack thi atmospher
2123	1218_1	of cours thi atmospher is lack but what do you expect from a 24 hour bagel place anyway	bagel	76--81	0	bagel place
2124	509_0	servic wa veri good and warm	servic	0--7	1	veri servic
2125	2318_0	for dinner i had the chicken tikka masala and some garlic naan	chicken tikka masala	21--41	0	and tikka naan had masala the chicken
2126	2318_1	for dinner i had the chicken tikka masala and some garlic naan	garlic naan	51--62	0	masala naan some garlic
2127	2318_2	for dinner i had the chicken tikka masala and some garlic naan	dinner	4--10	0	dinner had for
2128	2676_0	cornelia street look like a broadway set for west side stori and the insid of po is so cool quaint you realli can t top the set for a romant dinner in nyc	dinner	149--155	1	a for dinner t romant nyc
2129	2676_1	cornelia street look like a broadway set for west side stori and the insid of po is so cool quaint you realli can t top the set for a romant dinner in nyc	set	126--133	1	a and set look insid top stori t broadway the like
2130	3317_0	food wa good and the view of the new york citi skylin wa terrif even on a foggi raini day like that of when i went	food	0--4	1	food wa
2131	3317_1	food wa good and the view of the new york citi skylin wa terrif even on a foggi raini day like that of when i went	view	22--26	1	citi the good view
2132	3527_0	the food is noth like it menu descript	food	4--8	-1	food the descript
2133	3527_1	the food is noth like it menu descript	menu descript	29--45	-1	food menu is descript noth
2134	1387_0	tri the pad se ew or chicken with cashew nut for a memor and repeat experi	pad se ew	8--17	1	tri or chicken pad ew the se
2135	1387_1	tri the pad se ew or chicken with cashew nut for a memor and repeat experi	chicken with cashew nut	21--45	1	tri nut cashew ew experi with chicken
2136	3629_0	it s just o k pizza	pizza	15--20	0	just k it o s pizza
2137	594_0	the food is decent at best and the ambienc well it s a matter of opinion some may consid it to be a sweet thing i thought it wa just annoy	food	4--8	0	food decent the
2138	2620_0	the servic wa a bit slow but they were veri friendli	servic	4--11	-1	servic wa
2139	2871_0	leon is an east villag gem casual but hip with well prepar basic french bistro fare good special a warm and live atmospher	special	95--103	1	fare bistro good atmospher prepar french gem basic special
2140	2871_1	leon is an east villag gem casual but hip with well prepar basic french bistro fare good special a warm and live atmospher	atmospher	123--133	1	a warm atmospher special
2141	2871_2	leon is an east villag gem casual but hip with well prepar basic french bistro fare good special a warm and live atmospher	french bistro fare	70--88	1	fare bistro french special
2142	46_0	the food is abov averag for midtown and slightli better than some of the other heartland breweri in the citi	food	4--8	1	food the abov
2143	656_0	thi is a must for anyon who love shaku shaku	shaku shaku	37--48	1	love shaku
2144	1301_0	the food wa absolut horribl	food	4--8	-1	food the wa
2145	3539_0	similar to other indian restaur they use the dinner special to attract custom at the door	dinner special	50--64	0	dinner use the special
2146	3134_0	the peopl with cart of food don t understand you becaus they don t speak english their job is to give you the delici food you point at	food	124--128	1	don point food give the delici
2147	3134_1	the peopl with cart of food don t understand you becaus they don t speak english their job is to give you the delici food you point at	peopl with cart of food	4--29	-1	don give food peopl point cart t of the with delici
2148	2643_0	the crackl calamari salad which is usual a cheap disast at mani restaur is crispi and lightli dress	crackl calamari salad	4--28	1	salad dress calamari the crackl usual
2149	1655_0	not the greatest sushi place but excel for a $ 19 95 all you can eat	sushi place	17--28	-1	sushi excel place greatest not the
2150	1935_0	shockingli easi to throw a group dinner here simpl contract deposit onli to hold the date the entir 2nd fl mezzo for our gap of 20	group dinner	27--39	0	a dinner group throw
2151	1254_0	the thai ice tea wa amazingli smooth and yummi	thai ice tea	4--16	1	tea the thai ice amazingli
2152	3021_0	we ve never had ani problem with the staff but mayb we ve been lucki	staff	38--43	1	with the had staff
2153	1665_0	drink way over price	drink	0--6	-1	price drink way
2154	1665_1	drink way over price	price	16--22	-1	price drink over
2155	2432_0	the main downsid to the place is the nazi like guy run it who constantli complain about the nois level	nois level	98--109	-1	nois the about complain level
2156	2432_1	the main downsid to the place is the nazi like guy run it who constantli complain about the nois level	guy	48--51	-1	run guy nazi like
2157	2230_0	what i didn t like wa how the food came right after it wa order	food	31--35	-1	food the came
2158	574_0	moder price	price	9--15	0	price moder
2159	3229_0	i think i ve had some the best meal of my life at minnow	meal	31--36	1	life had some the meal best
2160	2070_0	most importantli food is excel	food	18--22	1	food most excel importantli
2161	2671_0	great roof deck nice group of 30 someth but no music kind of quiet	roof deck	6--14	1	great group roof deck
2162	2671_1	great roof deck nice group of 30 someth but no music kind of quiet	music	52--57	-1	kind music
2163	335_0	the best part of the experi wa know that the manag a bubbl friendli young woman with a great smile truli care about how we were do	manag	53--60	1	woman manag care
2164	1845_0	howev servic wa as plain as sesam crust salmon i had	servic	9--16	0	servic wa
2165	1845_1	howev servic wa as plain as sesam crust salmon i had	sesam crust salmon	33--54	0	i crust sesam salmon
2166	149_0	it s great to go for a quick lunch either alon or with a friend	lunch	29--34	1	a for lunch either go quick
2167	3571_0	the food wa mediocr at best but it wa the horribl servic that made me vow never to go back	food	4--8	0	food wa
2168	3571_1	the food wa mediocr at best but it wa the horribl servic that made me vow never to go back	servic	54--61	-1	horribl servic made the wa
2169	877_0	so some of the review here are accur about the crowd and nois	crowd	51--56	-1	about accur the crowd
2170	877_1	so some of the review here are accur about the crowd and nois	nois	61--66	-1	accur nois
2171	2415_0	you get what you pay for and with that logic in mind spice is a great place to grab some cheap eat and drink in a beauti set	eat	96--100	1	and set drink cheap grab eat
2172	2415_1	you get what you pay for and with that logic in mind spice is a great place to grab some cheap eat and drink in a beauti set	drink	105--111	1	drink eat
2173	2415_2	you get what you pay for and with that logic in mind spice is a great place to grab some cheap eat and drink in a beauti set	set	127--134	1	a set eat beauti in
2174	8_0	the servic wa terribl we had to wait for everyth and ask sever of differ peopl for the same thing befor we were allow to be serv	servic	4--11	-1	servic wa
2175	8_1	the servic wa terribl we had to wait for everyth and ask sever of differ peopl for the same thing befor we were allow to be serv	serv	140--146	-1	serv to allow be
2176	1713_0	other than be a littl crowd and a bit overpr the atmospher is fill with energi and the beauti peopl of cours and the food wa surpris good	atmospher	60--70	1	the atmospher fill
2177	1713_1	other than be a littl crowd and a bit overpr the atmospher is fill with energi and the beauti peopl of cours and the food wa surpris good	peopl	112--118	1	peopl the surpris cours beauti
2178	1713_2	other than be a littl crowd and a bit overpr the atmospher is fill with energi and the beauti peopl of cours and the food wa surpris good	food	138--142	1	food wa
2179	946_0	we onli order dessert and drink but no refil were offer	dessert	16--24	0	dessert onli order
2180	946_1	we onli order dessert and drink but no refil were offer	drink	29--35	0	onli drink offer
2181	303_0	i have been here a few time for dinner onc for brunch and twice for lunch	dinner	33--39	0	onc dinner
2182	303_1	i have been here a few time for dinner onc for brunch and twice for lunch	brunch	50--56	0	brunch for time
2183	303_2	i have been here a few time for dinner onc for brunch and twice for lunch	lunch	71--76	0	twice for lunch
2184	982_0	the real kicker of the menu howev is the beef cube or the chicken with chili and lemon grass	menu	23--27	0	menu howev
2185	982_1	the real kicker of the menu howev is the beef cube or the chicken with chili and lemon grass	beef cube	45--55	1	cube beef is chicken kicker the or
2186	982_2	the real kicker of the menu howev is the beef cube or the chicken with chili and lemon grass	chicken with chili and lemon grass	63--97	1	and the cube lemon chicken grass with chili
2187	1323_0	the music is the best among all the indian restaur i have visit	music	4--9	1	the music best
2188	2899_0	the bread and lamb chop i had befor the meal were quit good howev	bread	4--9	1	and i the had bread
2189	2899_1	the bread and lamb chop i had befor the meal were quit good howev	lamb chop	14--24	1	i lamb chop
2190	2899_2	the bread and lamb chop i had befor the meal were quit good howev	meal	42--46	0	quit the meal
2191	584_0	rao s ha the best servic and atmospher in nyc	servic	19--26	1	servic ha the best
2192	584_1	rao s ha the best servic and atmospher in nyc	atmospher	31--41	1	nyc ha atmospher
2193	2906_0	instead order an ice cold beer which to me work with indian	beer	28--32	1	work ice an beer cold order
2194	3048_0	they never brought us complimentari noodl ignor repeat request for sugar and threw our dish on the tabl	noodl	36--43	-1	request noodl
2195	3048_1	they never brought us complimentari noodl ignor repeat request for sugar and threw our dish on the tabl	sugar	75--80	-1	request for sugar
2196	3048_2	they never brought us complimentari noodl ignor repeat request for sugar and threw our dish on the tabl	dish	96--102	-1	dish our threw
2197	1322_0	one of the best chicken tikka masala	chicken tikka masala	16--36	1	tikka of one masala chicken the best
2198	2089_0	excel dumpl serv amid clean chic decor	dumpl	10--19	1	serv dumpl
2199	2089_1	excel dumpl serv amid clean chic decor	decor	44--49	1	amid decor excel clean chic
2200	184_0	the kitchen howev is almost alway slow	kitchen	4--11	-1	howev kitchen
2201	3697_0	the corn beef and pastrami are excel much less fatti than those big tourist place around time squar	corn beef	4--15	1	and pastrami beef corn excel the
2202	3697_1	the corn beef and pastrami are excel much less fatti than those big tourist place around time squar	pastrami	20--28	1	pastrami beef
2203	2364_0	cute place nice wait staff but would never go there again	wait staff	17--27	1	nice place wait staff
2204	2364_1	cute place nice wait staff but would never go there again	place	5--10	1	go cute place but staff
2205	1328_0	also the hostess call me today to thank us for come and mention how she hope that my girlfriend enjoy her birthday unexpect but a truli abov and beyond thing to do	hostess	10--17	1	also the call hostess
2206	3588_0	peopl are rude bit again it s new york	peopl	0--6	-1	peopl it
2207	1482_0	the plain slice is great and if you get top the whole slice is top with them not spars sprinkl on like some place	plain slice	4--15	1	great slice plain top the whole
2208	1482_1	the plain slice is great and if you get top the whole slice is top with them not spars sprinkl on like some place	top	40--48	1	spars top slice is get
2209	1372_0	servic wa also horribl and the ambienc is not that great	servic	0--7	-1	servic wa
2210	1372_1	servic wa also horribl and the ambienc is not that great	ambienc	34--42	-1	ambienc horribl the
2211	1602_0	servic is great takeout is good too	servic	0--7	1	takeout servic
2212	1602_1	servic is great takeout is good too	takeout	18--25	1	takeout great servic good is
2213	1473_0	the pizza is overpr and soggi	pizza	4--9	-1	overpr the pizza
2214	929_0	everyth is excel the menu is quit extens and you eat with a view on both side of the citi	menu	29--33	1	quit the menu
2215	929_1	everyth is excel the menu is quit extens and you eat with a view on both side of the citi	view	73--77	1	a side with eat view
2216	1675_0	for the qualiti of food a littl too expens	qualiti of food	8--23	-1	food of the qualiti expens
2217	3220_0	here s to the fake fish tank too	fish tank	19--29	-1	tank fish here to s too fake the
2218	2746_0	i ve never had bad servic and the fish is fresh and delici	servic	19--26	1	and servic had bad fish
2219	2746_1	i ve never had bad servic and the fish is fresh and delici	fish	35--39	1	the servic fish
2220	2718_0	the first time i went and wa complet taken by the live jazz band and atmospher i order the lobster cobb salad	live jazz band	55--69	1	and jazz order band live taken the by
2221	2718_1	the first time i went and wa complet taken by the live jazz band and atmospher i order the lobster cobb salad	atmospher	74--84	1	order atmospher
2222	2718_2	the first time i went and wa complet taken by the live jazz band and atmospher i order the lobster cobb salad	lobster cobb salad	100--118	0	went lobster the salad cobb
2223	2063_0	we decid to eat in tea room which wa small and cute	tea room	21--29	1	tea in eat wa room
2224	2691_0	what an amaz meal and experi	meal	16--20	1	and what an experi meal amaz
2225	350_0	uniqu appet	appet	7--18	1	appet uniqu
2226	2892_0	the staff ha alway been attent and kind and i ve alway been amaz at how they ve handl all the variou differ group size that come in	staff	4--9	1	alway staff
2227	3227_0	it is the best deal in town for a monday night dinner at a fine restaur	dinner	47--53	1	town a for monday restaur dinner night
2228	3684_0	also the sandwich near $ 7 didn t come with anyth like chip or a side	sandwich	10--20	-1	also the sandwich come t
2229	3684_1	also the sandwich near $ 7 didn t come with anyth like chip or a side	chip	65--70	0	chip side come like or
2230	3684_2	also the sandwich near $ 7 didn t come with anyth like chip or a side	side	76--80	0	a chip side
2231	2104_0	the wait here is long for dim sum but if you don t like share tabl or if the typic raucou dim sum atmospher is not your gig thi is a sleek for chinatown altern	wait	4--8	-1	sum the wait
2232	2104_1	the wait here is long for dim sum but if you don t like share tabl or if the typic raucou dim sum atmospher is not your gig thi is a sleek for chinatown altern	dim sum	26--33	0	dim or but atmospher for sum long t here sleek is wait
2233	2104_2	the wait here is long for dim sum but if you don t like share tabl or if the typic raucou dim sum atmospher is not your gig thi is a sleek for chinatown altern	dim sum atmospher	98--116	0	dim or but atmospher for sum long t raucou here thi typic the sleek is wait
2234	2104_3	the wait here is long for dim sum but if you don t like share tabl or if the typic raucou dim sum atmospher is not your gig thi is a sleek for chinatown altern	tabl	65--71	1	like share t tabl
2235	2037_0	thi place ha good potenti but need a signific amount of work befor we can justifi spend that much money on indian food you can get everywher els	money	111--116	-1	food money that much get
2236	2037_1	thi place ha good potenti but need a signific amount of work befor we can justifi spend that much money on indian food you can get everywher els	indian food	120--131	0	food money indian on
2237	693_0	everyth is alway cook to perfect the servic is excel the decor cool and underst	servic	47--54	1	servic excel the
2238	693_1	everyth is alway cook to perfect the servic is excel the decor cool and underst	decor	73--78	1	decor excel the cool
2239	3184_0	the thai food is good	thai food	4--13	1	food the good thai
2240	519_0	great select of wine and seafood	select of wine	6--23	1	and great of seafood select wine
2241	519_1	great select of wine and seafood	seafood	29--36	1	seafood wine
2242	379_0	accept price	price	11--17	1	price accept
2243	3005_0	we were seat at the sushi bar in front of yasuda	sushi bar	22--31	0	bar sushi seat at front the
2244	3035_0	as i made the titl it s an afford restaur for great tast	tast	61--66	1	great tast restaur for
2245	2233_0	definit not worth the price	price	25--30	-1	price definit the
2246	905_0	orsay is a veri pleasant throw back to tradit french food and french servic as well	french food	51--62	1	tradit food and servic french
2247	905_1	orsay is a veri pleasant throw back to tradit french food and french servic as well	servic	75--82	1	food servic french
2248	2965_0	it s easi to get a tabl for a larg group and you don t get hustl out	tabl	19--24	1	a tabl get
2249	2405_0	great food at reason price	food	6--10	1	food great price
2250	2405_1	great food at reason price	price	25--31	1	food price reason at
2251	1730_0	salad are a delici way to begin the meal	salad	0--6	1	salad way
2252	1730_1	salad are a delici way to begin the meal	meal	40--44	1	the begin meal
2253	1120_0	i order tamarind duck and my wife order noodl with ground beef and we were both delight by the way the dish evok thai flavor in unexpect way	tamarind duck	10--23	1	and tamarind order noodl duck
2254	1120_1	i order tamarind duck and my wife order noodl with ground beef and we were both delight by the way the dish evok thai flavor in unexpect way	noodl with ground beef	44--68	1	and noodl beef i delight duck with ground
2255	1120_2	i order tamarind duck and my wife order noodl with ground beef and we were both delight by the way the dish evok thai flavor in unexpect way	dish	112--118	1	dish flavor
2256	1120_3	i order tamarind duck and my wife order noodl with ground beef and we were both delight by the way the dish evok thai flavor in unexpect way	thai flavor	126--138	1	the evok i way dish flavor thai
2257	3314_0	if you ve ever been along the river in weehawken you have an idea of the top of view the chart hous ha to offer	view	80--84	1	of top view
2258	3516_0	the price are about $ 9 for an entre for dinner and even less for lunch	price	4--10	1	the price $
2259	3516_1	the price are about $ 9 for an entre for dinner and even less for lunch	entre	31--37	1	and $ for less an dinner entre
2260	3516_2	the price are about $ 9 for an entre for dinner and even less for lunch	dinner	42--48	0	dinner entre for
2261	3516_3	the price are about $ 9 for an entre for dinner and even less for lunch	lunch	67--72	1	lunch for less
2262	2799_0	and you can t beat the price	price	23--29	1	beat price the
2263	1668_0	should you happen to be impress by the cuisin definit tri it	cuisin	41--48	1	tri cuisin
2264	3264_0	i had the black cod with yuzu sauc which wa wonder	black cod with yuzu sauc	10--35	1	had sauc yuzu black cod the with wonder
2265	2922_0	price too high for thi cramp and unapp restaur	price	0--6	-1	high price
2266	1357_0	total hipster wannab attitud in an otherwis sweet spot	spot	53--57	1	sweet spot an attitud in otherwis
2267	1670_0	ye there might be a wait if you have no reserv	wait	22--26	-1	a be there ye have might wait
2268	1670_1	ye there might be a wait if you have no reserv	reserv	42--54	0	reserv have no
2269	189_0	everyth from the soft bread soggi salad and 50 minut wait time with an incred rude servic to deliv below averag food	bread	26--31	-1	salad bread
2270	189_1	everyth from the soft bread soggi salad and 50 minut wait time with an incred rude servic to deliv below averag food	salad	39--44	-1	and from salad soggi time everyth soft the bread
2271	189_2	everyth from the soft bread soggi salad and 50 minut wait time with an incred rude servic to deliv below averag food	servic	95--102	-1	rude incred servic an time with
2272	189_3	everyth from the soft bread soggi salad and 50 minut wait time with an incred rude servic to deliv below averag food	food	128--132	-1	food averag
2273	189_4	everyth from the soft bread soggi salad and 50 minut wait time with an incred rude servic to deliv below averag food	wait	60--64	-1	wait time
2274	1488_0	the sicilian is my favorit it is moist not dri like most place but all their pizza is great	pizza	79--84	1	their great all pizza
2275	1488_1	the sicilian is my favorit it is moist not dri like most place but all their pizza is great	sicilian	4--12	1	sicilian the favorit
2276	2190_0	downstair loung is alway a good attract	downstair loung	0--17	1	loung attract downstair
2277	2653_0	the menu price are a bit expens for what you get in qualiti and portion size	menu price	4--15	-1	the price expens menu
2278	2653_1	the menu price are a bit expens for what you get in qualiti and portion size	qualiti	56--63	-1	and in qualiti size get
2279	2653_2	the menu price are a bit expens for what you get in qualiti and portion size	portion size	68--80	-1	portion qualiti size
2280	2973_0	the food wa amaz and the servic wa prompt and help but not over bear or rush	food	4--8	1	food the wa
2281	2973_1	the food wa amaz and the servic wa prompt and help but not over bear or rush	servic	30--37	1	servic wa
2282	365_0	food wa deliv by a busboy not waiter we got no chees offer for the pasta our water and wine glass remain empti our entir meal when we would have easili spent anoth $ 20 on wine	food	1--5	0	food deliv
2283	365_1	food wa deliv by a busboy not waiter we got no chees offer for the pasta our water and wine glass remain empti our entir meal when we would have easili spent anoth $ 20 on wine	busboy	25--31	-1	not busboy
2284	365_2	food wa deliv by a busboy not waiter we got no chees offer for the pasta our water and wine glass remain empti our entir meal when we would have easili spent anoth $ 20 on wine	waiter	37--43	-1	a waiter deliv not got by
2285	365_3	food wa deliv by a busboy not waiter we got no chees offer for the pasta our water and wine glass remain empti our entir meal when we would have easili spent anoth $ 20 on wine	chees	55--61	-1	chees offer
2286	365_4	food wa deliv by a busboy not waiter we got no chees offer for the pasta our water and wine glass remain empti our entir meal when we would have easili spent anoth $ 20 on wine	pasta	78--83	-1	pasta got the remain for
2287	365_5	food wa deliv by a busboy not waiter we got no chees offer for the pasta our water and wine glass remain empti our entir meal when we would have easili spent anoth $ 20 on wine	water and wine glass	89--111	-1	and on 20 water glass remain our wine
2288	365_6	food wa deliv by a busboy not waiter we got no chees offer for the pasta our water and wine glass remain empti our entir meal when we would have easili spent anoth $ 20 on wine	wine	191--195	0	glass on 20 wine
2289	365_7	food wa deliv by a busboy not waiter we got no chees offer for the pasta our water and wine glass remain empti our entir meal when we would have easili spent anoth $ 20 on wine	meal	138--142	0	our entir meal empti
2290	136_0	the takeout is great too sinc they give high qualiti tupperwar as well	takeout	4--11	1	takeout great the
2291	2236_0	the food wa not fresh the sauc were bland and veri oili	food	4--8	-1	food wa
2292	2236_1	the food wa not fresh the sauc were bland and veri oili	sauc	28--34	-1	sauc the oili
2293	2483_0	could be pricey without a prix fix meal	prix fix meal	26--40	-1	a fix prix pricey without meal
2294	1096_0	thi is definit an excel date spot becaus of the ambianc and on the weekend the night scene is more than aliv	ambianc	58--66	1	and weekend ambianc scene
2295	1096_1	thi is definit an excel date spot becaus of the ambianc and on the weekend the night scene is more than aliv	night scene	92--103	1	of ambianc becaus scene night the weekend
2296	1096_2	thi is definit an excel date spot becaus of the ambianc and on the weekend the night scene is more than aliv	spot	38--42	1	spot becaus
2297	2366_0	one of us actual like the expresso that s it	expresso	29--37	1	the expresso actual like it
2298	3275_0	again the waitress wa awesom	waitress	11--19	1	waitress awesom
2299	1591_0	i love everyth about it especi the show and actor	show	42--47	1	and the show actor especi
2300	1591_1	i love everyth about it especi the show and actor	actor	52--58	1	actor show
2301	2240_0	the servic wa fast and friendli and the food wa veri tasti and they had the best hot sauc to add to your meal	servic	4--11	1	servic tasti
2302	2240_1	the servic wa fast and friendli and the food wa veri tasti and they had the best hot sauc to add to your meal	food	42--46	1	food the friendli
2303	2240_2	the servic wa fast and friendli and the food wa veri tasti and they had the best hot sauc to add to your meal	hot sauc	84--93	1	sauc the had hot best
2304	2240_3	the servic wa fast and friendli and the food wa veri tasti and they had the best hot sauc to add to your meal	meal	109--114	0	to add meal your
2305	799_0	the food wa just ok i would never go back	food	4--8	0	food wa
2306	2923_0	zero ambianc to boot	ambianc	5--13	-1	boot zero ambianc
2307	2854_0	scale feel remind me whi servic is so integr to fine dine	servic	31--38	1	me remind servic whi
2308	2854_1	scale feel remind me whi servic is so integr to fine dine	dine	62--68	1	to dine fine integr
2309	3392_0	i recommend the thai popcorn happi	thai popcorn	16--28	1	popcorn thai happi
2310	1844_0	everyth look great the drink the decor the food even the peopl	drink	28--34	1	the great drink look
2311	1844_1	everyth look great the drink the decor the food even the peopl	decor	40--45	1	food the decor look
2312	1844_2	everyth look great the drink the decor the food even the peopl	food	51--55	1	food peopl decor the
2313	2859_0	as soon as my father lift hi pen from the check a chef appear to usher us out	chef	53--57	-1	chef a appear
2314	2859_1	as soon as my father lift hi pen from the check a chef appear to usher us out	check	45--50	0	the lift from check
2315	2431_0	the paratha and kebab are made when order ensur a level of fresh that is unsurpass	paratha	4--12	1	and the made paratha kebab
2316	2431_1	the paratha and kebab are made when order ensur a level of fresh that is unsurpass	kebab	17--23	1	paratha kebab
2317	741_0	the tuna and sasab potato are excel	tuna	4--8	1	and tuna sasab potato
2318	741_1	the tuna and sasab potato are excel	sasab potato	13--28	1	the sasab excel tuna potato
2319	775_0	the onli disappoint wa the coat check girl who didn t seem to know what a custom is on a rel non busi night for the coat check girl	coat check girl	32--48	-1	the non for wa coat check girl seem
2320	775_1	the onli disappoint wa the coat check girl who didn t seem to know what a custom is on a rel non busi night for the coat check girl	coat check girl	132--148	-1	the non for wa coat check girl seem
2321	800_0	my fianc took me to scopa last week for my birthday and i couldn t believ the food	food	80--84	1	food the believ
2322	896_0	umm the beer wa cold	beer	11--15	1	cold beer
2323	1618_0	we had great dessert includ the best cannoli i ve ever had and then they offer an after dinner drink on the hous	dessert	13--21	1	dessert great had includ
2324	1618_1	we had great dessert includ the best cannoli i ve ever had and then they offer an after dinner drink on the hous	cannoli	42--49	1	cannoli ve
2325	1618_2	we had great dessert includ the best cannoli i ve ever had and then they offer an after dinner drink on the hous	after dinner drink	90--108	1	after hous drink an dinner offer
