	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
1813	1117_0	to finish off such a delightful dinner experience you must have dessert especially the white chocolate bread pudding with gelato and hot chocolate	dessert	64--71	1	especially dessert experience have you must
1814	1117_1	to finish off such a delightful dinner experience you must have dessert especially the white chocolate bread pudding with gelato and hot chocolate	white chocolate bread pudding with gelato and hot chocolate	88--147	1	and gelato experience chocolate hot pudding the with white bread
1815	1117_2	to finish off such a delightful dinner experience you must have dessert especially the white chocolate bread pudding with gelato and hot chocolate	dinner	32--38	1	a such dinner finish delightful
1816	306_0	the banana tower is an amazing dessert as well	banana tower	4--16	1	dessert tower the banana
1817	306_1	the banana tower is an amazing dessert as well	dessert	31--38	1	dessert is as an amazing tower
1818	94_0	excellent atmosphere delicious dishes good and friendly service	atmosphere	10--20	1	atmosphere dishes excellent
1819	94_1	excellent atmosphere delicious dishes good and friendly service	dishes	32--38	1	atmosphere service delicious dishes
1820	94_2	excellent atmosphere delicious dishes good and friendly service	service	57--64	1	good service dishes
1821	1015_0	a cool place to hang with your friends for a couple of healthy drinks and desserts	place	7--12	1	a hang place cool
1822	1015_1	a cool place to hang with your friends for a couple of healthy drinks and desserts	drinks	63--69	1	and healthy of couple desserts drinks
1823	1015_2	a cool place to hang with your friends for a couple of healthy drinks and desserts	desserts	74--82	1	desserts drinks
1824	1901_0	great vibe lots of people	vibe	6--10	1	lots vibe
1825	2422_0	i like mamoun s food as well but side by side kati rolls just produce tastier food hands down	food	16--20	1	mamoun like i food s hands
1826	2422_1	i like mamoun s food as well but side by side kati rolls just produce tastier food hands down	food	80--84	1	mamoun like i food s hands
1827	1607_0	the service is a bit slow but harkens back to my years growing up in napoli italy where things are not rushed and when you sit down for dinner the table is yours all night	service	4--11	-1	the slow service
1828	1607_1	the service is a bit slow but harkens back to my years growing up in napoli italy where things are not rushed and when you sit down for dinner the table is yours all night	dinner	138--144	0	dinner yours for sit
1829	1607_2	the service is a bit slow but harkens back to my years growing up in napoli italy where things are not rushed and when you sit down for dinner the table is yours all night	table	149--154	1	table the yours
1830	2793_0	but that wasn t the icing on the cake a tiramisu that resembled nothing i have ever had	icing on the cake	20--37	-1	on icing tiramisu t cake the
1831	2793_1	but that wasn t the icing on the cake a tiramisu that resembled nothing i have ever had	tiramisu	41--49	-1	cake tiramisu a
1832	2332_0	great food and the prices are very reasonable	food	6--10	1	food and great prices reasonable
1833	2332_1	great food and the prices are very reasonable	prices	19--25	1	food prices the
1834	58_0	a cool bar with great food and tons of excellent beer	bar	7--10	1	a food beer bar cool
1835	58_1	a cool bar with great food and tons of excellent beer	food	22--26	1	and great bar food tons with
1836	58_2	a cool bar with great food and tons of excellent beer	beer	50--54	1	of beer bar excellent
1837	536_0	be sure to try the seasonal and always delicious specials	specials	51--59	1	try specials the seasonal
1838	869_0	the ambience is authentic and relaxing and we have always received attentive and prompt service	ambience	4--12	1	ambience the authentic
1839	869_1	the ambience is authentic and relaxing and we have always received attentive and prompt service	service	88--95	1	received attentive service
1840	2961_0	fresh authentic french cuisine in substantial portions	french cuisine	18--32	1	cuisine portions authentic french fresh
1841	2961_1	fresh authentic french cuisine in substantial portions	portions	48--56	1	cuisine substantial portions in
1842	1355_0	drinks got screwed up she acted put upon	drinks	0--6	-1	got drinks
1843	2085_0	the one vegetarian entree abby s treasure was actually quite a surprise it was delicious and had winter melon covering an assortment of fresh mushrooms and vegetables	vegetarian entree	8--25	1	vegetarian entree abby
1844	2085_1	the one vegetarian entree abby s treasure was actually quite a surprise it was delicious and had winter melon covering an assortment of fresh mushrooms and vegetables	abby s treasure	27--42	1	entree vegetarian treasure one s surprise the abby
1845	2085_2	the one vegetarian entree abby s treasure was actually quite a surprise it was delicious and had winter melon covering an assortment of fresh mushrooms and vegetables	winter melon	101--112	1	melon had winter covering
1846	2085_3	the one vegetarian entree abby s treasure was actually quite a surprise it was delicious and had winter melon covering an assortment of fresh mushrooms and vegetables	assortment of fresh mushrooms and vegetables	125--169	1	and covering of vegetables an mushrooms delicious fresh assortment
1847	1173_0	at 5 dumplings for $1 you just cannot go wrong	dumplings	5--14	1	dumplings 1 5 at
1848	1470_0	but the pizza is way to expensive	pizza	8--13	-1	the way pizza
1849	2457_0	and the staff is also young energetic and hot	staff	8--13	1	and the energetic staff
1850	505_0	even better they know how to cook french classics like steak au poivre and songlet without burning it to death or overcooking it	steak au poivre	56--71	1	and like poivre songlet au cook steak
1851	505_1	even better they know how to cook french classics like steak au poivre and songlet without burning it to death or overcooking it	songlet	76--82	1	songlet poivre
1852	842_0	service was decent but not as smooth as i would expect from a place with these prices and reputation	prices	80--86	-1	and these reputation place prices with
1853	842_1	service was decent but not as smooth as i would expect from a place with these prices and reputation	reputation	91--101	1	prices reputation
1854	1595_0	we had a wonderful meal at naples 45 a month ago on a visit to nyc	meal	19--23	1	a 45 wonderful had meal
1855	2150_0	good drink	drink	5--10	1	good drink
1856	2443_0	great food spinach and corn dumplings and massaman curry very friendly and no nonsense service and a clean and funky bathroom	food	6--10	1	food dumplings great
1857	2443_1	great food spinach and corn dumplings and massaman curry very friendly and no nonsense service and a clean and funky bathroom	spinach and corn dumplings	12--38	1	and bathroom service spinach food corn dumplings clean curry
1858	2443_2	great food spinach and corn dumplings and massaman curry very friendly and no nonsense service and a clean and funky bathroom	service	91--98	1	dumplings nonsense service no
1859	2443_3	great food spinach and corn dumplings and massaman curry very friendly and no nonsense service and a clean and funky bathroom	bathroom	121--129	1	dumplings a bathroom clean
1860	2443_4	great food spinach and corn dumplings and massaman curry very friendly and no nonsense service and a clean and funky bathroom	massaman curry	43--58	1	dumplings curry friendly massaman
1861	2010_0	we had a girls night dinner here for restaurant week	dinner	22--28	0	a restaurant had girls dinner night
1862	3483_0	however i was there for a work dinner not long ago when my colleague from london noticed a very large waterbug on the ceiling	ceiling	119--126	-1	on ceiling the noticed
1863	3483_1	however i was there for a work dinner not long ago when my colleague from london noticed a very large waterbug on the ceiling	dinner	32--38	0	a dinner there work for
1864	255_0	my chow fun and chow see was really bland and oily	chow fun and chow see	3--24	-1	and bland see chow fun my
1865	828_0	even though i made the reservation at 3pm for the same night through dinnerbroker we were seated at a table with one of the best view	table	103--108	1	a table at seated one
1866	828_1	even though i made the reservation at 3pm for the same night through dinnerbroker we were seated at a table with one of the best view	reservation	23--34	1	reservation the made
1867	828_2	even though i made the reservation at 3pm for the same night through dinnerbroker we were seated at a table with one of the best view	seated	91--97	1	table we dinnerbroker seated were
1868	3553_0	we did notice however that some tables had what looked like pita instead of naan	pita	61--65	-1	looked pita naan like
1869	3553_1	we did notice however that some tables had what looked like pita instead of naan	naan	77--81	-1	pita instead naan
1870	315_0	i didn t take a look at the rest menu but the oysters were fantastic	menu	33--37	0	menu the take rest at
1871	315_1	i didn t take a look at the rest menu but the oysters were fantastic	oysters	47--54	1	fantastic oysters the
1872	3282_0	the grilled cheese at home afterwards was better	grilled cheese	4--18	1	better cheese the home grilled
1873	666_0	great service great food	service	6--13	1	food great service
1874	666_1	great service great food	food	21--25	1	food great service
1875	1018_0	sometimes i get bad food and bad service sometimes i get good good and bad service	food	20--24	-1	food and bad service get
1876	1018_1	sometimes i get bad food and bad service sometimes i get good good and bad service	service	33--40	-1	food bad good service get
1877	1018_2	sometimes i get bad food and bad service sometimes i get good good and bad service	service	76--83	-1	food bad good service get
1878	1018_3	sometimes i get bad food and bad service sometimes i get good good and bad service	good	63--67	1	and bad good service
1879	39_0	when we were finally seated our waitress came by twice 1 for our order and 2 for our check	waitress	32--40	-1	our waitress came
1880	39_1	when we were finally seated our waitress came by twice 1 for our order and 2 for our check	check	85--90	0	our 2 check for
1881	2247_0	in summer eat outside on a terrace another great feature of sun	terrace	27--34	1	a on eat terrace
1882	2458_0	it s the perfect restaurant for ny life style it got cool design awsome drinks and food and lot s of good looking people eating and hanging at the pink bar	design	59--65	1	design drinks
1883	2458_1	it s the perfect restaurant for ny life style it got cool design awsome drinks and food and lot s of good looking people eating and hanging at the pink bar	drinks	74--80	1	and awsome good food design drinks cool
1884	2458_2	it s the perfect restaurant for ny life style it got cool design awsome drinks and food and lot s of good looking people eating and hanging at the pink bar	food	85--89	1	food and lot drinks
1885	2458_3	it s the perfect restaurant for ny life style it got cool design awsome drinks and food and lot s of good looking people eating and hanging at the pink bar	bar	154--157	0	pink bar the eating at
1886	1959_0	we did have to wait at the bar for approx	bar	27--30	0	the bar at approx wait
1887	3228_0	if you love seafood you would love this place	seafood	12--19	1	seafood love
1888	3228_1	if you love seafood you would love this place	place	41--46	1	this place love
1889	1837_0	good fast service	service	11--18	1	good fast service
1890	1296_0	they charge different prices all the time	prices	22--28	-1	prices charge different
1891	2245_0	i was in love with pongsri on 48th but compared to sun it is slow in service and overpriced	service	71--78	-1	slow service in
1892	2028_0	my friends and i experienced amazing cheese and a delicious new summer menu at artisanal last night	cheese	37--43	1	and cheese amazing experienced menu
1893	2028_1	my friends and i experienced amazing cheese and a delicious new summer menu at artisanal last night	menu	72--76	1	a cheese delicious menu
1894	1916_0	it s charmingly small and that leads to an atmosphere that is extremely cozy and romantic even	atmosphere	43--52	1	atmosphere cozy it an to s charmingly
1895	343_0	it is obvious that no one in the restaurant has any idea about or experience with japanese cuisine	japanese cuisine	82--98	-1	cuisine with japanese experience
1896	165_0	in terms of the food itself nothing special we limited ourselves to several appetizers	food	16--20	0	food of the terms
1897	165_1	in terms of the food itself nothing special we limited ourselves to several appetizers	appetizers	80--90	0	limited appetizers several to
1898	2508_0	love the jazz bands on fri and sat	jazz bands	9--19	1	bands the jazz love
1899	3114_0	to begin we were told there was a 30 minute wait and started to leave when the hostess offered to call us on our cell phone when the table was ready	hostess	81--88	1	offered the hostess
1900	3114_1	to begin we were told there was a 30 minute wait and started to leave when the hostess offered to call us on our cell phone when the table was ready	wait	45--49	-1	a was minute wait
1901	3114_2	to begin we were told there was a 30 minute wait and started to leave when the hostess offered to call us on our cell phone when the table was ready	table	135--140	1	ready table the
1902	492_0	the servers give you some sample slices of your order while you wait shortly i might add	servers	4--11	1	the servers give
1903	1886_0	the service was ok	service	4--11	0	the ok service
1904	3512_0	when asked about how a certain dish was prepared in comparison to a similar at other thai restaurants he replied this is not mcdonald s every place makes things differently while it is understandable that every place is indeed different there was not a need to be uncourteous to customers and downright rude	dish	31--35	0	dish a certain prepared
1905	3156_0	don t expect to sit down inside though there are only a few tables and they are always full	tables	61--67	-1	tables are few
1906	1947_0	the staff is accomodating the ambiance is exciting and yet relaxed and the food is out of this world	staff	4--9	1	the accomodating staff
1907	1947_1	the staff is accomodating the ambiance is exciting and yet relaxed and the food is out of this world	ambiance	31--39	1	the exciting ambiance
1908	1947_2	the staff is accomodating the ambiance is exciting and yet relaxed and the food is out of this world	food	77--81	1	food world the
1909	1929_0	the food was delicious i had a halibut special my husband had steak and the service was top notch	food	4--8	1	food the delicious
1910	1929_1	the food was delicious i had a halibut special my husband had steak and the service was top notch	halibut special	32--47	1	a had halibut special
1911	1929_2	the food was delicious i had a halibut special my husband had steak and the service was top notch	steak	64--69	1	steak had
1912	1929_3	the food was delicious i had a halibut special my husband had steak and the service was top notch	service	80--87	1	the notch service
1913	740_0	the manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group	manager	4--11	-1	claimed manager the
1914	740_1	the manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group	bill	72--76	0	on the compensate bill shows
1915	2797_0	it s the only place you can get yummy authentic japanese comfort food	japanese comfort food	48--69	1	yummy get food comfort japanese authentic
1916	409_0	we took advantage of the half price sushi deal on saturday so it was well worth it	half price sushi deal	26--47	1	advantage deal of price sushi half the saturday
1917	3442_0	we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation	reservation	106--117	0	late reservation for our
1918	3442_1	we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation	seated	50--56	1	late away seated came were
1919	158_0	we were fast to order the appetizer platter since we were very hungry	appetizer platter	26--43	0	the platter order appetizer
1920	3186_0	the staff are attentive and have smiles on their faces	staff	4--9	1	the attentive staff
1921	52_0	no dress codes no attitudes plenty of comfort companionship a great place to relax in an always busy midtown	dress codes	3--14	1	codes dress plenty no
1922	52_1	no dress codes no attitudes plenty of comfort companionship a great place to relax in an always busy midtown	attitudes	19--28	1	attitudes plenty no
1923	52_2	no dress codes no attitudes plenty of comfort companionship a great place to relax in an always busy midtown	place	71--76	1	a great place plenty relax
1924	2125_0	largest and freshest pieces of sushi and delicious	pieces of sushi	21--36	1	and of sushi pieces delicious largest
1925	3371_0	even the pasta is delicious here a rarity in new york pizza restaurants	pasta	9--14	1	pasta the delicious
1926	2115_0	but when we looked at the menu there weren t a lot of choices most of them were dumplings in the appetizer section	menu	26--30	-1	looked menu the at
1927	2115_1	but when we looked at the menu there weren t a lot of choices most of them were dumplings in the appetizer section	dumplings	82--91	0	dumplings most section t were
1928	2115_2	but when we looked at the menu there weren t a lot of choices most of them were dumplings in the appetizer section	appetizer	99--108	-1	section appetizer
1929	753_0	after my 3rd time the manager remembered me and treated me like an usual customer	manager	22--29	1	remembered manager the
1930	3165_0	now if they could only get a toaster	toaster	29--36	-1	a toaster get
1931	3505_0	when he s not making authentic neapolitan pizza in the open brick oven or lightly frying zucchini blossoms he s visiting the regulars a growing legion and checking on newcomers	neapolitan pizza	31--47	1	making authentic neapolitan oven pizza
1932	3505_1	when he s not making authentic neapolitan pizza in the open brick oven or lightly frying zucchini blossoms he s visiting the regulars a growing legion and checking on newcomers	zucchini blossoms	89--106	1	frying visiting blossoms zucchini
1933	1747_0	wait staff is blantently unappreciative of your business but its the best pie on the uws	wait staff	0--10	-1	unappreciative staff wait
1934	1747_1	wait staff is blantently unappreciative of your business but its the best pie on the uws	pie	74--77	1	business uws pie but the its best
1935	1481_0	the ingredients taste fresher the crust is thinner and crispier the slice is less oily and it s never burnt like it occasionally is at joe s	ingredients	4--15	1	taste ingredients
1936	1481_1	the ingredients taste fresher the crust is thinner and crispier the slice is less oily and it s never burnt like it occasionally is at joe s	crust	35--40	1	the thinner crust
1937	1481_2	the ingredients taste fresher the crust is thinner and crispier the slice is less oily and it s never burnt like it occasionally is at joe s	slice	70--75	1	the slice oily
1938	1767_0	fish is so very fresh	fish	0--4	1	fresh fish
1939	634_0	the prices were cheap compared to the quality of service and food	prices	4--10	1	prices the cheap
1940	634_1	the prices were cheap compared to the quality of service and food	service	49--56	1	and of quality food service
1941	634_2	the prices were cheap compared to the quality of service and food	food	61--65	1	food service
1942	968_0	top spot in town for vietnamese classics better than places that cost a lot more	vietnamese classics	21--40	1	town classics for vietnamese
1943	2300_0	less wait time for me	wait time	5--14	1	me less time wait
1944	1039_0	the decor is really blah and not at all hip or happening	decor	4--9	-1	blah decor the
1945	3138_0	having discovered ping s on the internet we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in	fish tanks	103--113	1	the ease fish by tanks
1946	1547_0	it appears to be the owner s first venture and it shows	owner	21--26	-1	owner the venture
1947	2597_0	i come from a family of pizzeria owners and i m almost ashamed to say that the pizza in morning s blows my families receives away	pizza	80--85	1	blows morning the pizza
1948	715_0	we ordered some beef and noodle soup dishes from the thai section of the menu but nothing we got was thai	beef	16--20	-1	and some ordered dishes beef
1949	715_1	we ordered some beef and noodle soup dishes from the thai section of the menu but nothing we got was thai	noodle soup dishes	25--43	-1	soup noodle dishes beef
1950	715_2	we ordered some beef and noodle soup dishes from the thai section of the menu but nothing we got was thai	menu	73--77	-1	menu section the of
1951	2160_0	they have a huge selection of different cream cheeses and all of their salads are great	cream cheeses	40--53	1	cheeses different selection cream of
1952	2160_1	they have a huge selection of different cream cheeses and all of their salads are great	salads	71--77	1	of all salads their
1953	3437_0	the lobster sandwich is good and the spaghetti with scallops and shrimp is great	lobster sandwich	4--20	1	the good lobster sandwich
1954	3437_1	the lobster sandwich is good and the spaghetti with scallops and shrimp is great	spaghetti with scallops and shrimp	37--71	1	and great good with shrimp scallops the spaghetti
1955	939_0	the food was authentic	food	4--8	1	food the authentic
1956	3140_0	the dim sum is delectable while the prices are quite easy on the wallet	dim sum	4--11	1	dim sum delectable the
1957	3140_1	the dim sum is delectable while the prices are quite easy on the wallet	prices	36--42	1	prices the easy
1958	1714_0	i only tried a simple dish of spinach ravioli in a light oil and garlic sauce but it actually faired better than most nyc italian joints i ve tried similar dishes at	spinach ravioli in a light oil and garlic sauce	30--77	1	a and oil tried spinach of light garlic in dish sauce ravioli
1959	1714_1	i only tried a simple dish of spinach ravioli in a light oil and garlic sauce but it actually faired better than most nyc italian joints i ve tried similar dishes at	dish	22--26	1	dish a tried simple ravioli
1960	1714_2	i only tried a simple dish of spinach ravioli in a light oil and garlic sauce but it actually faired better than most nyc italian joints i ve tried similar dishes at	dishes	157--163	0	similar tried dishes
1961	337_0	the worst excuse for japanese food i ve ever encountered	japanese food	21--34	-1	food ve japanese
1962	764_0	i ordered a chicken teriyaki dish and found that the chicken was extremely dry	chicken teriyaki dish	12--33	-1	a dry ordered dish chicken teriyaki the
1963	764_1	i ordered a chicken teriyaki dish and found that the chicken was extremely dry	chicken	53--60	-1	dish dry chicken the
1964	1329_0	we had reservations at 9pm but was not seated until 10 15pm	reservations	7--19	-1	reservations had pm
1965	3198_0	we had pam s special fried fish and it was amazing	pam s special fried fish	7--31	1	and fish had amazing s fried pam special
1966	3325_0	there is no excuse for such lousy service	service	34--41	-1	excuse lousy for service such
1967	3304_0	my boyfriend had the new england chowder it was good but i think the award should go to the lobster bisque	new england chowder	21--40	1	good england had chowder new the
1968	3304_1	my boyfriend had the new england chowder it was good but i think the award should go to the lobster bisque	lobster bisque	92--106	1	go to the lobster bisque
1969	3608_0	so a little inconsistency there but either way both pizzas were really good	pizzas	54--60	1	both good pizzas
1970	3203_0	overall the restaurant is more expensive than our other sushi favorites but everything was delicious	sushi	56--61	0	sushi favorites
1971	3499_0	not enough wines by the glass either	wines by the glass	11--29	-1	wines glass enough either not the by
1972	694_0	i had the duck breast special on my last visit and it was incredible	duck breast special	10--29	1	had visit breast duck the special
1973	831_0	i must say it s a little pricey for the food because it was not as spectacular as the view	food	40--44	-1	food pricey the for
1974	271_0	these innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible	french indian fusion	20--40	1	of fusion innovators indian french
1975	271_1	these innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible	dishes	66--72	1	accessible dishes
1976	2677_0	just don t take the seat between the bar and the back half of the restaurant i saw a woman get nudged 40times sitting there	seat	20--24	-1	the bar take seat
1977	2677_1	just don t take the seat between the bar and the back half of the restaurant i saw a woman get nudged 40times sitting there	bar	37--40	0	and bar half seat between the
1978	844_0	no gimmicks here the food speaks for itself in its freshness and preparation	food	24--28	1	food the here
1979	551_0	we were worried we would have trouble getting in but somehow managed to have a short wait	wait	86--90	1	a short have wait
1980	3709_0	my wife had the fried shrimp which are huge and loved it	fried shrimp	16--28	1	huge the fried had shrimp
1981	1704_0	one should not go to lucky strike for the food	food	42--46	-1	strike food the for
1982	1196_0	the service is awful the last time i was there and i do mean the last time we were told that they needed our table so we would have to leave	service	4--11	-1	awful the service
1983	1196_1	the service is awful the last time i was there and i do mean the last time we were told that they needed our table so we would have to leave	table	112--117	-1	our needed table
1984	3689_0	we could only get through an appetizer and cheese fondue	appetizer	29--38	0	and cheese fondue appetizer
1985	3689_1	we could only get through an appetizer and cheese fondue	cheese fondue	43--56	0	cheese get fondue an through appetizer
1986	3472_0	both times we waited well over a half hour for a table even though we had reservations	table	49--54	-1	a table for hour
1987	3472_1	both times we waited well over a half hour for a table even though we had reservations	reservations	75--87	-1	reservations had
1988	16_0	night without a reservation we had to wait at the bar for a little while but the manager was so nice and made our wait a great experience	manager	83--90	1	manager the nice
1989	16_1	night without a reservation we had to wait at the bar for a little while but the manager was so nice and made our wait a great experience	reservation	16--27	0	a reservation without had night
1990	16_2	night without a reservation we had to wait at the bar for a little while but the manager was so nice and made our wait a great experience	bar	51--54	0	the while bar at wait
1991	16_3	night without a reservation we had to wait at the bar for a little while but the manager was so nice and made our wait a great experience	wait	116--120	1	made bar had to our wait nice
1992	2253_0	try the green curry	green curry	8--19	1	try green the curry
1993	3425_0	we had the scallops as an appetizer and they were delicious and the sauce was wonderful	scallops	11--19	1	scallops the had appetizer
1994	3425_1	we had the scallops as an appetizer and they were delicious and the sauce was wonderful	appetizer	26--35	1	and an as delicious scallops appetizer
1995	3425_2	we had the scallops as an appetizer and they were delicious and the sauce was wonderful	sauce	68--73	1	the wonderful sauce
1996	2698_0	we were also seated promptly at the time of our reservation and the service was very quick and professional	service	68--75	1	quick the service
1997	2698_1	we were also seated promptly at the time of our reservation and the service was very quick and professional	reservation	48--59	1	our reservation of time
1998	2496_0	you rarely have to wait for a seat and the carrys mashman green red are full of flavor and come super spicy if you ask for it	seat	30--34	1	a and full red seat
1999	2496_1	you rarely have to wait for a seat and the carrys mashman green red are full of flavor and come super spicy if you ask for it	carrys mashman green red	43--71	1	carrys mashman seat green the red
2000	2496_2	you rarely have to wait for a seat and the carrys mashman green red are full of flavor and come super spicy if you ask for it	flavor	84--90	1	of flavor full
2001	124_0	the food there are satisfying	food	4--8	1	food the are
2002	630_0	i highly recommend visiting this restaurant and having dinner and drinks	dinner	55--61	1	dinner having
2003	630_1	i highly recommend visiting this restaurant and having dinner and drinks	drinks	66--72	1	drinks recommend
2004	267_0	the bar is very well stocked with interesting beers and well priced wines	bar	4--7	1	stocked bar the
2005	267_1	the bar is very well stocked with interesting beers and well priced wines	beers	46--51	1	and stocked wines interesting beers with
2006	267_2	the bar is very well stocked with interesting beers and well priced wines	wines	68--73	1	priced beers wines
2007	267_3	the bar is very well stocked with interesting beers and well priced wines	priced	61--67	1	priced well wines
2008	2657_0	last memorial day i tried to make reservations but was told they were closed that weekend interesting but	reservations	35--47	-1	reservations make
2009	920_0	the food was good	food	4--8	1	food the good
2010	2976_0	great wine selection gigondas is worth the price and the house champagne is a great value	wine selection	6--20	1	gigondas selection wine
2011	2976_1	great wine selection gigondas is worth the price and the house champagne is a great value	gigondas	22--30	1	gigondas great selection worth wine
2012	2976_2	great wine selection gigondas is worth the price and the house champagne is a great value	house champagne	59--74	1	house price champagne the
2013	2976_3	great wine selection gigondas is worth the price and the house champagne is a great value	price	44--49	0	and price champagne the value
2014	2408_0	at night but it s hard to hear your own conversation with everyone else competing for that same luxury the music playing in the background is also voluminous	music	110--115	-1	music playing
2015	304_0	i have enjoyed everything i have ever gotten and the fish is so fresh and always prepared in a great way	fish	53--57	1	fresh fish the
2016	3225_0	i particularly love their yellowfin tuna and their mussel selection	yellowfin tuna	26--40	1	and selection love their tuna yellowfin
2017	3225_1	i particularly love their yellowfin tuna and their mussel selection	mussel selection	51--67	1	their tuna selection mussel
2018	3154_0	i love to visit murrays for my bagel fix	bagel	31--36	1	bagel fix
2019	2348_0	we made early dinner reservations and were thoroughly impressed reminds me of my grandfather its old school italian scenery with lots of fun stuff to admire	scenery	118--125	1	scenery school made old its italian
2020	2348_1	we made early dinner reservations and were thoroughly impressed reminds me of my grandfather its old school italian scenery with lots of fun stuff to admire	dinner reservations	14--33	1	early reservations dinner made
2021	921_0	the place was nice and calm	place	4--9	1	the place nice
2022	532_0	cheese plate is a varied delight and great bargain at $10	cheese plate	0--12	1	delight plate cheese
2023	1972_0	i could have drank 4 glasses of water and still been parched so watch out	glasses of water	21--37	0	water of drank 4 glasses
2024	553_0	when we sat we got great and fast service	service	35--42	1	got great service
2025	1681_0	most of the servers are very attentive friendly and quite attractive	servers	12--19	1	most the of servers
2026	1734_0	service is average	service	0--7	0	average service
2027	2558_0	but they ve done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the godmother pizza a sort of traditional flat pizza with an olive oil brushed crust and less tomato sauce than usual	godmother pizza a sort of traditional flat pizza with an olive oil brushed crust and less tomato sauce than usual	115--230	1	and less godmother an done tomato traditional with crust sauce pizza sort flat oil offering job olive brushed than a like of specials the usual
2028	2558_1	but they ve done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the godmother pizza a sort of traditional flat pizza with an olive oil brushed crust and less tomato sauce than usual	specials	97--105	1	terrific some faves specials plus pizza
2029	3683_0	they forgot a sandwich didn t include plastic forks and didn t include pita with the hummus platter	sandwich	14--22	0	sandwich t
2030	3683_1	they forgot a sandwich didn t include plastic forks and didn t include pita with the hummus platter	plastic forks	39--52	0	and forks include t plastic
2031	3683_2	they forgot a sandwich didn t include plastic forks and didn t include pita with the hummus platter	pita	73--77	0	pita include
2032	3683_3	they forgot a sandwich didn t include plastic forks and didn t include pita with the hummus platter	hummus platter	87--101	0	hummus the include with platter
2033	2715_0	the steak is good the fish is good and the sushi was surprisingly great	steak	4--9	1	steak the good
2034	2715_1	the steak is good the fish is good and the sushi was surprisingly great	fish	23--27	1	fish good the
2035	2715_2	the steak is good the fish is good and the sushi was surprisingly great	sushi	44--49	1	great sushi the
2036	2295_0	i am reluctant to write because i would not want my jem of a pizza place to become overcrowded	pizza	61--66	1	place pizza
2037	3513_0	the service was poor restaurant poorly lit staff not very attentive and i would have rather eaten at a mcdonald s than this joint	service	4--11	-1	poor the service
2038	3513_1	the service was poor restaurant poorly lit staff not very attentive and i would have rather eaten at a mcdonald s than this joint	staff	45--50	-1	lit staff
2039	2192_0	my gf and i still choose to eat there a lot because of diverse cocktails the chill decor and the decent sushi	cocktails	63--72	1	cocktails because diverse eat
2040	2192_1	my gf and i still choose to eat there a lot because of diverse cocktails the chill decor and the decent sushi	decor	84--89	1	and decor sushi the eat chill
2041	2192_2	my gf and i still choose to eat there a lot because of diverse cocktails the chill decor and the decent sushi	sushi	106--111	1	decent decor sushi the
2042	2020_0	we ended the dinner with a surprisingly light and flaky apple tarte tatin	apple tarte tatin	56--73	1	a apple tarte light tatin ended with
2043	2020_1	we ended the dinner with a surprisingly light and flaky apple tarte tatin	dinner	13--19	0	ended dinner the
2044	915_0	the buffet had a nice selection	buffet	4--10	1	the had buffet
2045	915_1	the buffet had a nice selection	selection	22--31	1	a selection had nice
2046	1768_0	waitstaff are very friendly	waitstaff	0--9	1	friendly waitstaff
2047	1664_0	service was slow had to wait to order and get food although not crowded	service	0--7	-1	slow service
2048	1664_1	service was slow had to wait to order and get food although not crowded	food	46--50	0	food get
2049	3690_0	will have to return to try the chocolate	chocolate	31--40	1	the have chocolate
2050	2827_0	the food was below average the service was pathetic there was no ambience at all	food	4--8	-1	food average the
2051	2827_1	the food was below average the service was pathetic there was no ambience at all	service	32--39	-1	the service pathetic
2052	2827_2	the food was below average the service was pathetic there was no ambience at all	ambience	67--75	-1	ambience was no
2053	1585_0	i really enjoyed the shows put on by the actors	shows	21--26	1	put the enjoyed shows
2054	1585_1	i really enjoyed the shows put on by the actors	actors	41--47	1	put the actors by
2055	2163_0	our first time in new york and we had to try a new york bagel	new york bagel	47--61	0	and bagel we time try york a in new
2056	3443_0	service was efficient courteous	service	0--7	1	courteous service
2057	412_0	the miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past	miso soup	4--13	-1	miso soup lacked the
2058	412_1	the miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past	fish	36--40	-1	the flavor fish
2059	412_2	the miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past	flavor	21--27	-1	and flavor fish prepared
2060	2154_0	they are the best bagels i ve had	bagels	18--24	1	bagels had are they the best
2061	1667_0	i ve read some of the previews reviews people are either not new yorkers or have more appreciation for ambience then food	ambience	105--113	0	food ambience
2062	1667_1	i ve read some of the previews reviews people are either not new yorkers or have more appreciation for ambience then food	food	119--123	0	food appreciation then for ambience
2063	426_0	toons has recently been redone so it s now a very attractive space	space	62--67	1	a space it redone s so attractive now
2064	1964_0	$160 for 2 filets 2 sides an appetizer and drinks	filets	11--17	0	2 filets 160 for
