	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
1815	1117_2	to finish delightful dinner experience must dessert especially white chocolate bread pudding gelato hot chocolate	dinner	32--38	1	dinner finish delightful
1816	306_0	the banana tower amazing dessert well	banana tower	4--16	1	dessert the well banana tower
1817	306_1	the banana tower amazing dessert well	dessert	31--38	1	dessert tower amazing
1818	94_0	excellent atmosphere delicious dishes good friendly service	atmosphere	10--20	1	atmosphere service dishes excellent
1819	94_1	excellent atmosphere delicious dishes good friendly service	dishes	32--38	1	atmosphere delicious dishes
1820	94_2	excellent atmosphere delicious dishes good friendly service	service	57--64	1	atmosphere good friendly service
1821	1015_0	a cool place hang friends couple healthy drinks desserts	place	7--12	1	a place hang cool
1822	1015_1	a cool place hang friends couple healthy drinks desserts	drinks	63--69	1	healthy desserts couple drinks
1823	1015_2	a cool place hang friends couple healthy drinks desserts	desserts	74--82	1	desserts friends drinks
1824	1901_0	great vibe lots people	vibe	6--10	1	lots vibe
1825	2422_0	i like mamoun food well side side kati rolls produce tastier food hands	food	16--20	1	food rolls hands
1826	2422_1	i like mamoun food well side side kati rolls produce tastier food hands	food	80--84	1	food rolls hands
1827	1607_0	the service bit slow harkens back years growing napoli italy things not rushed sit dinner table night	service	4--11	-1	the slow service harkens
1828	1607_1	the service bit slow harkens back years growing napoli italy things not rushed sit dinner table night	dinner	138--144	0	table dinner
1829	1607_2	the service bit slow harkens back years growing napoli italy things not rushed sit dinner table night	table	149--154	1	table dinner sit
1830	2793_0	but icing cake tiramisu resembled nothing i ever	icing cake	20--37	-1	tiramisu cake icing
1831	2793_1	but icing cake tiramisu resembled nothing i ever	tiramisu	41--49	-1	resembled tiramisu icing cake
1832	2332_0	great food prices reasonable	food	6--10	1	prices food
1833	2332_1	great food prices reasonable	prices	19--25	1	prices food great reasonable
1834	58_0	a cool bar great food tons excellent beer	bar	7--10	1	a tons bar beer cool
1835	58_1	a cool bar great food tons excellent beer	food	22--26	1	food tons
1836	58_2	a cool bar great food tons excellent beer	beer	50--54	1	beer bar excellent
1837	536_0	be sure try seasonal always delicious specials	specials	51--59	1	try specials delicious seasonal
1838	869_0	the ambience authentic relaxing always received attentive prompt service	ambience	4--12	1	ambience authentic
1839	869_1	the ambience authentic relaxing always received attentive prompt service	service	88--95	1	received prompt service
1840	2961_0	fresh authentic french cuisine substantial portions	french cuisine	18--32	1	cuisine portions authentic french fresh
1841	2961_1	fresh authentic french cuisine substantial portions	portions	48--56	1	cuisine substantial portions
1842	1355_0	drinks got screwed acted put upon	drinks	0--6	-1	got drinks
1843	2085_0	the one vegetarian entree abby treasure actually quite surprise delicious winter melon covering assortment fresh mushrooms vegetables	vegetarian entree	8--25	1	entree vegetarian treasure actually the one vegetables
1844	2085_1	the one vegetarian entree abby treasure actually quite surprise delicious winter melon covering assortment fresh mushrooms vegetables	abby treasure	27--42	1	treasure entree abby
1845	2085_2	the one vegetarian entree abby treasure actually quite surprise delicious winter melon covering assortment fresh mushrooms vegetables	winter melon	101--112	1	melon vegetables winter delicious
1846	2085_3	the one vegetarian entree abby treasure actually quite surprise delicious winter melon covering assortment fresh mushrooms vegetables	assortment fresh mushrooms vegetables	125--169	1	entree covering vegetables quite mushrooms delicious fresh melon surprise assortment
1847	1173_0	at 5 dumplings $1 cannot go wrong	dumplings	5--14	1	1 dumplings 5 at
1848	1470_0	but pizza way expensive	pizza	8--13	-1	way pizza
1849	2457_0	and staff also young energetic hot	staff	8--13	1	and hot staff
1850	505_0	even better know cook french classics like steak au poivre songlet without burning death overcooking	steak au poivre	56--71	1	like poivre songlet au cook steak
1851	505_1	even better know cook french classics like steak au poivre songlet without burning death overcooking	songlet	76--82	1	poivre au know songlet
1852	842_0	service decent not smooth i would expect place prices reputation	prices	80--86	-1	prices reputation
1853	842_1	service decent not smooth i would expect place prices reputation	reputation	91--101	1	prices reputation place expect
1854	1595_0	we wonderful meal naples 45 month ago visit nyc	meal	19--23	1	naples meal
1855	2150_0	good drink	drink	5--10	1	good drink
1856	2443_0	great food spinach corn dumplings massaman curry friendly no nonsense service clean funky bathroom	food	6--10	1	food corn
1857	2443_1	great food spinach corn dumplings massaman curry friendly no nonsense service clean funky bathroom	spinach corn dumplings	12--38	1	great spinach dumplings corn food curry
1858	2443_2	great food spinach corn dumplings massaman curry friendly no nonsense service clean funky bathroom	service	91--98	1	no nonsense service clean friendly
1859	2443_3	great food spinach corn dumplings massaman curry friendly no nonsense service clean funky bathroom	bathroom	121--129	1	bathroom funky clean
1860	2443_4	great food spinach corn dumplings massaman curry friendly no nonsense service clean funky bathroom	massaman curry	43--58	1	dumplings curry clean massaman
1861	2010_0	we girls night dinner restaurant week	dinner	22--28	0	dinner restaurant
1862	3483_0	however i work dinner not long ago colleague london noticed large waterbug ceiling	ceiling	119--126	-1	large waterbug ceiling noticed
1863	3483_1	however i work dinner not long ago colleague london noticed large waterbug ceiling	dinner	32--38	0	i dinner work
1864	255_0	my chow fun chow see really bland oily	chow fun chow see	3--24	-1	fun see my oily chow
1865	828_0	even though i made reservation 3pm night dinnerbroker seated table one best view	table	103--108	1	table seated one
1866	828_1	even though i made reservation 3pm night dinnerbroker seated table one best view	reservation	23--34	1	reservation made
1867	828_2	even though i made reservation 3pm night dinnerbroker seated table one best view	seated	91--97	1	table dinnerbroker best seated view
1868	3553_0	notice however tables looked like pita instead naan	pita	61--65	-1	looked pita like
1869	3553_1	notice however tables looked like pita instead naan	naan	77--81	-1	looked instead naan
1870	315_0	i take look rest menu oysters fantastic	menu	33--37	0	menu oysters
1871	315_1	i take look rest menu oysters fantastic	oysters	47--54	1	menu fantastic oysters rest
1872	3282_0	the grilled cheese home afterwards better	grilled cheese	4--18	1	grilled home cheese
1873	666_0	great service great food	service	6--13	1	food great service
1874	666_1	great service great food	food	21--25	1	food great service
1875	1018_0	sometimes get bad food bad service sometimes get good good bad service	food	20--24	-1	food service
1876	1018_1	sometimes get bad food bad service sometimes get good good bad service	service	33--40	-1	food bad good service get
1877	1018_2	sometimes get bad food bad service sometimes get good good bad service	service	76--83	-1	food bad good service get
1878	1018_3	sometimes get bad food bad service sometimes get good good bad service	good	63--67	1	good service
1879	39_0	when finally seated waitress came twice 1 order 2 check	waitress	32--40	-1	waitress seated
1880	39_1	when finally seated waitress came twice 1 order 2 check	check	85--90	0	1 2 check came order
1881	2247_0	in summer eat outside terrace another great feature sun	terrace	27--34	1	outside eat terrace
1882	2458_0	it perfect restaurant ny life style got cool design awsome drinks food lot good looking people eating hanging pink bar	design	59--65	1	awsome design
1883	2458_1	it perfect restaurant ny life style got cool design awsome drinks food lot good looking people eating hanging pink bar	drinks	74--80	1	looking got awsome drinks
1884	2458_2	it perfect restaurant ny life style got cool design awsome drinks food lot good looking people eating hanging pink bar	food	85--89	1	food lot
1885	2458_3	it perfect restaurant ny life style got cool design awsome drinks food lot good looking people eating hanging pink bar	bar	154--157	0	pink bar hanging
1886	1959_0	we wait bar approx	bar	27--30	0	approx bar
1887	3228_0	if love seafood would love place	seafood	12--19	1	seafood love
1888	3228_1	if love seafood would love place	place	41--46	1	place love
1889	1837_0	good fast service	service	11--18	1	good fast service
1890	1296_0	they charge different prices time	prices	22--28	-1	prices charge different
1891	2245_0	i love pongsri 48th compared sun slow service overpriced	service	71--78	-1	compared love overpriced service sun slow
1892	2028_0	my friends i experienced amazing cheese delicious new summer menu artisanal last night	cheese	37--43	1	artisanal cheese
1893	2028_1	my friends i experienced amazing cheese delicious new summer menu artisanal last night	menu	72--76	1	artisanal menu
1894	1916_0	it charmingly small leads atmosphere extremely cozy romantic even	atmosphere	43--52	1	atmosphere romantic
1895	343_0	it obvious no one restaurant idea experience japanese cuisine	japanese cuisine	82--98	-1	cuisine obvious japanese experience
1896	165_0	in terms food nothing special limited several appetizers	food	16--20	0	food appetizers
1897	165_1	in terms food nothing special limited several appetizers	appetizers	80--90	0	limited terms food appetizers nothing several special
1898	2508_0	love jazz bands fri sat	jazz bands	9--19	1	bands fri jazz
1899	3114_0	to begin told 30 minute wait started leave hostess offered call us cell phone table ready	hostess	81--88	1	leave offered hostess
1900	3114_1	to begin told 30 minute wait started leave hostess offered call us cell phone table ready	wait	45--49	-1	started 30 minute wait
1901	3114_2	to begin told 30 minute wait started leave hostess offered call us cell phone table ready	table	135--140	1	ready table
1902	492_0	the servers give sample slices order wait shortly i might add	servers	4--11	1	the servers give
1903	1886_0	the service ok	service	4--11	0	ok service
1904	3512_0	when asked certain dish prepared comparison similar thai restaurants replied not mcdonald every place makes things differently while understandable every place indeed different not need uncourteous customers downright rude	dish	31--35	0	dish certain prepared
1905	3156_0	don expect sit inside though tables always full	tables	61--67	-1	tables full
1906	1947_0	the staff accomodating ambiance exciting yet relaxed food world	staff	4--9	1	accomodating staff
1907	1947_1	the staff accomodating ambiance exciting yet relaxed food world	ambiance	31--39	1	relaxed accomodating ambiance yet exciting
1908	1947_2	the staff accomodating ambiance exciting yet relaxed food world	food	77--81	1	food world
1909	1929_0	the food delicious i halibut special husband steak service top notch	food	4--8	1	food the notch halibut
1910	1929_1	the food delicious i halibut special husband steak service top notch	halibut special	32--47	1	halibut food i delicious notch special
1911	1929_2	the food delicious i halibut special husband steak service top notch	steak	64--69	1	steak notch
1912	1929_3	the food delicious i halibut special husband steak service top notch	service	80--87	1	notch service
1913	740_0	the manager claimed could not compensate us anything bill shows lack sophistication entire group	manager	4--11	-1	claimed manager the
1914	740_1	the manager claimed could not compensate us anything bill shows lack sophistication entire group	bill	72--76	0	lack bill
1915	2797_0	place get yummy authentic japanese comfort food	japanese comfort food	48--69	1	food authentic comfort place japanese
1916	409_0	we took advantage half price sushi deal saturday well worth	half price sushi deal	26--47	1	price sushi saturday deal half
1917	3442_0	came crowded saturday night seated right away despite 15 minutes late reservation	reservation	106--117	0	late reservation seated despite
1918	3442_1	came crowded saturday night seated right away despite 15 minutes late reservation	seated	50--56	1	reservation away seated night
1919	158_0	we fast order appetizer platter since hungry	appetizer platter	26--43	0	we hungry fast appetizer platter order
1920	3186_0	the staff attentive smiles faces	staff	4--9	1	attentive staff
1921	52_0	no dress codes no attitudes plenty comfort companionship great place relax always busy midtown	dress codes	3--14	1	codes dress companionship no
1922	52_1	no dress codes no attitudes plenty comfort companionship great place relax always busy midtown	attitudes	19--28	1	comfort attitudes
1923	52_2	no dress codes no attitudes plenty comfort companionship great place relax always busy midtown	place	71--76	1	great place companionship
1924	2125_0	largest freshest pieces sushi delicious	pieces sushi	21--36	1	sushi freshest largest delicious pieces
1925	3371_0	even pasta delicious rarity new york pizza restaurants	pasta	9--14	1	pasta even york
1926	2115_0	looked menu lot choices dumplings appetizer section	menu	26--30	-1	dumplings menu
1927	2115_1	looked menu lot choices dumplings appetizer section	dumplings	82--91	0	looked dumplings choices lot menu
1928	2115_2	looked menu lot choices dumplings appetizer section	appetizer	99--108	-1	section appetizer
1929	753_0	after 3rd time manager remembered treated like usual customer	manager	22--29	1	remembered manager 3rd time
1930	3165_0	could get toaster	toaster	29--36	-1	toaster get
1931	3505_0	when not making authentic neapolitan pizza open brick oven lightly frying zucchini blossoms visiting regulars growing legion checking newcomers	neapolitan pizza	31--47	1	making authentic neapolitan pizza
1932	3505_1	when not making authentic neapolitan pizza open brick oven lightly frying zucchini blossoms visiting regulars growing legion checking newcomers	zucchini blossoms	89--106	1	frying blossoms zucchini
1933	1747_0	wait staff blantently unappreciative business best pie uws	wait staff	0--10	-1	uws wait business staff
1934	1747_1	wait staff blantently unappreciative business best pie uws	pie	74--77	1	uws pie
1935	1481_0	the ingredients taste fresher crust thinner crispier slice less oily never burnt like occasionally joe	ingredients	4--15	1	fresher ingredients
1936	1481_1	the ingredients taste fresher crust thinner crispier slice less oily never burnt like occasionally joe	crust	35--40	1	slice crust fresher
1937	1481_2	the ingredients taste fresher crust thinner crispier slice less oily never burnt like occasionally joe	slice	70--75	1	thinner slice crust oily crispier
1938	1767_0	fish fresh	fish	0--4	1	fresh fish
1939	634_0	the prices cheap compared quality service food	prices	4--10	1	prices cheap
1940	634_1	the prices cheap compared quality service food	service	49--56	1	food service
1941	634_2	the prices cheap compared quality service food	food	61--65	1	food quality compared cheap service
1942	968_0	top spot town vietnamese classics better places cost lot	vietnamese classics	21--40	1	town places vietnamese top spot lot classics
1943	2300_0	less wait time	wait time	5--14	1	less time wait
1944	1039_0	the decor really blah not hip happening	decor	4--9	-1	blah decor the really
1945	3138_0	having discovered ping internet entered qualms instantly put ease fish tanks greet u walk	fish tanks	103--113	1	ease fish tanks walk
1946	1547_0	it appears owner first venture shows	owner	21--26	-1	owner shows
1947	2597_0	i come family pizzeria owners i almost ashamed say pizza morning blows families receives away	pizza	80--85	1	families pizza
1948	715_0	we ordered beef noodle soup dishes thai section menu nothing got thai	beef	16--20	-1	nothing beef
1949	715_1	we ordered beef noodle soup dishes thai section menu nothing got thai	noodle soup dishes	25--43	-1	nothing soup noodle dishes
1950	715_2	we ordered beef noodle soup dishes thai section menu nothing got thai	menu	73--77	-1	nothing menu
1951	2160_0	they huge selection different cream cheeses salads great	cream cheeses	40--53	1	cheeses different selection salads cream
1952	2160_1	they huge selection different cream cheeses salads great	salads	71--77	1	huge great salads cheeses
1953	3437_0	the lobster sandwich good spaghetti scallops shrimp great	lobster sandwich	4--20	1	spaghetti the sandwich lobster shrimp
1954	3437_1	the lobster sandwich good spaghetti scallops shrimp great	spaghetti scallops shrimp	37--71	1	great good shrimp sandwich scallops spaghetti
1955	939_0	the food authentic	food	4--8	1	food authentic
1956	3140_0	the dim sum delectable prices quite easy wallet	dim sum	4--11	1	prices dim sum the
1957	3140_1	the dim sum delectable prices quite easy wallet	prices	36--42	1	prices wallet sum delectable
1958	1714_0	i tried simple dish spinach ravioli light oil garlic sauce actually faired better nyc italian joints i tried similar dishes	spinach ravioli light oil garlic sauce	30--77	1	oil tried spinach simple light faired garlic dish sauce ravioli
1959	1714_1	i tried simple dish spinach ravioli light oil garlic sauce actually faired better nyc italian joints i tried similar dishes	dish	22--26	1	dish ravioli
1960	1714_2	i tried simple dish spinach ravioli light oil garlic sauce actually faired better nyc italian joints i tried similar dishes	dishes	157--163	0	similar tried dishes
1961	337_0	the worst excuse japanese food i ever encountered	japanese food	21--34	-1	i excuse food japanese encountered
1962	764_0	i ordered chicken teriyaki dish found chicken extremely dry	chicken teriyaki dish	12--33	-1	dish found chicken teriyaki dry
1963	764_1	i ordered chicken teriyaki dish found chicken extremely dry	chicken	53--60	-1	dish found chicken dry
1964	1329_0	we reservations 9pm not seated 10 15pm	reservations	7--19	-1	9 reservations
1965	3198_0	we pam special fried fish amazing	pam special fried fish	7--31	1	we fish amazing fried pam special
1966	3325_0	there no excuse lousy service	service	34--41	-1	excuse service lousy
1967	3304_0	my boyfriend new england chowder good i think award go lobster bisque	new england chowder	21--40	1	i new chowder england
1968	3304_1	my boyfriend new england chowder good i think award go lobster bisque	lobster bisque	92--106	1	go lobster bisque
1969	3608_0	so little inconsistency either way pizzas really good	pizzas	54--60	1	good pizzas so way inconsistency
1970	3203_0	overall restaurant expensive sushi favorites everything delicious	sushi	56--61	0	sushi favorites
1971	3499_0	not enough wines glass either	wines glass	11--29	-1	not glass enough either wines
1972	694_0	i duck breast special last visit incredible	duck breast special	10--29	1	incredible i visit breast duck special
1973	831_0	i must say little pricey food not spectacular view	food	40--44	-1	food say pricey little
1974	271_0	these innovators french indian fusion great job making dishes interesting possible still accessible	french indian fusion	20--40	1	dishes these french fusion indian innovators
1975	271_1	these innovators french indian fusion great job making dishes interesting possible still accessible	dishes	66--72	1	accessible great dishes fusion possible job making
1976	2677_0	just take seat bar back half restaurant saw woman get nudged 40times sitting	seat	20--24	-1	bar take seat
1977	2677_1	just take seat bar back half restaurant saw woman get nudged 40times sitting	bar	37--40	0	restaurant bar back seat
1978	844_0	no gimmicks food speaks freshness preparation	food	24--28	1	food speaks gimmicks no
1979	551_0	we worried would trouble getting somehow managed short wait	wait	86--90	1	short managed wait
1980	3709_0	my wife fried shrimp huge loved	fried shrimp	16--28	1	shrimp fried wife
1981	1704_0	one not go lucky strike food	food	42--46	-1	go food lucky strike
1982	1196_0	the service awful last time i i mean last time told needed table would leave	service	4--11	-1	mean the time service told
1983	1196_1	the service awful last time i i mean last time told needed table would leave	table	112--117	-1	leave table needed
1984	3689_0	we could get appetizer cheese fondue	appetizer	29--38	0	fondue appetizer
1985	3689_1	we could get appetizer cheese fondue	cheese fondue	43--56	0	cheese appetizer fondue get
1986	3472_0	both times waited well half hour table even though reservations	table	49--54	-1	table well hour waited half
1987	3472_1	both times waited well half hour table even though reservations	reservations	75--87	-1	even reservations waited though
1988	16_0	night without reservation wait bar little manager nice made wait great experience	manager	83--90	1	manager made bar little
1989	16_1	night without reservation wait bar little manager nice made wait great experience	reservation	16--27	0	reservation without night
1990	16_2	night without reservation wait bar little manager nice made wait great experience	bar	51--54	0	manager bar
1991	16_3	night without reservation wait bar little manager nice made wait great experience	wait	116--120	1	night experience made wait
1992	2253_0	try green curry	green curry	8--19	1	try green curry
1993	3425_0	we scallops appetizer delicious sauce wonderful	scallops	11--19	1	scallops we wonderful
1994	3425_1	we scallops appetizer delicious sauce wonderful	appetizer	26--35	1	delicious appetizer
1995	3425_2	we scallops appetizer delicious sauce wonderful	sauce	68--73	1	wonderful sauce delicious
1996	2698_0	we also seated promptly time reservation service quick professional	service	68--75	1	reservation professional service seated time
1997	2698_1	we also seated promptly time reservation service quick professional	reservation	48--59	1	reservation service
1998	2496_0	you rarely wait seat carrys mashman green red full flavor come super spicy ask	seat	30--34	1	carrys seat
1999	2496_1	you rarely wait seat carrys mashman green red full flavor come super spicy ask	carrys mashman green red	43--71	1	carrys mashman seat green flavor come red wait
2000	2496_2	you rarely wait seat carrys mashman green red full flavor come super spicy ask	flavor	84--90	1	green flavor full come red
2001	124_0	the food satisfying	food	4--8	1	food the satisfying
2002	630_0	i highly recommend visiting restaurant dinner drinks	dinner	55--61	1	dinner drinks
2003	630_1	i highly recommend visiting restaurant dinner drinks	drinks	66--72	1	restaurant dinner drinks visiting
2004	267_0	the bar well stocked interesting beers well priced wines	bar	4--7	1	stocked bar the
2005	267_1	the bar well stocked interesting beers well priced wines	beers	46--51	1	interesting stocked beers priced
2006	267_2	the bar well stocked interesting beers well priced wines	wines	68--73	1	wines priced
2007	267_3	the bar well stocked interesting beers well priced wines	priced	61--67	1	well wines beers priced
2008	2657_0	last memorial day i tried make reservations told closed weekend interesting	reservations	35--47	-1	reservations told
2009	920_0	the food good	food	4--8	1	food good
2010	2976_0	great wine selection gigondas worth price house champagne great value	wine selection	6--20	1	gigondas selection wine
2011	2976_1	great wine selection gigondas worth price house champagne great value	gigondas	22--30	1	great selection value gigondas champagne wine
2012	2976_2	great wine selection gigondas worth price house champagne great value	house champagne	59--74	1	gigondas house price champagne worth
2013	2976_3	great wine selection gigondas worth price house champagne great value	price	44--49	0	price champagne
2014	2408_0	night hard hear conversation everyone else competing luxury music playing background also voluminous	music	110--115	-1	music background
2015	304_0	i enjoyed everything i ever gotten fish fresh always prepared great way	fish	53--57	1	gotten fish fresh
2016	3225_0	i particularly love yellowfin tuna mussel selection	yellowfin tuna	26--40	1	i love tuna particularly yellowfin
2017	3225_1	i particularly love yellowfin tuna mussel selection	mussel selection	51--67	1	i mussel selection
2018	3154_0	i love visit murrays bagel fix	bagel	31--36	1	bagel fix
2019	2348_0	we made early dinner reservations thoroughly impressed reminds grandfather old school italian scenery lots fun stuff admire	scenery	118--125	1	lots scenery
2020	2348_1	we made early dinner reservations thoroughly impressed reminds grandfather old school italian scenery lots fun stuff admire	dinner reservations	14--33	1	early reminds dinner impressed reservations
2021	921_0	the place nice calm	place	4--9	1	the place calm
2022	532_0	cheese plate varied delight great bargain $10	cheese plate	0--12	1	plate bargain 10 cheese
2023	1972_0	i could drank 4 glasses water still parched watch	glasses water	21--37	0	i could watch water drank 4 glasses
2024	553_0	when sat got great fast service	service	35--42	1	got great fast service
2025	1681_0	most servers attentive friendly quite attractive	servers	12--19	1	attractive most friendly servers
2026	1734_0	service average	service	0--7	0	average service
2027	2558_0	but done really nice job offering typical pizzeria faves plus terrific specials like godmother pizza sort traditional flat pizza olive oil brushed crust less tomato sauce usual	godmother pizza sort traditional flat pizza olive oil brushed crust less tomato sauce usual	115--230	1	sort traditional oil like offering flat sauce godmother less crust specials tomato olive usual brushed pizza
2028	2558_1	but done really nice job offering typical pizzeria faves plus terrific specials like godmother pizza sort traditional flat pizza olive oil brushed crust less tomato sauce usual	specials	97--105	1	specials terrific plus faves pizza
2029	3683_0	they forgot sandwich include plastic forks include pita hummus platter	sandwich	14--22	0	include sandwich
2030	3683_1	they forgot sandwich include plastic forks include pita hummus platter	plastic forks	39--52	0	forks include plastic
2031	3683_2	they forgot sandwich include plastic forks include pita hummus platter	pita	73--77	0	pita platter
2032	3683_3	they forgot sandwich include plastic forks include pita hummus platter	hummus platter	87--101	0	pita hummus include platter
2033	2715_0	the steak good fish good sushi surprisingly great	steak	4--9	1	fish steak
2034	2715_1	the steak good fish good sushi surprisingly great	fish	23--27	1	fish steak sushi the good
2035	2715_2	the steak good fish good sushi surprisingly great	sushi	44--49	1	fish sushi great good
2036	2295_0	i reluctant write i would not want jem pizza place become overcrowded	pizza	61--66	1	place pizza
2037	3513_0	the service poor restaurant poorly lit staff not attentive i would rather eaten mcdonald joint	service	4--11	-1	service restaurant
2038	3513_1	the service poor restaurant poorly lit staff not attentive i would rather eaten mcdonald joint	staff	45--50	-1	attentive staff
2039	2192_0	my gf i still choose eat lot diverse cocktails chill decor decent sushi	cocktails	63--72	1	cocktails diverse eat lot
2040	2192_1	my gf i still choose eat lot diverse cocktails chill decor decent sushi	decor	84--89	1	decor sushi
2041	2192_2	my gf i still choose eat lot diverse cocktails chill decor decent sushi	sushi	106--111	1	decent decor sushi choose chill
2042	2020_0	we ended dinner surprisingly light flaky apple tarte tatin	apple tarte tatin	56--73	1	apple ended light tatin tarte flaky
2043	2020_1	we ended dinner surprisingly light flaky apple tarte tatin	dinner	13--19	0	ended dinner
2044	915_0	the buffet nice selection	buffet	4--10	1	the selection buffet
2045	915_1	the buffet nice selection	selection	22--31	1	selection buffet nice
2046	1768_0	waitstaff friendly	waitstaff	0--9	1	friendly waitstaff
2047	1664_0	service slow wait order get food although not crowded	service	0--7	-1	order service get
2048	1664_1	service slow wait order get food although not crowded	food	46--50	0	food get
2049	3690_0	will return try chocolate	chocolate	31--40	1	try chocolate
2050	2827_0	the food average service pathetic no ambience	food	4--8	-1	food ambience the pathetic
2051	2827_1	the food average service pathetic no ambience	service	32--39	-1	service pathetic
2052	2827_2	the food average service pathetic no ambience	ambience	67--75	-1	food ambience no
2053	1585_0	i really enjoyed the shows put on by the actors	shows	21--26	1	put the enjoyed shows
2054	1585_1	i really enjoyed the shows put on by the actors	actors	41--47	1	put the actors by
2055	2163_0	our first time new york try new york bagel	new york bagel	47--61	0	try new bagel york time
2056	3443_0	service efficient courteous	service	0--7	1	courteous service
2057	412_0	the miso soup lacked flavor fish unfortunately not well prepared past	miso soup	4--13	-1	miso soup lacked the
2058	412_1	the miso soup lacked flavor fish unfortunately not well prepared past	fish	36--40	-1	lacked fish flavor
2059	412_2	the miso soup lacked flavor fish unfortunately not well prepared past	flavor	21--27	-1	fish flavor
2060	2154_0	they best bagels i	bagels	18--24	1	i bagels best they
2061	1667_0	i read previews reviews people either not new yorkers appreciation ambience food	ambience	105--113	0	food ambience
2062	1667_1	i read previews reviews people either not new yorkers appreciation ambience food	food	119--123	0	food appreciation yorkers ambience
2063	426_0	toons recently redone attractive space	space	62--67	1	redone toons attractive space
2064	1964_0	$160 2 filets 2 sides appetizer drinks	filets	11--17	0	filets drinks $ sides
2065	1964_1	$160 2 filets 2 sides appetizer drinks	sides	21--26	0	2 filets sides
2066	1964_2	$160 2 filets 2 sides appetizer drinks	appetizer	31--40	0	appetizer drinks
2067	1964_3	$160 2 filets 2 sides appetizer drinks	drinks	45--51	0	appetizer filets drinks
2068	3380_0	while prices nothing special portions huge	prices	10--16	0	prices huge while portions
2069	3380_1	while prices nothing special portions huge	portions	42--50	1	prices nothing portions special
2070	3185_0	its nice quiet location go eat good meal relax able talk good time	location	17--25	1	go nice quiet location its
2071	3185_1	its nice quiet location go eat good meal relax able talk good time	meal	43--47	1	good eat meal
2072	2651_0	we arrived dinner expecting impressed place impressive past past	dinner	15--21	0	expecting dinner place
2073	718_0	however i think place good hang spot	spot	47--51	1	spot hang
2074	2848_0	the menu prix fixe prepared spend least $60 per person well worth superb food	menu	4--8	-1	prix menu
2075	2848_1	the menu prix fixe prepared spend least $60 per person well worth superb food	food	102--106	1	food 60 spend superb
2076	2848_2	the menu prix fixe prepared spend least $60 per person well worth superb food	prix fixe	12--21	0	menu prepared prix fixe spend the
2077	523_0	the wine list extensive impressive	wine list	4--13	1	the list impressive wine
2078	1497_0	we wonderful waitress	waitress	26--34	1	we wonderful waitress
2079	2861_0	while staff little bistro friendly i never experienced incompetency	staff	10--15	1	bistro staff
2080	2697_0	the quail fantastic unique pastas full flavor	quail	4--9	1	quail the pastas
2081	2697_1	the quail fantastic unique pastas full flavor	pastas	43--49	1	quail pastas unique flavor
2082	2697_2	the quail fantastic unique pastas full flavor	flavor	63--69	1	pastas full flavor
2083	1116_0	the zucchini mashed potatoes blend garlic butter simply melts mouth	zucchini	4--12	1	the mashed zucchini
2084	1116_1	the zucchini mashed potatoes blend garlic butter simply melts mouth	mashed potatoes	17--32	1	potatoes blend mashed zucchini
2085	1116_2	the zucchini mashed potatoes blend garlic butter simply melts mouth	garlic	48--54	1	butter garlic
2086	1116_3	the zucchini mashed potatoes blend garlic butter simply melts mouth	butter	59--65	1	melts butter garlic
2087	3001_0	the staff courteous friendly	staff	4--9	1	the courteous staff
2088	2067_0	decor nice though service spotty	decor	0--5	1	decor nice
2089	2067_1	decor nice though service spotty	service	21--28	-1	spotty service
2090	2491_0	aside rushed service impressed food drinks	service	22--29	-1	impressed service
2091	2491_1	aside rushed service impressed food drinks	food	63--67	1	food drinks
2092	2491_2	aside rushed service impressed food drinks	drinks	76--82	1	food drinks rushed
2093	1045_0	make sure spicy scallop roll	spicy scallop roll	23--41	1	scallop make spicy roll sure
2094	2895_0	i would highly recommend place anyone looking fine indian dining experience definitely value dollar	indian dining experience	72--96	1	fine indian dollar experience dining
2095	1650_0	this big draw sushi $19 95	sushi	33--38	1	draw sushi $
2096	1835_0	some workers ignore talk female customers times skipped order	workers	12--19	-1	ignore workers some
2097	1835_1	some workers ignore talk female customers times skipped order	order	96--101	-1	skipped order
2098	208_0	the specials usually quite good	specials	4--12	1	specials usually the good
2099	1023_0	they best desserts mixed drinks well snack foods	desserts	17--25	1	desserts foods best they drinks
2100	1023_1	they best desserts mixed drinks well snack foods	mixed drinks	30--42	1	mixed desserts drinks
2101	1023_2	they best desserts mixed drinks well snack foods	snack foods	54--65	1	desserts foods snack well
2102	85_0	try chocolate mud cake warmed 2 scoops dulce de leche gelato	chocolate mud cake warmed	8--35	1	try cake warmed mud chocolate
2103	85_1	try chocolate mud cake warmed 2 scoops dulce de leche gelato	dulce de leche gelato	53--74	1	dulce gelato scoops de try 2 leche
2104	609_0	really cool staff inside	staff	12--18	1	staff cool
2105	3417_0	while new restaurant still features much classical furniture made tiffin attractive menu overhauled	classical furniture	57--76	1	much made classical furniture
2106	3417_1	while new restaurant still features much classical furniture made tiffin attractive menu overhauled	menu	113--117	-1	menu tiffin made attractive overhauled
2107	602_0	the best burger i village	burger	9--15	1	i burger the best village
2108	909_0	we visited orsay ny restaurant week tried $35 menu	menu	63--67	0	menu tried $
2109	488_0	i would gotten cole slaw knish stomach space	cole slaw	25--34	0	slaw cole space
